城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
杭州市,久鸣府,"120.544645,30.288574",晶港公园,"120.509444,30.221482",14
杭州市,新沁家园,"120.196954,30.319323",杭州市时代小学,"120.180476,30.24819",22
杭州市,天阳云筑,"120.06523,30.145139",浙江绿城医院九溪玫瑰园院区,"120.1044,30.177152",12
杭州市,浙大网新银湖科技园,"119.982586,30.139045",银湖中学,"119.936879,30.10191",10
杭州市,通惠花园,"120.283634,30.192617",天阳亲子广场(钱江新城店),"120.196622,30.230835",22
杭州市,隐龙湾,"120.173555,30.128635",杭州华联(章潘桥店),"120.264905,30.116556",21
杭州市,慧仁家园南区,"120.078191,30.330773",浙江省杭州康桥中学,"120.148183,30.367061",23
杭州市,天庐苑,"120.203143,30.296796",杭州市时代小学,"120.180476,30.24819",17
杭州市,湖沁宸园,"120.294252,30.47246",杭州余杭星都医院,"120.258383,30.398001",21
杭州市,江语云城,"119.986067,30.006862",教育科学研究院实验学校,"119.949017,30.047033",16
杭州市,嘉绿北苑,"120.117915,30.280948",杭州中兴医院,"120.189155,30.234583",17
杭州市,江山云樾府,"120.390266,30.331491",新梅文化公园,"120.299817,30.369706",25
杭州市,盛奥西溪铭座,"120.04306,30.292185",万科·劝学荟,"120.016598,30.34894",18
杭州市,隽逸花苑,"120.162648,30.329472",杭州市时代小学,"120.180476,30.24819",23
杭州市,青隽府,"120.171293,30.387968",孔飞百货商场,"120.098797,30.359158",25
杭州市,晓风望月府,"120.178095,30.386853",云会中心小学,"120.089679,30.420385",24
杭州市,水木清华,"120.019203,30.218079",求是(西溪)小学,"120.076992,30.287833",23
杭州市,三塘高层公寓,"120.170944,30.309089",杭州中兴医院,"120.189155,30.234583",19
杭州市,田园公寓,"120.188938,30.352042",杭州市夏衍初级中学,"120.226576,30.288537",16
杭州市,泽翠居,"120.188658,30.015117",浦阳商贸城,"120.2506,29.979573",17
杭州市,咏湖云庐,"120.200942,30.159498",西山公园,"120.257475,30.162848",14
杭州市,沁悦宸轩,"119.989317,30.008566",富阳宝龙广场,"119.920341,30.058122",13
杭州市,云萃天和城,"119.980039,30.013829",西山村生态公园,"119.928116,29.93775",15
杭州市,湖映里,"120.480975,30.312475",杭州市萧山区新湾初级中学,"120.5416,30.281514",16
杭州市,久映颂月府,"120.317387,30.315513",杭州禾芸嘉医院,"120.220403,30.293115",16
杭州市,高运学林尚苑,"120.279977,30.163492",杭州普迪欣康复医院,"120.326004,30.221744",19
杭州市,御潮江上府,"120.383041,30.29977",滨河公园,"120.384567,30.234535",27
杭州市,熙璟观云院,"120.316083,29.959993",世纪华联超市(包洪线),"120.248845,30.000232",20
杭州市,滨映时代府,"120.207978,30.069909",萧山第十高级中学,"120.249975,30.147162",23
杭州市,富臻春和府,"120.001021,30.002731",世纪华联超市(鸡笼山店),"119.979956,30.084337",19
杭州市,和萃揽悦园,"120.075915,30.355187",树兰(杭州)医院,"120.174522,30.328786",16
杭州市,泽翠居,"120.188658,30.015117",世纪华联超市(峙山北路店),"120.247694,30.040478",13
杭州市,富春御园,"120.010677,30.082486",富阳宝龙广场,"119.920341,30.058122",21
杭州市,滨兴西苑,"120.196488,30.192199",购物城,"120.161794,30.272797",16
杭州市,英冠乐创城,"120.248941,30.206885",身边连锁超市(四季青店),"120.188955,30.243598",17
杭州市,月映海棠园,"120.097554,30.342503",购物城,"120.161794,30.272797",27
杭州市,都市水乡水秀苑,"120.092792,30.323856",树兰(杭州)医院,"120.174522,30.328786",14
杭州市,泽翠居,"120.188658,30.015117",清源廉文化主题公园,"120.202192,30.06909",14
杭州市,观宇锦云里,"119.968771,30.144171",杭州育海外国语学校,"119.996725,30.230294",20
杭州市,新安明月府,"119.324559,29.512194",淡竹小学,"119.236843,29.557294",15
杭州市,大关西七苑,"120.151502,30.307635",身边连锁超市(四季青店),"120.188955,30.243598",20
杭州市,桐君广场,"119.682202,29.808238",方埠初级中学,"119.618201,29.837081",16
杭州市,檀香园,"120.186473,30.254911",杭州萧山石岩医院,"120.261693,30.23733",19
杭州市,浜河海棠景轩,"120.23748,30.309306",柳营公园,"120.172488,30.261488",21
杭州市,鹭云启钱湾,"120.345516,30.269695",世纪华联超市(新华村店),"120.297324,30.198512",25
杭州市,宸岸栖月轩,"120.139719,30.358005",购物城,"120.161794,30.272797",23
杭州市,镜栖绿汀里,"119.992502,30.26416",浙江大学附属第二小学,"120.06499,30.300978",17
杭州市,璟珹里,"119.989152,30.218314",上尚山海里,"120.020409,30.254778",14
杭州市,河滨路4号,"120.264108,30.162641",天阳亲子广场(钱江新城店),"120.196622,30.230835",21
杭州市,世宸名府,"120.30079,30.178565",萧山信息港小学,"120.251418,30.201065",17
杭州市,虹缤之都,"119.98626,30.13929",富阳城中西医结合医院,"119.939645,30.067516",14
杭州市,泊璟杭粼府,"120.17175,30.318845",身边连锁超市(四季青店),"120.188955,30.243598",20
杭州市,春山明月苑,"119.805249,30.263276",华联购物中心(长西线店),"119.779618,30.322923",17
杭州市,滨江家园,"120.205413,30.232968",杭州萧山石岩医院,"120.261693,30.23733",14
杭州市,盛德欣苑,"120.153002,30.296171",杭州市夏衍初级中学,"120.226576,30.288537",16
杭州市,金成花园,"120.105902,30.283439",杭州市杭州中学,"120.182337,30.222603",22
杭州市,久鸣府,"120.544645,30.288574",好又多超市(南阳店),"120.449904,30.261478",18
杭州市,凤樾上筑,"120.405342,30.184743",好又多超市(南阳店),"120.449904,30.261478",24
杭州市,城市蓝湾,"119.45217,29.931997",桐庐县怡合小学,"119.35679,29.95689",19
杭州市,城北万象城幸福里,"120.110685,30.352316",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",22
杭州市,凯德璟高府,"120.337023,30.31199",滨河公园,"120.384567,30.234535",30
杭州市,沁耀府,"120.46345,30.197002",党山金迪学校,"120.523145,30.160292",16
杭州市,宸樾世际轩,"120.283875,30.229291",杭州市夏衍初级中学,"120.226576,30.288537",19
杭州市,凤凰府邸,"119.309963,30.183068",临安区昌化镇中学,"119.210085,30.162761",14
杭州市,西溪花园,"120.057336,30.283718",杭州市翠苑中学翠苑校区,"120.12601,30.290304",16
杭州市,金沙湖1号,"120.330533,30.30882",杭州普迪欣康复医院,"120.326004,30.221744",21
杭州市,宸铭府,"120.147275,30.320493",杭州市夏衍初级中学,"120.226576,30.288537",22
杭州市,缤印爱达城,"120.15928,30.380747",勾庄公园,"120.086544,30.353664",21
杭州市,西港发展中心,"120.068072,30.31313",万科·劝学荟,"120.016598,30.34894",18
杭州市,野风山城,"119.963874,30.138155",世纪华联超市(鸡笼山店),"119.979956,30.084337",14
杭州市,灯塔新村,"120.170581,30.310069",杭州市时代小学,"120.180476,30.24819",17
杭州市,和睦院,"120.127595,30.307248",柳营公园,"120.172488,30.261488",22
杭州市,富力新线公园,"120.027588,30.292659",浙江医院(三墩院区),"120.086765,30.327655",19
杭州市,临之锦公寓,"120.298936,30.408696",华联小超市(金乔街店),"120.328076,30.325082",24
杭州市,春山明月苑,"119.805249,30.263276",钱王陵公园,"119.726112,30.234562",13
杭州市,沐新月府,"120.203805,30.327209",柳营公园,"120.172488,30.261488",20
杭州市,孝友里,"120.173025,30.256541",萧山信息港小学,"120.251418,30.201065",27
杭州市,新绿园,"120.191889,30.223135",杭州市夏衍初级中学,"120.226576,30.288537",19
杭州市,雅望居,"120.288846,30.13817",世纪华联超市(新华村店),"120.297324,30.198512",18
杭州市,月波塘颂府,"120.177336,30.473462",杭州师范大学附属医院仁和分院,"120.085416,30.442559",23
杭州市,揽月臻翠府,"120.222378,30.314319",购物城,"120.161794,30.272797",19
杭州市,宸岸新月府,"120.138564,30.37855",世纪华联超市(石桥路店),"120.19432,30.318885",21
武汉市,枫华国际,"114.266164,30.537055",南国南湖城市广场(建安街),"114.324906,30.505355",15
武汉市,上海路5号,"114.296827,30.578566",武汉科技大学附属天佑医院,"114.326471,30.524641",18
武汉市,空间贵族,"114.293825,30.580691",武汉科技大学附属天佑医院,"114.326471,30.524641",19
武汉市,解放大道790号,"114.278064,30.583137",台北商场(二七店),"114.3168,30.630046",15
武汉市,长青广场,"114.297632,30.591365",常青藤口袋公园,"114.23999,30.607654",17
武汉市,东湖风光,"114.368858,30.521803",武汉市第十四中学,"114.313134,30.55195",16
武汉市,球横小区,"114.295293,30.593969",武昌区丁字桥小学,"114.326395,30.521186",20
武汉市,天宇盛世滨江,"114.217793,30.579955",武商量贩(吴家山店),"114.138782,30.620423",21
武汉市,湖北省印刷物资公司公寓,"114.265803,30.58885",武汉市第十四中学,"114.313134,30.55195",20
武汉市,海天幸福天地,"114.13498,30.469103",新区公园,"114.194231,30.532777",17
武汉市,鼎盛璟城,"114.302197,30.644107",武汉市钢城第十六中学,"114.396826,30.620555",23
武汉市,联投花山河,"114.5174,30.538463",中百仓储(武东路店),"114.456423,30.579387",22
武汉市,招商·天青府,"114.499277,30.47203",中南民族大学医院,"114.396991,30.487629",20
武汉市,福星惠誉·星誉国际,"114.282983,30.612698",余家头小学,"114.352125,30.604402",19
武汉市,南山悦拾光,"114.087611,30.561856",服投广场,"114.142606,30.622463",22
武汉市,荣耀星河,"114.537264,30.710776",柴泊湖休闲广场,"114.56669,30.669635",13
武汉市,金寓,"114.370282,30.714299",台北商场(堤角路店),"114.335503,30.657414",19
武汉市,联投汉口郡,"114.408418,30.726272",愉心园,"114.376236,30.68992",19
武汉市,阳城新居,"114.577953,30.654891",武汉化学工业区魏家湾小学,"114.499725,30.658946",23
武汉市,万科华生星耀大道,"114.179243,30.61049",武商MALL(武商MALL·国广店),"114.272146,30.57876",20
武汉市,光谷创新天地,"114.514848,30.477302",华中科技大学同济医学院附属同济医院(光谷院区),"114.463594,30.487581",14
武汉市,辉煌时代,"114.155212,30.473975",永旺,"114.205119,30.503886",14
武汉市,后街小区,"114.228441,30.584227",武昌区昙华林小学,"114.306657,30.553315",24
武汉市,万景橘苑,"114.2506,30.632456",武汉市第十一中学,"114.260158,30.574827",18
武汉市,钢管社区,"114.260581,30.535439",常青藤口袋公园,"114.23999,30.607654",21
武汉市,美联奥公馆,"114.240756,30.65355",武汉市中西医结合医院,"114.272539,30.570821",20
武汉市,玫瑰园东村,"114.213768,30.564969",万福林小学,"114.298058,30.516",22
武汉市,坤合云海城,"114.246822,30.698475",武汉市东西湖区第二人民医院,"114.254505,30.650449",16
武汉市,弘阳天玺尚院,"114.146043,30.409667",常福中学,"114.04591,30.426732",22
武汉市,南湖新村,"114.310043,30.511783",武商量贩(锦绣龙城店),"114.390118,30.466889",23
武汉市,保利天珺,"114.328533,30.636525",常青藤口袋公园,"114.23999,30.607654",17
武汉市,鼎盛璟城,"114.302197,30.644107",余家头小学,"114.352125,30.604402",19
武汉市,名流世家,"114.326886,30.652783",武汉市钢城第十六中学,"114.396826,30.620555",22
武汉市,航发天虹城,"114.016373,30.649149",武汉花世界,"114.024975,30.597844",26
武汉市,三角花园鑫鑫路小区,"114.318935,30.578294",武昌区丁字桥小学,"114.326395,30.521186",15
武汉市,体委石化宿舍,"114.269975,30.599092",武汉科技大学附属天佑医院,"114.326471,30.524641",24
武汉市,云架桥小区,"114.314644,30.547001",台北商场(二七店),"114.3168,30.630046",24
武汉市,安逸居,"114.269836,30.611575",新世界百货(徐东店),"114.346747,30.58869",16
武汉市,远洋汉口公馆,"114.246966,30.611345",台北商场(二七店),"114.3168,30.630046",18
武汉市,海景花园D区,"114.152034,30.630292",博学小学,"114.213069,30.595057",14
武汉市,招商·天青府,"114.499277,30.47203",弗拉门戈广场,"114.403379,30.504011",20
武汉市,武汉城建龙樾上城,"114.227238,30.726166",汉口北,"114.323082,30.704595",23
武汉市,张家湾派出所宿舍宿舍,"114.283541,30.489402",武昌区丁字桥小学,"114.326395,30.521186",15
武汉市,徐家棚村,"114.342388,30.599708",武汉科技大学附属天佑医院,"114.326471,30.524641",20
武汉市,东方华尔兹,"114.24217,30.547615",常青藤口袋公园,"114.23999,30.607654",17
武汉市,荷景苑,"114.275938,30.477732",武汉市第十四中学,"114.313134,30.55195",17
武汉市,银湖湾,"114.320348,30.650089",余家头小学,"114.352125,30.604402",16
武汉市,锦绣雅苑,"114.25927,30.532817",武汉市第十四中学,"114.313134,30.55195",18
武汉市,融侨翠隐滨江,"114.360389,30.610797",武汉市第十四中学,"114.313134,30.55195",19
武汉市,江花苑,"114.260454,30.633105",余家头小学,"114.352125,30.604402",20
武汉市,加州香山美树,"114.399139,30.462974",南国南湖城市广场(建安街),"114.324906,30.505355",21
武汉市,绿城桂语江南,"114.336852,30.550469",台北商场(二七店),"114.3168,30.630046",20
武汉市,福星惠誉国际城3期,"114.34987,30.582936",南国南湖城市广场(建安街),"114.324906,30.505355",20
武汉市,东一时区,"114.272426,30.591392",武汉市第十四中学,"114.313134,30.55195",21
武汉市,九坤东台尚领,"114.111464,30.611303",博学小学,"114.213069,30.595057",23
武汉市,龙江庭苑A区,"114.251875,30.543562",常青藤口袋公园,"114.23999,30.607654",18
武汉市,九坤秦南都汇,"114.342491,30.582415",台北商场(二七店),"114.3168,30.630046",13
武汉市,卓尔生活城,"114.306946,30.691585",台北商场(二七店),"114.3168,30.630046",21
武汉市,三角花园余家湖上段小区,"114.329363,30.580481",南国南湖城市广场(建安街),"114.324906,30.505355",20
武汉市,西北湖公寓,"114.264226,30.603258",余家头小学,"114.352125,30.604402",22
武汉市,古田帝园,"114.214634,30.593052",武汉市吴家山第二中学,"114.142418,30.627624",19
武汉市,材料厂宿舍,"114.346628,30.58582",台北商场(二七店),"114.3168,30.630046",13
武汉市,玫瑰馨苑,"114.20369,30.56446",武汉市吴家山第二中学,"114.142418,30.627624",21
武汉市,世纪星城,"114.21259,30.566105",武商量贩(吴家山店),"114.138782,30.620423",21
武汉市,汉北裕丰园,"114.349518,30.712367",台北商场(二七店),"114.3168,30.630046",20
武汉市,航发天虹城,"114.016373,30.649149",中百仓储(蔡甸金家店),"114.042928,30.572826",26
武汉市,武汉城建·中央云城,"114.263329,30.587276",武汉市第十四中学,"114.313134,30.55195",18
武汉市,越秀翰悦府,"114.034713,30.567869",友谊村广场,"114.118603,30.609261",24
武汉市,招商武汉城建未来中心,"114.172223,30.488752",武汉第三寄宿中学联合学区七里中学,"114.222399,30.550137",15
武汉市,滨湖小区,"114.391412,30.510537",武汉科技大学附属天佑医院,"114.326471,30.524641",17
武汉市,天地新力雅园,"114.311634,30.498265",武汉市第十四中学,"114.313134,30.55195",16
武汉市,龙安花苑,"114.399669,30.501619",南国南湖城市广场(建安街),"114.324906,30.505355",16
武汉市,辉阳凤凰城,"114.413464,30.700079",台北商场(堤角路店),"114.335503,30.657414",18
武汉市,大华公园城市二期,"114.223868,30.426976",杨泗港大桥江滩公园,"114.241495,30.498022",30
武汉市,武汉中国健康谷,"114.11434,30.540249",万达广场A区,"114.173972,30.506819",24
武汉市,中海万松九里,"114.26456,30.590485",新世界百货(徐东店),"114.346747,30.58869",22
武汉市,枫华国际,"114.266164,30.537055",武汉科技大学附属天佑医院,"114.326471,30.524641",16
武汉市,现代天外天小镇金融湾,"114.123888,30.398913",万家湖公园,"114.188052,30.468792",21
武汉市,华润联投半岛九里,"114.494869,30.544746",弗拉门戈广场,"114.403379,30.504011",24
武汉市,东方时空,"114.279765,30.587281",武汉科技大学附属天佑医院,"114.326471,30.524641",21
武汉市,百姓之春,"114.214271,30.606705",武商量贩(吴家山店),"114.138782,30.620423",17
武汉市,闽东国际,"114.264661,30.55041",武昌区丁字桥小学,"114.326395,30.521186",17
武汉市,中建壹品澜荟,"114.176532,30.671657",武汉市东西湖区第二人民医院,"114.254505,30.650449",21
武汉市,航发天虹城,"114.016373,30.649149",蔡甸区第二小学,"114.031227,30.58413",27
武汉市,湖北科投·万科光谷锦上,"114.452058,30.440831",光谷天地,"114.410537,30.477059",17
武汉市,绿城留香园,"114.262206,30.638575",余家头小学,"114.352125,30.604402",21
武汉市,青青佳园,"114.250651,30.65244",博学小学,"114.213069,30.595057",19
武汉市,F绿岛艺墅,"114.255782,30.734634",常青实验小学,"114.235587,30.648421",18
武汉市,绿城留香园,"114.262206,30.638575",汉口北,"114.323082,30.704595",17
武汉市,武汉城建恒瑞欣园,"114.006352,30.451751",金牛小学,"113.98187,30.400666",20
武汉市,武汉雅居乐花园一期,"114.378823,30.398534",武汉东湖学院医院,"114.314506,30.425115",23
武汉市,迦州橘郡,"114.382039,30.39235",武汉市光谷第六小学,"114.412102,30.472938",19
武汉市,兰亭大境,"114.228824,30.491011",南国南湖城市广场(建安街),"114.324906,30.505355",21
武汉市,三星阳景园,"114.29681,30.598958",武汉科技大学附属天佑医院,"114.326471,30.524641",20
武汉市,电建地产泷悦长安,"114.213982,30.552637",武汉市第十四中学,"114.313134,30.55195",20
武汉市,新华小路127号,"114.271716,30.594161",武昌区丁字桥小学,"114.326395,30.521186",23
武汉市,武汉城建电建璟樾府,"114.149971,30.411249",协和医院西院,"114.174157,30.492963",19
武汉市,旭辉千山凌云,"114.417438,30.477739",武昌区丁字桥小学,"114.326395,30.521186",15
武汉市,万科翠湖隐秀,"114.174526,30.659728",武汉市东西湖区第二人民医院,"114.254505,30.650449",20
武汉市,世界城尚都,"114.402159,30.504332",武昌区丁字桥小学,"114.326395,30.521186",14
武汉市,教委幸福楼,"114.280091,30.615204",武汉市第十四中学,"114.313134,30.55195",23
武汉市,钢花村街119社区,"114.378435,30.620063",台北商场(二七店),"114.3168,30.630046",14
武汉市,华发外滩荟,"114.296199,30.583784",台北商场(二七店),"114.3168,30.630046",14
武汉市,万科金色城市20地块,"114.257682,30.481594",武汉科技大学附属天佑医院,"114.326471,30.524641",19
武汉市,冶电村,"114.323105,30.576489",南国南湖城市广场(建安街),"114.324906,30.505355",20
武汉市,家福庭苑,"114.216095,30.563625",竹叶海天桥公园,"114.163033,30.623724",25
武汉市,同济宝丰小区,"114.254422,30.582143",武汉科技大学附属天佑医院,"114.326471,30.524641",22
武汉市,金龙百灵景都,"114.225665,30.562899",竹叶海天桥公园,"114.163033,30.623724",28
武汉市,成功花园A区,"114.315691,30.498265",弗拉门戈广场,"114.403379,30.504011",21
武汉市,欣馨家园,"114.321612,30.36162",汤逊湖壹号湿地公园,"114.331515,30.411263",12
武汉市,天创云和樾,"114.205881,30.546203",武商MALL(武商MALL·国广店),"114.272146,30.57876",15
武汉市,紫阳东路4号,"114.332444,30.530369",弗拉门戈广场,"114.403379,30.504011",14
武汉市,武汉城建信达后湖里,"114.26345,30.63438",竹叶海天桥公园,"114.163033,30.623724",23
武汉市,保利星宸,"114.185709,30.576464",武汉市吴家山第二中学,"114.142418,30.627624",19
武汉市,润帝嘉园B区,"114.220442,30.564286",武商量贩(吴家山店),"114.138782,30.620423",22
武汉市,冶金106街坊,"114.402835,30.620374",台北商场(二七店),"114.3168,30.630046",20
武汉市,汉北家园,"114.318789,30.693054",台北商场(二七店),"114.3168,30.630046",18
武汉市,绿城湖畔雲庐,"114.241514,30.58659",台北商场(二七店),"114.3168,30.630046",19
武汉市,润帝嘉园A区,"114.217158,30.561657",万福林小学,"114.298058,30.516",21
武汉市,武汉·三镇中心,"114.267395,30.582173",武昌区丁字桥小学,"114.326395,30.521186",18
武汉市,观湖园,"114.089451,30.530499",万达广场A区,"114.173972,30.506819",24
武汉市,金地大成乐府,"114.263954,30.532737",常青藤口袋公园,"114.23999,30.607654",21
武汉市,融创九坤璟宸时代,"114.144329,30.60809",博学小学,"114.213069,30.595057",18
武汉市,胭脂路52号,"114.309304,30.54626",台北商场(二七店),"114.3168,30.630046",25
武汉市,华工镜湖园,"114.405967,30.429716",中南民族大学医院,"114.396991,30.487629",17
武汉市,伟鹏·驿山高尔夫,"114.504884,30.497918",弗拉门戈广场,"114.403379,30.504011",20
武汉市,城投墨北璟苑,"114.224882,30.552598",家乐福(华生·汉口城市广场3期南区店),"114.174691,30.621751",20
武汉市,风华天城月亮湾,"114.323605,30.505654",弗拉门戈广场,"114.403379,30.504011",19
武汉市,惠风同庆花园,"114.438942,30.43468",鲁巷实验小学,"114.396753,30.504451",19
武汉市,远洋长江樽,"114.304087,30.600907",武汉科技大学附属天佑医院,"114.326471,30.524641",23
武汉市,金地汉口峯汇,"114.269867,30.576463",武汉科技大学附属天佑医院,"114.326471,30.524641",17
武汉市,鹏程国际,"114.354087,30.527155",弗拉门戈广场,"114.403379,30.504011",12
武汉市,方海公寓,"114.324623,30.532407",武商量贩(锦绣龙城店),"114.390118,30.466889",22
武汉市,长江青年城,"114.331458,30.701942",台北商场(二七店),"114.3168,30.630046",22
武汉市,保利锦上印,"114.255469,30.657289",汉口北,"114.323082,30.704595",18
武汉市,汇福苑A区,"114.223011,30.551363",竹叶海天桥公园,"114.163033,30.623724",30
武汉市,华中社区,"114.288396,30.582478",武汉科技大学附属天佑医院,"114.326471,30.524641",22
武汉市,二七星城,"114.307294,30.650108",常青藤口袋公园,"114.23999,30.607654",17
武汉市,武汉城建明镜台,"114.256647,30.543451",常青藤口袋公园,"114.23999,30.607654",18
武汉市,风华天城流云湾,"114.323615,30.504746",弗拉门戈广场,"114.403379,30.504011",19
武汉市,武汉城建仁恒西湖山居,"114.508171,30.565728",华中科技大学同济医学院附属同济医院(光谷院区),"114.463594,30.487581",23
南京市,五棵松村,"118.880661,32.050701",渊声巷小学,"118.779046,32.061965",24
南京市,新林芳庭,"118.642501,31.904916",百乐名,"118.697192,31.936904",17
南京市,宏力花苑,"119.037509,31.649169",南京市游府西街小学溧水分校,"119.019465,31.692784",13
南京市,云梦尚品,"118.740608,32.385139",龙池中心小学,"118.717699,32.308764",17
南京市,众安·未来里,"118.948419,31.365449",时尚宏达购物广场,"118.868548,31.3219",19
南京市,鸿仁名居,"118.764379,32.015076",Axmall澳新优选,"118.809891,32.085245",18
南京市,中海观文澜,"118.994891,32.128062",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",14
南京市,丁家桥小区,"118.777391,32.072011",南京市秦淮区中医医院门诊,"118.78202,32.015742",17
南京市,长江悦府,"118.787441,32.110914",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",20
南京市,樱驼花园怡静园,"118.831056,32.083696",南京第三高级中学文昌校区,"118.796698,32.037143",15
南京市,金地都会峯范,"118.86038,32.140399",Axmall澳新优选,"118.809891,32.085245",19
南京市,八方公寓,"118.785898,32.03256",高桥商场,"118.810442,32.102099",17
南京市,清荷园北园,"118.715722,31.973637",陶行知学校,"118.735563,32.025791",19
南京市,点将台路40号,"118.698787,32.129783",浅山休闲公园,"118.64712,32.090164",12
南京市,高科紫尧星院,"118.873727,32.119579",南京体育学院运动康复医院,"118.867979,32.040609",20
南京市,金基·珑樾府,"118.74434,32.04602",高桥商场,"118.810442,32.102099",16
南京市,羊皮巷高层,"118.786783,32.035726",Axmall澳新优选,"118.809891,32.085245",17
南京市,华润万象公馆,"118.688106,32.087262",世纪华联超市(钟阜路店),"118.768649,32.087902",21
南京市,泰来苑,"118.706317,32.144953",世纪华联超市(钟阜路店),"118.768649,32.087902",17
南京市,南理工竹园小区,"118.851526,32.032217",雅居乐公园,"118.798162,32.01058",17
南京市,时代艺境,"118.560099,31.965008",三山矶生态公园1期,"118.609774,31.92264",27
南京市,居易时代,"118.794522,31.999735",金鹰GE66,"118.846694,31.93357",20
南京市,秦湾景园西区,"118.822319,31.963715",雅居乐公园,"118.798162,32.01058",9
南京市,尚书里,"118.810792,32.027436",陶行知学校,"118.735563,32.025791",15
南京市,兰亭和颂,"118.995863,32.123438",南京市花园中学,"119.07489,32.180149",19
南京市,伟星长江之歌,"118.69694,31.982378",将军山中学,"118.780381,31.953554",16
南京市,威尼斯水城十二街区,"118.75826,32.14204",Axmall澳新优选,"118.809891,32.085245",25
南京市,山河水花园,"118.521482,32.080269",二龙山公园,"118.59271,32.066349",24
南京市,聚景园,"118.851379,31.955368",将军山小学(开元欣街),"118.782435,31.945821",18
南京市,今日家园丹桂居,"118.734257,32.023861",莲花湿地公园,"118.71269,31.958399",20
南京市,科海龙湖御景,"118.812329,32.322675",华联超市(六合·程桥·黄木桥店),"118.772443,32.370043",14
南京市,沁百合,"118.749781,32.100312",Axmall澳新优选,"118.809891,32.085245",17
南京市,保利国贸璟上,"118.821417,32.119935",八卦洲中桥小学,"118.816778,32.203266",13
南京市,锦尚紫兰,"118.816044,31.84842",博嘉医院,"118.847796,31.768219",18
南京市,颐和缦山,"118.917859,32.051241",华润(苏果尧化门店),"118.883365,32.120181",17
南京市,兴贤佳园近贤苑,"118.839632,32.104807",南京第三高级中学文昌校区,"118.796698,32.037143",17
南京市,童卫路18号,"118.839535,32.032036",Axmall澳新优选,"118.809891,32.085245",20
南京市,中交保利翠语江岚,"118.99092,32.159936",南京市花园中学,"119.07489,32.180149",18
南京市,南京体育学院小区,"118.865513,32.04056",雅居乐公园,"118.798162,32.01058",15
南京市,颐和缦山,"118.917859,32.051241",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",14
南京市,盛和家园,"118.890059,32.033832",雅居乐公园,"118.798162,32.01058",15
南京市,紫竹林3号,"118.774842,32.083975",南京市秦淮区中医医院门诊,"118.78202,32.015742",18
南京市,大成汇文府,"118.82506,31.990191",金鹰GE66,"118.846694,31.93357",20
南京市,星河广场,"118.773789,32.107454",琵琶湖公园,"118.823061,32.054822",18
南京市,新城云漾滨江（二期）,"118.586097,31.859",陆郎中学,"118.636777,31.784205",21
南京市,鸿运嘉园,"118.924021,32.1215",南京市第一中学马群分校,"118.899343,32.036954",24
南京市,龙蟠里13号,"118.764014,32.046618",雅居乐公园,"118.798162,32.01058",11
南京市,名城世纪园,"118.74703,32.042012",莲花湿地公园,"118.71269,31.958399",23
南京市,东平雅苑,"118.844124,31.949585",将军山小学(开元欣街),"118.782435,31.945821",17
南京市,中建宁悦府,"118.780879,32.106839",琵琶湖公园,"118.823061,32.054822",17
南京市,玖宸府,"119.054411,31.631116",南京市游府西街小学溧水分校,"119.019465,31.692784",20
南京市,南钢三金睿境,"118.813235,31.987895",金鹰GE66,"118.846694,31.93357",20
南京市,横塘西苑,"118.746053,32.015356",将军山中学,"118.780381,31.953554",19
南京市,旭日爱上城第三区,"118.72333,32.127443",Axmall澳新优选,"118.809891,32.085245",24
南京市,颐和·天晟府,"118.745519,31.996671",将军山中学,"118.780381,31.953554",19
南京市,典雅居,"118.737165,32.038394",高桥商场,"118.810442,32.102099",20
南京市,经典花苑,"119.041292,31.649771",南京市游府西街小学溧水分校,"119.019465,31.692784",14
南京市,五矿信托璀璨云著,"118.879796,32.134157",紫金集团医院,"118.798353,32.09976",16
南京市,东湖丽岛,"119.074262,32.056347",孟北小学,"118.993004,32.086898",17
南京市,星叶燕尚玥府,"118.840173,32.138384",Axmall澳新优选,"118.809891,32.085245",16
南京市,白下路273号,"118.798656,32.027411",高桥商场,"118.810442,32.102099",13
南京市,弘阳时代中心二期,"118.720156,32.138732",世纪华联超市(钟阜路店),"118.768649,32.087902",15
南京市,藏珑谷山庄,"119.006379,31.736229",溧水中山医院(新院区),"119.018475,31.672891",15
南京市,蔚蓝之都,"118.762177,32.040897",高桥商场,"118.810442,32.102099",16
南京市,恒辉翡翠城,"118.702422,32.113172",南京市力学小学,"118.769764,32.055237",22
南京市,云栖山庄,"118.998606,32.065133",汤山国际沙排体育公园,"119.062988,32.040933",16
南京市,无想山庄,"119.028172,31.613083",润溧超市(陈卞店),"118.965035,31.551482",20
南京市,东井二村,"118.801966,32.100273",雅居乐公园,"118.798162,32.01058",16
南京市,观山樾,"119.028731,31.698504",钱塘公园,"119.011364,31.636625",14
南京市,长江悦府,"118.787441,32.110914",琵琶湖公园,"118.823061,32.054822",15
南京市,中和桥,"118.81324,32.019114",陶行知学校,"118.735563,32.025791",15
