POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
北京市石景山区向阳小学,教育,小学,普通,(null),116.216131,39.90267
丰体时代小学,教育,小学,普通,(null),116.271782,39.86719
世纪华联超市(幸福店),商业,大型超市,(null),(null),116.616904,40.202221
万寿寺地铁站,交通,地铁站,非换乘,16号线,116.309904,39.947773
好又多生活超市,商业,大型超市,(null),(null),116.126156,39.822659
通州北关地铁站,交通,地铁站,非换乘,(在建)22号线/平谷线;6号线,116.661482,39.918368
京饮华天商场,商业,大型超市,(null),(null),116.341061,39.913537
北京十一学校一分校,教育,中学,普通,(null),116.299407,39.900164
星城地铁站,交通,地铁站,非换乘,燕房线,116.06137,39.713681
北京市顺义区小店中学,教育,中学,普通,(null),116.825292,40.111249
首都师范大学延庆实验小学,教育,小学,普通,(null),115.904618,40.373617
车道沟地铁站,交通,地铁站,非换乘,10号线,116.293818,39.947923
世纪华联超市(珠江国际城店),商业,大型超市,(null),(null),116.681028,39.930704
大星发超市(宏利店),商业,大型超市,(null),(null),116.766151,40.334786
华联超市(爱家臻品宫店),商业,大型超市,(null),(null),116.541101,39.900083
北京华联购物中心,商业,购物中心,(null),(null),116.337737,40.072165
北京星雨仁和超市生活超市(方塘店),商业,大型超市,(null),(null),116.556666,40.103269
西会公园,景观,公园,普通景点,(null),116.590677,39.907985
婕妮王超市(后沙峪店),商业,大型超市,(null),(null),116.521338,40.078323
苏宁易购(宋庄店),商业,购物中心,(null),(null),116.730312,39.943548
北京青龙湖公园,景观,公园,3A级景区,(null),116.088804,39.796848
吉远超市(后沙峪店),商业,大型超市,(null),(null),116.565642,40.10869
天通苑东四社区口袋公园,景观,公园,普通景点,(null),116.437705,40.062016
新世纪华联连锁超市(1388店),商业,大型超市,(null),(null),116.782027,39.729683
好又多生鲜超市(大荣路店),商业,大型超市,(null),(null),116.770145,40.196449
北京市密云区新农村中学,教育,中学,普通,(null),116.886424,40.389902
大龙河滨河公园,景观,公园,普通景点,(null),116.499172,39.619686
天竺第二小学,教育,小学,普通,(null),116.565022,40.056194
饶乐府小学,教育,小学,普通,(null),116.000776,39.706531
大红门桥快速公交站,交通,公交站,非换乘,(null),116.401367,39.832026
洙水休闲公园,景观,公园,普通景点,(null),117.256135,40.161466
世纪华联超市(庙城店),商业,大型超市,(null),(null),116.628736,40.293551
世纪华联超市(宝山西大街店),商业,大型超市,(null),(null),116.567621,40.695778
南锣鼓巷地铁站,交通,地铁站,换乘二线,6号线;8号线,116.404192,39.933848
盒马鲜生(百荣世贸店),商业,大型超市,(null),(null),116.396952,39.859909
中粮·祥云小镇,商业,购物中心,(null),(null),116.537305,40.08822
杨庄地铁站,交通,地铁站,非换乘,6号线,116.187004,39.92785
史家小学,教育,小学,普通,(null),116.4286,39.925392
北京师范大学燕化附属中学,教育,中学,普通,(null),115.967796,39.721142
北京市第十三中学,教育,中学,普通,(null),116.38317,39.93729
北京第五十中学(分校),教育,中学,普通,(null),116.410504,39.864597
世纪华联超市霍村店,商业,大型超市,(null),(null),116.38027,39.712771
大峪子小学,教育,小学,普通,(null),117.049664,40.272755
南法信镇村头公园,景观,公园,普通景点,(null),116.621404,40.132208
大稿新村小学,教育,小学,普通,(null),116.636736,39.875328
立水桥南地铁站,交通,地铁站,非换乘,5号线,116.414496,40.041956
西单商场北5号楼,商业,购物中心,(null),(null),116.374317,39.912248
刘庄公园,景观,公园,普通景点,(null),116.675649,39.954807
王府井地铁站,交通,地铁站,换乘二线,1号线/八通线;8号线,116.411571,39.908069
延庆区西二道河中心小学,教育,小学,普通,(null),116.080547,40.406039
北京市密云区十里堡中学,教育,中学,普通,(null),116.787092,40.349736
源品生活超市(泰禾新天地店),商业,大型超市,(null),(null),116.220514,39.904184
北京西站地铁站,交通,地铁站,换乘三线,7号线;9号线,116.321262,39.894763
永辉超市(金宝PARK天阶店),商业,大型超市,(null),(null),116.661881,40.179079
通州区红星小学,教育,小学,普通,(null),116.555875,39.766906
华联生活超市(成寿寺店),商业,大型超市,(null),(null),116.447423,39.843431
北京市和平街第一中学(和平街校区),教育,中学,重点,(null),116.421125,39.963963
环球时品汇,商业,大型超市,(null),(null),116.460507,40.011799
大中电器,商业,购物中心,(null),(null),116.092328,39.714062
盒马邻里(北京通州西富河园店),商业,大型超市,(null),(null),116.635485,39.927457
小张湾小学,教育,小学,普通,(null),116.555952,39.728418
海淀黄庄地铁站,交通,地铁站,换乘二线,10号线;4号线/大兴线,116.317564,39.975996
北京广济中医医院,医疗,综合医院,普通,(null),116.401218,39.967141
古运萧太后河码头遗址公园,景观,公园,普通景点,(null),116.625358,39.844099
龙翔永旺购物广场,商业,大型超市,(null),(null),116.843136,40.369891
南邵中心何营小学,教育,小学,普通,(null),116.289698,40.22099
顺义区光明小学,教育,小学,普通,(null),116.660275,40.134837
三旗百汇商品城,商业,购物中心,(null),(null),116.342223,40.062279
天堂河小学,教育,小学,普通,(null),116.328271,39.6707
良乡大学城西地铁站,交通,地铁站,非换乘,房山线,116.156282,39.723157
发连发超市(家宝顺店),商业,大型超市,(null),(null),116.818529,40.367439
北京市延庆区第八中学,教育,中学,普通,(null),116.008211,40.475541
孙河地区心连心公园,景观,公园,普通景点,(null),116.532043,40.035165
牛口峪湿地公园,景观,公园,普通景点,(null),115.964542,39.701176
清华东路西口地铁站,交通,地铁站,换乘二线,15号线,116.33953,40.000673
物美超市(次渠店),商业,大型超市,(null),(null),116.565679,39.798915
昌百商场,商业,购物中心,(null),(null),116.233163,40.225027
花乡奥莱村,商业,购物中心,(null),(null),116.324004,39.827593
菓岭假日广场,商业,购物中心,(null),(null),116.264952,40.22226
亦庄第二中心小学,教育,小学,普通,(null),116.498724,39.760262
大柳树商城,商业,购物中心,(null),(null),116.401691,40.179235
中关村公园,景观,公园,普通景点,(null),116.283458,40.060895
麻峪快速公交站,交通,公交站,非换乘,快速公交4线,116.13327,39.932838
李老社区商业中心,商业,购物中心,(null),(null),116.635692,39.891105
华联生活超市(泰陵园店),商业,大型超市,(null),(null),116.214284,40.2705
瑞景商业中心,商业,购物中心,(null),(null),116.442922,39.906873
8号乐购超市(C座店),商业,大型超市,(null),(null),116.24551,39.909617
环宇金龙生活超市(东马各庄店),商业,大型超市,(null),(null),116.569087,40.135505
黄城根小学房山分校,教育,小学,普通,(null),116.212977,39.769487
世纪华联超市(赵庄店),商业,大型超市,(null),(null),115.95671,40.486048
北京市东城区西中街小学(低部),教育,小学,普通,(null),116.435375,39.948598
北京市海淀区九一小学,教育,小学,普通,(null),116.36154,39.979333
中央工艺美术学院附属中学,教育,中学,普通,(null),116.443911,39.944747
顺义区北务中学,教育,中学,普通,(null),116.827141,40.065158
西罗园小学,教育,小学,普通,(null),116.388594,39.854596
北京市第七中学,教育,中学,普通,(null),116.383934,39.952223
北京市通州区第四中学,教育,中学,普通,(null),116.651926,39.908282
翠微小学西校区,教育,小学,普通,(null),116.296824,39.913535
大瓦窑体育公园,景观,公园,普通景点,(null),116.237348,39.868584
北京市樱花园实验学校,教育,中学,普通,(null),116.420931,39.97435
凯德MALL·大兴,商业,购物中心,(null),(null),116.318949,39.672324
北京市平谷区精英未来学校,教育,中学,普通,(null),117.125277,40.163792
北京师范大学实验小学,教育,小学,普通,(null),116.475244,40.109435
古北口健身公园,景观,公园,普通景点,(null),117.163462,40.691091
垂杨柳中心小学,教育,小学,普通,(null),116.458813,39.889819
俸伯购物中心(永诚店),商业,大型超市,(null),(null),116.701897,40.129927
火神庙国际商业中心,商业,购物中心,(null),(null),116.344143,39.731439
北京市房山区燕山医院,医疗,综合医院,普通,(null),115.973461,39.720622
育英学校,教育,中学,普通,(null),116.413578,39.918823
清华大学附属中学(丰台学校),教育,中学,普通,(null),116.320712,39.885521
滋水滨河生态公园,景观,公园,普通景点,(null),116.594483,39.681613
同心园党建主题公园,景观,公园,普通景点,(null),116.519968,39.892662
银泰百货,商业,购物中心,(null),(null),116.385515,39.844482
地坛公园,景观,公园,4A级景区,(null),116.414449,39.953778
大兴发大卖场,商业,购物中心,(null),(null),116.629293,40.320444
华联超市(雅成三里店),商业,大型超市,(null),(null),116.522869,39.918996
亿家华联生活超市,商业,大型超市,(null),(null),116.645032,40.288918
北京大学附属小学,教育,小学,普通,(null),116.318883,39.995294
北京市海淀区中医医院,医疗,综合医院,普通,(null),116.324613,39.969778
怀柔商业大厦,商业,购物中心,(null),(null),116.633369,40.314963
石佛营地铁站,交通,地铁站,非换乘,(在建)3号线一期西段,116.498326,39.935073
白家庄小学(汇景苑校区),教育,小学,普通,(null),116.536282,39.955557
北京市第一四二中学,教育,中学,普通,(null),116.411076,39.957124
兔喜快递超市(李遂镇牌楼村综合服务中心),商业,大型超市,(null),(null),116.78719,40.098585
军民共建护城河休闲公园,景观,公园,普通景点,(null),116.443414,39.888379
永兴商城,商业,购物中心,(null),(null),116.113235,39.913584
培新小学,教育,小学,普通,(null),116.421232,39.881963
北京世纪华联超市(西丰路店),商业,大型超市,(null),(null),116.237395,39.671374
黄村镇第一中心小学,教育,小学,普通,(null),116.346701,39.744512
玉林小学,教育,小学,普通,(null),116.358742,39.865072
火箭军特色医学中心,医疗,综合医院,普通,(null),116.372456,39.956684
北京市房山区燕山星城小学,教育,小学,普通,(null),116.065029,39.711607
龙潭中学,教育,中学,普通,(null),116.44374,39.887105
北京大学附属小学肖家河分校,教育,小学,普通,(null),116.288022,40.020633
福兰德超市(顺平路店),商业,大型超市,(null),(null),117.05158,40.146707
华联综合超市,商业,大型超市,(null),(null),116.249354,40.186876
南邵地铁站,交通,地铁站,非换乘,昌平线,116.287631,40.207532
盒马邻里配送点(北京朝阳连心园店),商业,大型超市,(null),(null),116.611161,39.920227
北沙滩地铁站,交通,地铁站,非换乘,15号线,116.368281,40.001518
世纪华联超市(甲屯路店),商业,大型超市,(null),(null),116.217674,40.113356
巴沟地铁站,交通,地铁站,换乘二线,10号线;西郊线,116.293357,39.974414
龙湖小学,教育,小学,普通,(null),116.664603,40.205721
国泰谊宾商城,商业,购物中心,(null),(null),116.646405,40.13303
流村中心西峰山小学,教育,小学,普通,(null),116.037613,40.158763
阜外心血管病医院-门诊化验,医疗,综合医院,三甲,(null),116.349885,39.925422
北京市朝阳区实验小学(博约分校),教育,小学,普通,(null),116.507373,39.82308
北京市海淀区翠湖小学前章村校区,教育,小学,普通,(null),116.180287,40.125119
世纪华联超市(新国展店),商业,大型超市,(null),(null),116.574342,40.061572
北京市西城区育翔小学阳光校区,教育,小学,普通,(null),116.387114,39.966329
芳古园小学西校区,教育,小学,普通,(null),116.418672,39.863882
世纪金龙综合广场,商业,大型超市,(null),(null),116.558281,40.146723
世纪华联超市(北五村小区外环路店),商业,大型超市,(null),(null),116.546498,39.762375
北京儿童医院门诊,医疗,综合医院,普通,(null),116.35468,39.912696
八口村健康公园,景观,公园,普通景点,(null),116.171898,40.146719
常营体育公园,景观,公园,普通景点,(null),116.606526,39.923464
华联生活超市(锦裕广场北),商业,大型超市,(null),(null),116.516767,39.909418
呼家楼中心小学(本部),教育,小学,普通,(null),116.467069,39.920619
红英小学,教育,小学,普通,(null),116.241083,40.034521
顺义地铁站,交通,地铁站,非换乘,15号线,116.657023,40.129994
逸清园城市森林公园,景观,公园,普通景点,(null),116.340379,39.895747
青龙湖水上游乐园,景观,公园,3A级景区,(null),116.080025,39.789788
华联生活超市(北山路店),商业,大型超市,(null),(null),117.24472,40.206683
果疏超市(金隅科技大厦店),商业,大型超市,(null),(null),116.168712,39.931032
北京青年联合会希望小学,教育,小学,普通,(null),116.038097,40.159119
物美超市(洋桥店),商业,大型超市,(null),(null),116.387665,39.844617
北臧村镇皮各庄小学,教育,小学,普通,(null),116.274579,39.6529
花园路百货商场,商业,购物中心,(null),(null),116.364827,39.981559
远大路地铁站,交通,地铁站,非换乘,(在建)12号线,116.282829,39.95711
高碑店中心小学,教育,小学,普通,(null),116.522852,39.904091
华仁学校,教育,中学,普通,(null),116.692822,39.94502
天通苑小学,教育,小学,普通,(null),116.435741,40.066254
世纪华联超市(育才东路店),商业,大型超市,(null),(null),116.67229,40.045896
长辛店二七公园,景观,公园,普通景点,(null),116.206559,39.831878
北京西藏中学,教育,中学,普通,(null),116.42688,39.98794
华联生活超市(领秀硅谷店),商业,大型超市,(null),(null),116.313743,40.056464
世纪华欣生活超市,商业,大型超市,(null),(null),116.566582,40.137478
华联生活超市(农大店),商业,大型超市,(null),(null),116.286592,40.019
优选生鲜超市(衙门村店),商业,大型超市,(null),(null),116.615189,40.15908
北京市昌平区阳坊学校,教育,中学,普通,(null),116.14616,40.147196
马驹桥镇实验小学,教育,小学,普通,(null),116.558884,39.76261
北京万朋文化办公用品商城,商业,购物中心,(null),(null),116.401055,39.864997
世纪华联超市(联东U谷中试区U客店),商业,大型超市,(null),(null),116.557255,39.730815
房山第二小学,教育,小学,普通,(null),115.982748,39.698606
北京市顺义区沿河中学,教育,中学,普通,(null),116.70469,40.051004
三里河湿地公园,景观,公园,普通景点,(null),115.966174,40.469861
北京小学通州分校,教育,小学,普通,(null),116.692493,39.919413
平谷区第一小学(南校区),教育,小学,普通,(null),117.109624,40.136313
海淀实验二小汇缘分校,教育,小学,普通,(null),116.323756,40.0288
华联生活超市(胜利嘉园东店),商业,大型超市,(null),(null),116.215476,40.22105
太平郊野公园,景观,公园,普通景点,(null),116.396177,40.063692
第五大道精品休闲购物广场,商业,购物中心,(null),(null),116.406899,40.003248
北京市燕山前进第二小学,教育,小学,普通,(null),115.957809,39.720152
1818街区公园,景观,公园,普通景点,(null),116.304097,40.062914
盒马mini(和平里店),商业,大型超市,(null),(null),116.425639,39.953747
世纪华联超市(石榴庄店),商业,大型超市,(null),(null),116.41465,39.843194
北京市平谷区山东庄中学,教育,中学,普通,(null),117.129494,40.187071
顺家生活超市(4号店),商业,大型超市,(null),(null),116.667543,40.208832
华彬生态园,景观,公园,普通景点,(null),116.13512,40.203815
景泰地铁站,交通,地铁站,非换乘,14号线,116.411026,39.86525
丰台五小银地分校,教育,小学,普通,(null),116.333825,39.821129
天安凯富莱商场,商业,购物中心,(null),(null),116.400453,39.902323
京客隆(密云店),商业,大型超市,(null),(null),116.847423,40.370211
北京市十一学校-国际部,教育,中学,普通,(null),116.253489,39.901246
燕莎友谊商城,商业,购物中心,(null),(null),116.463019,39.948858
天雅大厦(雅宝路),商业,购物中心,(null),(null),116.438029,39.915136
北京市门头沟区妙峰山民族学校,教育,中学,普通,(null),116.049844,39.974693
万德福(君太百货西单店),商业,大型超市,(null),(null),116.373194,39.909562
清岚生活超市,商业,大型超市,(null),(null),116.542409,40.119316
阳光华联生活超市(北京经开·壹中心店),商业,大型超市,(null),(null),116.556827,39.779477
悦街时代广场,商业,购物中心,(null),(null),116.320982,39.683915
国泰广场,商业,购物中心,(null),(null),116.652014,40.129546
京谷友好医院,医疗,综合医院,普通,(null),117.122678,40.14619
太阳宫公园,景观,公园,普通景点,(null),116.455914,39.975515
大灰店小学,教育,小学,普通,(null),116.90314,39.806816
首都师范大学附属朝阳实验小学(金蝉南校区),教育,小学,普通,(null),116.508876,39.863038
下沉商业广场,商业,购物中心,(null),(null),116.496444,39.805991
鑫绿都生活超市(西马坡店),商业,大型超市,(null),(null),116.646476,40.162762
华联生活超市(朱大路店),商业,大型超市,(null),(null),116.590633,39.704403
北京市陈经纶中学嘉铭分校,教育,中学,普通,(null),116.423644,40.002365
盈通购物城(盈地大厦店),商业,购物中心,(null),(null),116.419158,39.924005
新世纪实验小学,教育,小学,普通,(null),116.395157,39.878494
园艺小镇休闲公园,景观,公园,普通景点,(null),115.936068,40.353839
常乐坊茶文化公园,景观,公园,普通景点,(null),116.331447,39.876908
望京东地铁站,交通,地铁站,非换乘,15号线,116.487105,40.0032
楼梓庄桥西地铁站,交通,地铁站,非换乘,(在建)3号线一期东段,116.581332,39.978571
世纪华联超市(泉通桥梓店),商业,大型超市,(null),(null),116.579152,40.290662
一河十园汽车公园,景观,公园,普通景点,(null),116.245984,39.938701
北京市顺义区晨光西新购物中心,商业,大型超市,(null),(null),116.904724,40.12671
延庆区靳家堡中心小学,教育,小学,普通,(null),115.938739,40.516852
鸦儿胡同小学(南校区),教育,小学,普通,(null),116.391836,39.940688
通瑞新天地,商业,购物中心,(null),(null),116.685471,39.936344
庞各庄镇庆国完全小学,教育,小学,普通,(null),116.344202,39.61898
常营地铁站,交通,地铁站,非换乘,6号线,116.599722,39.925696
淘宝百货超市(李堡路店),商业,大型超市,(null),(null),116.718294,40.040137
木樨地地铁站,交通,地铁站,换乘二线,16号线;1号线/八通线,116.337583,39.907379
火箭万源地铁站,交通,地铁站,非换乘,8号线,116.418627,39.799287
北京大学医院,医疗,综合医院,普通,(null),116.314131,39.996786
北京师大二附中国际部海淀学校,教育,中学,普通,(null),116.369644,40.032787
华联超市(高碑店古家具一条街店),商业,大型超市,(null),(null),116.537178,39.904266
八达岭中心小学,教育,小学,普通,(null),115.971613,40.366095
方恒国际中心C座,商业,购物中心,(null),(null),116.481718,39.991018
留民营生态科普公园,景观,公园,普通景点,(null),116.574562,39.698994
世纪华联超市(西孔路店),商业,大型超市,(null),(null),116.322775,39.565825
城南公园,景观,公园,普通景点,(null),116.643497,40.300201
物美超市(樊羊路店),商业,大型超市,(null),(null),116.31223,39.825052
北京市文汇中学,教育,中学,普通,(null),116.44657,39.898051
谷德玛特购物广场,商业,购物中心,(null),(null),116.729092,39.944065
司家营小学,教育,小学,普通,(null),115.997635,40.44256
红星集体农庄纪念公园,景观,公园,普通景点,(null),116.460049,39.765079
教育研究中心附属小学(驼房营校区),教育,小学,普通,(null),116.503556,39.96711
金茂北京国际社区-共享体育公园,景观,公园,普通景点,(null),116.723472,40.210542
保利购物中心,商业,大型超市,(null),(null),116.501936,40.170076
迎风坡休闲公园,景观,公园,普通景点,(null),115.948032,39.719845
北京市丰台区长辛店第四中学,教育,中学,普通,(null),116.196693,39.8179
仰山桥北快速公交站,交通,公交站,非换乘,快速公交3线/BRT3号线;快速公交3线区间,116.409592,40.028398
良乡党建文化公园,景观,公园,普通景点,(null),116.150062,39.707541
姚家园便民生活广场A座,商业,购物中心,(null),(null),116.519116,39.950047
北京师范大学附属实验中学(北校区),教育,中学,普通,(null),116.36648,39.913576
世纪华联超市(屯佃店),商业,大型超市,(null),(null),116.213384,40.065394
北京市昌平第二实验小学西校区,教育,小学,普通,(null),116.328938,40.073178
顺商集团国泰东风商场,商业,购物中心,(null),(null),116.652102,40.130804
美廉美超市(西安门店),商业,大型超市,(null),(null),116.374182,39.922645
北京耀中国际学校,教育,小学,普通,(null),116.495435,39.926535
之前公园,景观,公园,普通景点,(null),116.157651,39.885986
华冠欢乐城,商业,购物中心,(null),(null),115.987482,39.693068
青云店中学,教育,中学,普通,(null),116.517566,39.6797
匠心工坊物美西黄村二店,商业,大型超市,(null),(null),116.200586,39.931669
世纪华联宜客利超市,商业,大型超市,(null),(null),116.854109,40.090979
物美超市(大兴庞各庄店),商业,大型超市,(null),(null),116.322699,39.630655
永辉超市(清河店),商业,大型超市,(null),(null),116.354611,40.030581
白各庄新村公园,景观,公园,普通景点,(null),116.360919,40.114007
惠利多超市(西纬路店),商业,大型超市,(null),(null),116.595951,40.145719
华联生活超市(花虎沟店),商业,大型超市,(null),(null),116.363911,40.015151
北京市三里屯一中(百子园校区),教育,中学,普通,(null),116.48376,39.898139
北京十一学校丰台小学,教育,小学,普通,(null),116.42537,39.840629
四季生鲜水果百货购物中心,商业,大型超市,(null),(null),116.951575,40.148707
逸成体育公园,景观,公园,普通景点,(null),116.345283,40.013625
北京市石景山区麻峪小学,教育,小学,普通,(null),116.128519,39.933271
世纪华联超市(漷马路店),商业,大型超市,(null),(null),116.611561,39.740114
东岭郊野公园,景观,公园,普通景点,(null),115.977897,39.762305
中商惠民东春宇超市,商业,大型超市,(null),(null),116.739975,40.040308
北京大学附属中学,教育,中学,普通,(null),116.190584,39.949297
北京铭辉联盟超市(驻马庄一店),商业,大型超市,(null),(null),116.880969,40.183679
社区生活超市,商业,大型超市,(null),(null),116.649331,40.186493
北京市第八中学(木樨地校区),教育,中学,普通,(null),116.340328,39.906482
小天鹅公园,景观,公园,普通景点,(null),116.309335,39.913179
新中关购物中心,商业,购物中心,(null),(null),116.315277,39.978335
西红门九龙口休闲公园,景观,公园,普通景点,(null),116.342958,39.804733
白庙小学,教育,小学,普通,(null),116.391522,40.10723
世纪华联超市(安宁庄店),商业,大型超市,(null),(null),116.332179,40.037828
呼家楼中心小学(东校区),教育,小学,普通,(null),116.472384,39.921048
中关村第一小学西二旗分校,教育,小学,普通,(null),116.311053,40.050075
世纪华联超市(金海商富店),商业,大型超市,(null),(null),116.495718,39.894748
清华大学附属小学清河分校,教育,小学,普通,(null),116.349634,40.023997
华联生活超市(前银店),商业,大型超市,(null),(null),116.590689,39.745924
中商惠民超市(万家昌宏店),商业,大型超市,(null),(null),116.813316,40.312559
华联生活超市(云打路店),商业,大型超市,(null),(null),117.003349,40.126522
北京市海淀区翠微小学(北校区),教育,小学,普通,(null),116.16053,40.054093
七鲜美食街,商业,大型超市,(null),(null),116.568966,39.791253
北京吉庆祥儒生活超市,商业,大型超市,(null),(null),116.565803,40.134202
华联精品生活超市(东坝镇金隅汇景苑店),商业,大型超市,(null),(null),116.538437,39.954956
北京市朝阳区同心实验学校,教育,小学,普通,(null),116.633949,39.991078
华联生活超市(惠河南街店),商业,大型超市,(null),(null),116.538483,39.905567
盒马邻里(北京通州群芳中二路店),商业,大型超市,(null),(null),116.683596,39.868729
亮马河国际风情水岸公园,景观,公园,普通景点,(null),116.457409,39.947216
七棵树商务公园,景观,公园,普通景点,(null),116.525608,39.963837
北京市第十中学(新疆校区),教育,中学,普通,(null),116.288642,39.882744
丰亿盈华联生活超市(吕家营店),商业,大型超市,(null),(null),116.464606,39.839352
温馨超市(安乐林店),商业,大型超市,(null),(null),116.409223,39.865073
华中师范大学第一附属中学(朝阳学校),教育,中学,普通,(null),116.496338,39.937756
永辉超市(凯德MALL·大兴店),商业,大型超市,(null),(null),116.319007,39.673523
怀柔区雁栖镇法治文化公园,景观,公园,普通景点,(null),116.675697,40.366351
永丰南地铁站,交通,地铁站,非换乘,16号线,116.248154,40.065575
世纪华联超市(京铁昌平小区店),商业,大型超市,(null),(null),116.19442,40.199247
云岗百货商场,商业,购物中心,(null),(null),116.159395,39.809416
将台洼小学,教育,小学,普通,(null),116.511807,39.955429
桥户营地铁站,交通,地铁站,非换乘,S1线,116.125809,39.912383
北京亦新公园,景观,公园,普通景点,(null),116.521189,39.826574
华联生活超市(温泉店),商业,大型超市,(null),(null),116.185199,40.041136
华润公园,景观,公园,普通景点,(null),116.320863,39.769356
中国航天科工集团七三一医院,医疗,综合医院,普通,(null),116.170674,39.809157
华联超市(4店),商业,大型超市,(null),(null),116.428343,39.903833
北京市大兴区星星学校,教育,小学,普通,(null),116.338648,39.773565
北京龙乐超市(万宝秀娟商店),商业,大型超市,(null),(null),116.621232,40.141342
灵山名胜风景区,景观,公园,普通景点,(null),115.492109,40.005411
盒马邻里配送点(北京朝阳常楹自由派店),商业,大型超市,(null),(null),116.595851,39.922126
北京小学翡翠城分校南校区,教育,小学,普通,(null),116.122073,39.732891
分钟寺地铁站,交通,地铁站,非换乘,10号线,116.453976,39.852227
花园桥地铁站,交通,地铁站,非换乘,6号线,116.310522,39.932341
溪翁庄镇中心小学,教育,小学,普通,(null),116.846988,40.469827
TBD城市休闲公园,景观,公园,普通景点,(null),116.297351,40.10206
原乡公园,景观,公园,普通景点,(null),116.569731,39.874016
华贸天地,商业,购物中心,(null),(null),116.430416,40.048209
大兴市榆垡镇第二中心小学,教育,小学,普通,(null),116.343854,39.475071
仙居谷国家级森林康养基地,景观,公园,4A级景区,(null),117.234432,40.588655
嘉英学校,教育,小学,普通,(null),116.743077,39.95875
华联生活超市(七支路店),商业,大型超市,(null),(null),116.637683,39.768516
绿道公园,景观,公园,普通景点,(null),116.915415,40.089136
华联生活超市(北马庄店),商业,大型超市,(null),(null),116.654686,39.94364
北京明城墙遗址公园,景观,公园,4A级景区,(null),116.42793,39.901271
世纪华联超市山里辛庄店(魏樊路店),商业,大型超市,(null),(null),116.909088,40.202469
西马庄公园,景观,公园,普通景点,(null),116.623269,39.920906
华联生活超市(上坡店),商业,大型超市,(null),(null),116.368279,40.084122
川安公园,景观,公园,普通景点,(null),116.575734,39.87056
二道河中学,教育,中学,普通,(null),116.079003,40.40717
北京市东城区黑芝麻胡同小学,教育,小学,普通,(null),116.404918,39.937644
中央民族大学附属中学(丰台实验学校),教育,中学,普通,(null),116.138972,39.807509
北京市第八十中学康营分校,教育,小学,普通,(null),116.535484,40.035797
斋堂文化公园,景观,公园,普通景点,(null),115.697544,39.971357
北京华联超市(顺义金街购物中心),商业,大型超市,(null),(null),116.651859,40.128275
房山长育中心小学,教育,小学,普通,(null),115.970845,39.70363
物美超市(紫竹院店),商业,大型超市,(null),(null),116.305806,39.944362
北京市和平里医院,医疗,综合医院,普通,(null),116.413255,39.958168
华联生活超市(疃里大街店),商业,大型超市,(null),(null),116.29073,40.108538
金海商厦,商业,购物中心,(null),(null),116.339531,39.822593
北京一零一中学,教育,中学,普通,(null),116.304576,40.003003
北京市育民小学(白云观校区),教育,小学,普通,(null),116.345308,39.900805
北京运河中医医院,医疗,综合医院,普通,(null),116.695797,39.893269
北京市平谷区镇罗营学区,教育,小学,普通,(null),117.137555,40.341194
府学胡同小学低年级部,教育,小学,普通,(null),116.418348,39.936982
薛营足球公园,景观,公园,普通景点,(null),116.32366,39.611599
北京市密云区东邵渠中学,教育,中学,普通,(null),116.966241,40.295778
南卷村公园,景观,公园,普通景点,(null),116.620539,40.152663
中国政法大学昌平校区医院,医疗,综合医院,普通,(null),116.247187,40.225187
西铁营地铁站,交通,地铁站,非换乘,14号线,116.355953,39.861358
马坡中心小学校,教育,小学,普通,(null),116.656598,40.172109
管庄地铁站,交通,地铁站,非换乘,(在建)22号线/平谷线;1号线/八通线,116.599002,39.90909
北京市平谷区第五中学,教育,中学,普通,(null),117.107293,40.150738
北京京煤集团总医院大安山医院,医疗,综合医院,普通,(null),115.774766,39.895811
中国协和医科大学教学医院,医疗,综合医院,普通,(null),116.435924,39.960156
北京市延庆区第四小学,教育,小学,普通,(null),115.975742,40.447712
画眉山滨水公园,景观,公园,普通景点,(null),116.207061,40.048846
梨园地铁站,交通,地铁站,非换乘,1号线/八通线,116.66872,39.883677
芍药居小学,教育,小学,普通,(null),116.4379,39.986166
古城华联购物中心,商业,大型超市,(null),(null),116.495563,40.099205
美廉特生活超市,商业,大型超市,(null),(null),116.727337,40.129839
潭柘寺镇卫生院,医疗,综合医院,普通,(null),116.029935,39.878663
北京市三家店铁路中学,教育,中学,普通,(null),116.113709,39.954014
北京市海淀区教师进修学校附属实验学校(南校区),教育,中学,普通,(null),116.290382,39.93075
北京教育学院附属海淀实验小学,教育,小学,普通,(null),116.244312,39.931398
夏各庄中学,教育,中学,普通,(null),117.185359,40.133929
天坛西门快速公交站,交通,公交站,非换乘,快速公交1线,116.399347,39.879896
平西王府快速公交站,交通,公交站,非换乘,快速公交3线区间,116.375195,40.100838
通州区侯黄庄小学,教育,小学,普通,(null),116.879732,39.741817
北京小学广外校区,教育,小学,普通,(null),116.33176,39.885641
北京陈经纶中学新教育实验分校,教育,中学,普通,(null),116.615606,39.922781
大兴区第二小学,教育,小学,普通,(null),116.325558,39.730827
金泰商城,商业,购物中心,(null),(null),116.548012,39.955373
西河场公园,景观,公园,普通景点,(null),117.113479,40.319179
北京市海淀北部新区实验学校,教育,中学,普通,(null),116.156784,40.081362
悦邻百姓广场,商业,购物中心,(null),(null),116.309476,39.89441
家和·快乐购生活超市,商业,大型超市,(null),(null),116.563745,40.134066
