小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
惠济路53号,二手房,江岸区,16131.53,30.0,在售,114.295408,30.614398
蓝江家园,二手房,汉阳区,12683.98,37.0,在售,114.266094,30.539989
中锐滨湖尚城,二手房,江夏区,10207.21,36.0,在售,114.341709,30.381928
丹青苑B区,二手房,青山区,7173.36,36.2,在售,114.405756,30.625764
绿地中央广场D区,二手房,汉阳区,17212.79,35.0,在售,114.213567,30.517598
金地国际花园,二手房,武昌区,26731.42,30.0,在售,114.311209,30.562531
武车一村,二手房,武昌区,17514.32,30.0,在售,114.329131,30.58408
北斗花园,二手房,江汉区,13134.8,30.0,在售,114.27448,30.61749
港台名邸,二手房,江岸区,14144.47,23.0,在售,114.287932,30.595478
华顺公寓,二手房,江汉区,14281.59,48.0,在售,114.286918,30.582496
22街坊,二手房,青山区,16541.61,20.0,在售,114.401005,30.630234
六角社区,二手房,硚口区,14275.63,18.0,在售,114.272823,30.573598
丽湖花园,二手房,洪山区,9491.86,25.0,在售,114.342408,30.499192
南湖新村,二手房,武昌区,18238.07,38.0,在售,114.310043,30.511783
胭脂山桂苑小区,二手房,武昌区,20114.05,18.0,在售,114.309194,30.546997
汇悦天地一二期,二手房,江岸区,18198.45,35.0,在售,114.28372,30.655234
汉口滨江公馆,二手房,江岸区,24810.61,28.0,在售,114.309202,30.604562
丹水池村,二手房,江岸区,15841.93,15.0,在售,114.333847,30.651661
党校宿舍（长港路）,二手房,江汉区,13042.36,30.0,在售,114.250096,30.629189
健龙尚谷杰座一期,二手房,东湖新技术开发区,16033.89,35.0,在售,114.399157,30.499937
城投金沙府,新房,武昌区,21466.0,35.0,在售,114.34271,30.584023
宝丰路军休所,二手房,硚口区,13286.85,10.0,在售,114.248547,30.576853
中建星光城,新房,东湖新技术开发区,18202.0,30.0,售罄,114.481823,30.496369
中华路34号,二手房,武昌区,14915.71,15.0,在售,114.296141,30.549451
世纪彩城,二手房,武昌区,18362.35,36.0,在售,114.355273,30.572414
光谷学府,二手房,东湖新技术开发区,16619.94,30.0,在售,114.521294,30.477471
万景橘苑,二手房,江汉区,17582.56,30.0,在售,114.2506,30.632456
光大华庭,二手房,江岸区,13443.8,23.0,在售,114.286583,30.602824
潘龙小区,二手房,新洲区,3069.61,30.0,在售,114.562879,30.649768
小洪山西区,二手房,武昌区,22814.5,30.0,在售,114.346551,30.538466
武柴宿舍,二手房,硚口区,8044.79,15.0,在售,114.215593,30.587319
中侨观邸,二手房,江岸区,19394.18,35.0,在售,114.281058,30.594179
梅艳新村,二手房,硚口区,11371.88,35.6,在售,114.187986,30.591114
尚义小区,二手房,硚口区,14079.88,12.0,在售,114.260553,30.565347
能建青誉府,新房,青山区,18971.0,30.0,在售,114.376749,30.621358
江岸区黄家墩,二手房,江岸区,19111.83,29.0,在售,114.314082,30.6194
济生社区,二手房,江汉区,10864.89,25.0,在售,114.284605,30.576532
天津院小区,二手房,江岸区,16784.94,10.0,在售,114.299689,30.583429
九坤新城壹号,二手房,东西湖区,8599.61,35.0,在售,114.126633,30.642171
五环社区,二手房,洪山区,18210.8,35.0,在售,114.380445,30.508357
幸福社区,二手房,硚口区,13249.59,10.0,在售,114.266192,30.570358
黄孝西路住宅楼,二手房,江汉区,11598.3,10.0,在售,114.270014,30.597764
赛达国际,二手房,硚口区,14488.46,30.0,在售,114.200251,30.599243
卓尔生活城,二手房,黄陂区,9711.34,38.0,在售,114.306946,30.691585
石化二生活区,二手房,青山区,8117.77,36.0,在售,114.431474,30.656816
爱家名校华城,二手房,洪山区,9089.76,35.0,在售,114.257655,30.42227
省人民银行宿舍,二手房,武昌区,14998.69,20.0,在售,114.362084,30.562625
天地·新力雅园,二手房,洪山区,13778.71,25.0,在售,114.311475,30.498592
景瑞江山悦,新房,蔡甸区,8135.0,30.0,售罄,114.093018,30.550608
金融街融御滨江,二手房,武昌区,24652.2,23.42,在售,114.293279,30.541065
建新花园,二手房,蔡甸区,3836.67,30.0,在售,114.033696,30.574659
汉口印象,二手房,东西湖区,11660.92,30.0,在售,114.222117,30.657022
华中国际广场,二手房,江岸区,6272.86,20.0,在售,114.287245,30.622552
海虹景,二手房,江汉区,18710.99,40.0,在售,114.277424,30.613743
德商彰泰佳兆业翡丽天玺,二手房,东湖新技术开发区,19079.35,35.0,在售,114.526329,30.478859
韩家墩街肖家社区,二手房,硚口区,11414.51,33.5,在售,114.20589,30.595168
青翠苑小区,二手房,青山区,11191.9,30.0,在售,114.392276,30.616766
中央华府,二手房,江汉区,12982.96,23.0,在售,114.258558,30.590764
柳林雅居,二手房,东湖新技术开发区,13072.08,35.0,在售,114.387042,30.493646
天梨阁南苑,二手房,江岸区,13528.36,23.0,在售,114.293375,30.621021
保利·锦上,新房,洪山区,17565.0,30.0,在售,114.285006,30.49643
奥山首府,新房,蔡甸区,8943.0,33.73,售罄,114.018318,30.439543
沈家湾花园小区,二手房,武昌区,17850.67,33.0,在售,114.329949,30.520602
花博汇漫漫城,二手房,蔡甸区,3283.11,20.0,在售,114.062607,30.56509
新华社区出版局宿舍,二手房,硚口区,10850.26,33.8,在售,114.209661,30.593105
20街坊,二手房,青山区,13373.52,29.0,在售,114.401484,30.634391
君悦尚品,二手房,江岸区,18504.55,30.0,在售,114.292217,30.596175
万达御湖世家行政公馆,二手房,武昌区,28721.3,37.0,在售,114.336075,30.557344
金海名都,二手房,硚口区,18691.51,20.0,在售,114.270655,30.570473
福星惠誉榜YOUNG,二手房,江岸区,15824.27,30.0,在售,114.327013,30.655492
青澳都市尚巢,二手房,经济开发区,9171.73,33.8,在售,114.187369,30.531295
顶秀嘉园,二手房,武昌区,20613.64,33.0,在售,114.304016,30.548084
汉阳大街149号,二手房,蔡甸区,4625.04,20.0,在售,114.040018,30.575946
福康居小区,二手房,江汉区,13764.1,30.0,在售,114.267271,30.615608
常青三垸社区,二手房,江汉区,12368.49,32.56,在售,114.256207,30.627901
观园小区,二手房,江岸区,14383.18,30.0,在售,114.34124,30.661426
美好长江首玺K1,二手房,洪山区,9588.22,30.0,在售,114.252321,30.464697
锦绣汉江四区,二手房,汉阳区,10331.35,30.0,在售,114.2059,30.570612
世界城尚都,二手房,东湖新技术开发区,14327.46,10.4,在售,114.402159,30.504332
方海公寓,二手房,武昌区,15080.29,36.0,在售,114.324623,30.532407
东原启城一期,二手房,洪山区,14325.2,30.0,在售,114.291767,30.468373
东方新天地,二手房,新洲区,4660.12,45.0,在售,114.577509,30.649171
同济1小区,二手房,硚口区,25055.41,20.0,在售,114.259714,30.584701
北大资源首座,二手房,汉阳区,9082.94,30.0,在售,114.213886,30.569479
兰亭雅居,二手房,青山区,14950.17,40.0,在售,114.378685,30.624152
龙城懿品,二手房,黄陂区,8822.19,50.03,在售,114.264921,30.707374
万科城,二手房,江汉区,18499.66,35.0,在售,114.235107,30.625897
汉江公寓(江汉),二手房,江汉区,12177.84,30.0,在售,114.243996,30.607039
滨湖名邸,二手房,武昌区,22461.08,43.14,在售,114.337771,30.520783
华生城首府,二手房,硚口区,6801.43,30.0,在售,114.17386,30.61912
东原晴天见,二手房,洪山区,17115.64,26.0,在售,114.307074,30.498711
长江凯旋城,二手房,黄陂区,7954.58,35.0,在售,114.405293,30.694421
江腾苑A2区,二手房,汉阳区,8999.07,20.0,在售,114.254544,30.538851
万和光谷,新房,东湖新技术开发区,11132.0,10.0,在售,114.498598,30.456099
青教花园二期,二手房,青山区,12386.39,32.0,在售,114.366535,30.621759
西马新村,二手房,江汉区,12813.32,23.0,在售,114.27933,30.60908
二十八街坊,二手房,青山区,11625.92,36.0,在售,114.392802,30.633409
汉口北2号公馆,二手房,黄陂区,5312.6,11.0,在售,114.316156,30.69932
泛海国际香海园,二手房,江汉区,29354.46,35.0,在售,114.24633,30.600918
东方恒星园,二手房,江岸区,13918.53,30.5,在售,114.287498,30.633566
金融街壹号,二手房,江岸区,18133.76,35.0,在售,114.295695,30.619429
联投濮园,二手房,江夏区,7849.96,30.0,在售,114.286011,30.414326
湖北省气象局,二手房,东湖新技术开发区,15417.51,26.0,在售,114.393548,30.513547
钉丝小区,二手房,江汉区,12166.14,32.0,在售,114.276849,30.615281
清江泓景,二手房,江夏区,12955.99,35.0,在售,114.322234,30.391466
汇博苑,二手房,东湖新技术开发区,21641.3,38.5,在售,114.4247,30.511844
长福小区,二手房,硚口区,12751.49,30.0,在售,114.209273,30.588838
树藩大街429号院,二手房,蔡甸区,2602.32,2.5,在售,114.02507,30.579278
武汉二师教工宿舍,二手房,武昌区,41623.11,30.0,在售,114.328155,30.537606
顶琇广场,二手房,汉阳区,15177.22,23.0,在售,114.208611,30.560869
天琴湾,二手房,新洲区,5816.01,33.0,在售,114.572558,30.677405
博学仕府,二手房,硚口区,13761.92,35.0,在售,114.21708,30.584456
佳兆业滨江壹号,二手房,汉阳区,12102.87,35.0,在售,114.185758,30.579353
军休四中心,二手房,洪山区,11186.71,36.0,在售,114.387101,30.507506
恋湖家园七期,二手房,东西湖区,7738.15,35.0,在售,114.209971,30.654502
汇龙花园,二手房,江岸区,11673.63,35.0,在售,114.297844,30.632727
梅苑小区二期,二手房,武昌区,16388.67,33.0,在售,114.323592,30.529372
德威大厦,二手房,江岸区,14746.54,30.0,在售,114.290243,30.618502
美的君兰半岛,二手房,江夏区,12502.33,30.0,在售,114.298842,30.435604
兆丰苑,二手房,洪山区,12154.99,30.0,在售,114.350471,30.594785
石化大院,二手房,武昌区,35629.66,3.8,在售,114.333778,30.535916
禹洲新希望雍禧兰台,二手房,经济开发区,11260.69,30.5,在售,114.181178,30.533581
保利圆梦城金玉苑,二手房,新洲区,7770.57,36.0,在售,114.575647,30.689936
桂花公寓,二手房,武昌区,12120.23,40.0,在售,114.310561,30.555935
上坤绿城,新房,新洲区,6207.0,35.0,售罄,114.818911,30.833933
恋湖家园二期,二手房,东西湖区,9796.24,50.0,在售,114.212894,30.65569
第二聋校宿舍区,二手房,洪山区,12948.4,20.0,在售,114.342788,30.523794
蓝色星城,二手房,黄陂区,3038.64,35.0,在售,114.290433,30.799682
综合楼小区,二手房,硚口区,8142.53,30.0,在售,114.229664,30.590251
江汉北路18号,二手房,江岸区,12361.76,20.0,在售,114.281101,30.589102
广电江湾新城南区,二手房,硚口区,16023.93,35.0,在售,114.199738,30.586958
泓悦府,二手房,洪山区,21669.46,35.0,在售,114.343923,30.516372
武缝宿舍,二手房,东湖新技术开发区,8098.89,25.0,在售,114.438974,30.505024
武汉生物研究所宿舍,二手房,武昌区,19489.58,26.0,在售,114.292164,30.539399
星光国际,二手房,汉阳区,14293.45,35.0,在售,114.219305,30.52444
伊托邦麓山郡,二手房,江夏区,7535.75,60.0,在售,114.387439,30.334442
鹦鹉大道13号,二手房,汉阳区,10239.53,38.1,在售,114.267147,30.551646
汉钢宿舍,二手房,汉阳区,11968.91,3.2,在售,114.247855,30.540347
万达御湖汉印,新房,武昌区,37160.0,30.0,在售,114.346274,30.557384
中国铁建江语城,二手房,东西湖区,5211.05,34.29,在售,114.107474,30.635029
万科朗苑,二手房,武昌区,20632.96,35.0,在售,114.345055,30.596495
格格屋,二手房,江岸区,17315.93,35.0,在售,114.294392,30.588223
日月星城,二手房,江岸区,15180.8,35.0,在售,114.283672,30.634765
湖北省社会科学院东院,二手房,武昌区,18149.39,35.0,在售,114.363257,30.563741
万家湖社区A区,二手房,经济开发区,6129.18,30.0,在售,114.181608,30.465287
百瑞景中央生活区三期,二手房,武昌区,25770.22,30.0,在售,114.337285,30.524723
统建大江园·北苑,二手房,江岸区,19885.77,43.0,在售,114.295066,30.618317
杰翔运铎嘉园,二手房,蔡甸区,3537.43,28.7,在售,114.021506,30.588667
新长江香樟林,二手房,青山区,10277.79,41.9,在售,114.423434,30.647675
武汉市第一技术学校,二手房,汉阳区,7565.18,32.5,在售,114.228381,30.552415
京汉城市广场,二手房,江岸区,16851.76,30.0,在售,114.293151,30.5924
东方城,二手房,黄陂区,8314.23,30.0,在售,114.424265,30.705309
颐和苑,二手房,武昌区,12559.73,38.0,在售,114.315427,30.515683
龙源国际广场,二手房,武昌区,20570.26,20.0,在售,114.342487,30.554825
德成·红墅,新房,黄陂区,18707.0,40.0,售罄,114.288628,30.697693
中南拂晓城,二手房,黄陂区,6463.81,35.0,在售,114.271953,30.760836
鹏翔花园,二手房,东湖新技术开发区,11714.24,30.22,在售,114.431866,30.458087
健民宿舍,二手房,汉阳区,11268.2,20.0,在售,114.258079,30.526218
湖北省油脂公司住宅区,二手房,武昌区,13673.78,10.0,在售,114.334001,30.527732
花北小区,二手房,江岸区,13263.69,20.0,在售,114.29298,30.623081
公园家,二手房,青山区,10621.83,35.3,在售,114.398539,30.624242
银湖翡翠二期,二手房,东西湖区,13857.8,45.2,在售,114.216329,30.63337
新安小区,二手房,青山区,13108.53,35.0,在售,114.401034,30.624278
汉飞精英青年城,二手房,洪山区,14254.18,10.0,在售,114.35458,30.510694
江汉北路68号,二手房,江岸区,13071.62,20.0,在售,114.277581,30.590901
太阳岛花园,二手房,武昌区,12480.97,31.0,在售,114.325141,30.546757
东庭郡园,二手房,汉南区,5164.03,35.0,在售,114.081224,30.322606
金阳南山里,二手房,黄陂区,8643.4,57.73,在售,114.258808,30.689843
湖北省气象局桃园小区,二手房,东湖新技术开发区,12963.26,25.0,在售,114.397425,30.516808
航空小路61到74号,二手房,江汉区,11050.77,30.0,在售,114.261333,30.591981
市教委万松小区,二手房,江汉区,18496.67,10.0,在售,114.269061,30.584802
钢花村街114社区,二手房,青山区,11682.51,30.0,在售,114.390996,30.622161
博雅豪庭,二手房,江夏区,9938.61,35.6,在售,114.324172,30.366618
中山大道55号,二手房,硚口区,11628.89,25.0,在售,114.258624,30.570394
文正街32号,二手房,蔡甸区,5870.22,20.0,在售,114.020892,30.590113
越秀逸境,二手房,经济开发区,7833.31,30.0,在售,114.09701,30.468922
永成大厦,二手房,江岸区,17613.25,30.0,在售,114.286499,30.610809
碧桂园泰富城,二手房,经济开发区,10624.99,20.0,在售,114.204864,30.507661
岭地金居,二手房,武昌区,22864.17,32.0,在售,114.339902,30.526255
陈怀民路12号,二手房,江岸区,14022.99,16.0,在售,114.308335,30.602985
六合花园,二手房,江岸区,25507.6,30.0,在售,114.307737,30.602006
沿海国际中心,二手房,东西湖区,10746.62,35.0,在售,114.153989,30.635545
金泽雅都,二手房,黄陂区,3538.12,30.0,在售,114.294694,30.799223
航侧小居,二手房,江汉区,12171.03,23.0,在售,114.259709,30.61044
汉悦府坤璟,二手房,江岸区,20602.23,30.0,在售,114.309462,30.65139
万科东湖堤白,二手房,洪山区,12823.64,27.4,在售,114.412426,30.611401
欧亚达云台,二手房,东西湖区,6658.04,25.63,在售,114.114383,30.612706
福星惠誉福星华府,新房,江汉区,16886.0,32.19,售罄,114.253635,30.636228
台银大厦,二手房,江汉区,10181.51,32.0,在售,114.238716,30.624808
阳逻万达广场御江,二手房,新洲区,4569.62,35.0,在售,114.608373,30.684614
老干小区,二手房,新洲区,3522.47,35.0,在售,114.571225,30.648093
王府花园,二手房,江岸区,28471.64,25.0,在售,114.285515,30.607563
和雅东方,新房,洪山区,10800.0,30.0,在售,114.259259,30.444585
团结名居桂园,二手房,武昌区,10985.4,30.0,在售,114.335342,30.586924
奥林紫园,二手房,江岸区,14954.27,35.0,在售,114.278561,30.641809
金涛铭座,二手房,武昌区,15409.72,10.0,在售,114.317505,30.538171
苹果甸,二手房,汉阳区,7162.86,10.1,在售,114.212122,30.565309
裕亚银湖城一期,二手房,东西湖区,12596.69,30.0,在售,114.201872,30.62933
龙山水榭,二手房,江夏区,7496.42,36.0,在售,114.31669,30.336932
蔡甸大街222号,二手房,蔡甸区,7706.54,10.0,在售,114.03504,30.571934
邮电小区,二手房,江汉区,16905.44,23.0,在售,114.261196,30.590473
三曙街75到77号,二手房,硚口区,14358.18,18.0,在售,114.273819,30.567645
福志雅筑,二手房,江夏区,11093.92,32.0,在售,114.321929,30.41652
汇东佳韵,二手房,武昌区,12297.86,31.0,在售,114.297608,30.507389
丽水花园,二手房,汉阳区,11621.74,40.0,在售,114.245381,30.537759
蔡正街46号,二手房,蔡甸区,6856.98,10.0,在售,114.030498,30.584885
汉南家园,二手房,汉南区,2836.82,37.0,在售,114.078423,30.302735
长福里,二手房,蔡甸区,8464.45,35.0,在售,114.040883,30.574667
天益华庭,二手房,新洲区,4143.72,32.0,在售,114.570029,30.652819
新阳花苑,二手房,蔡甸区,5890.44,31.0,在售,114.102038,30.588294
洪山区中医院宿舍,二手房,洪山区,14052.19,40.0,在售,114.34935,30.516748
高雄路25号,二手房,江岸区,12660.94,26.0,在售,114.286334,30.59409
荣东社区,二手房,硚口区,13612.66,30.0,在售,114.269763,30.573076
华生汉口城市广场二期,二手房,硚口区,6294.92,25.0,在售,114.21095,30.615066
教师小区,二手房,洪山区,15720.32,38.0,在售,114.371338,30.512285
大华·铂金悦府,新房,青山区,19329.0,30.3,售罄,114.370987,30.629874
莲花村1到19号,二手房,汉阳区,10490.55,30.0,在售,114.276867,30.549001
名士1号,二手房,洪山区,16559.22,35.0,在售,114.341159,30.506363
天下左岸春天,二手房,蔡甸区,5664.27,30.0,在售,114.039686,30.577486
家福庭苑,二手房,汉阳区,9460.97,31.0,在售,114.216095,30.563625
紫润明园北区,二手房,硚口区,12264.28,35.0,在售,114.211293,30.62192
阳逻财富广场,二手房,新洲区,6979.58,30.0,在售,114.579849,30.688818
花山花锦,二手房,东湖新技术开发区,11556.61,30.12,在售,114.525049,30.540575
南国悦公馆,二手房,武昌区,13333.78,35.0,在售,114.333365,30.545686
冶建花园,二手房,青山区,11605.49,30.0,在售,114.375981,30.613663
伟鹏万科御玺滨江,二手房,江岸区,45060.96,30.0,在售,114.319232,30.623355
交通厅宿舍,二手房,江岸区,14704.99,38.0,在售,114.279195,30.596345
统建水岸人家,二手房,汉阳区,14945.55,35.0,在售,114.250491,30.544714
青少年宫宿舍小区,二手房,江岸区,15739.35,10.0,在售,114.286295,30.58981
金色水岸,二手房,新洲区,3862.36,35.2,在售,114.56035,30.66826
保利天珺,新房,江岸区,42387.0,23.0,在售,114.328533,30.636525
钢都欧式花园一期,二手房,洪山区,11691.15,30.0,在售,114.368089,30.606358
标达花园,二手房,江岸区,14707.38,20.0,在售,114.292798,30.591295
金地阳光城北区,二手房,东湖新技术开发区,14335.37,30.0,在售,114.398336,30.491669
锦湖金利花园二期,二手房,江岸区,12559.5,33.0,在售,114.34453,30.663525
天永公寓,二手房,武昌区,24800.27,35.0,在售,114.347652,30.550766
康怡苑小区,二手房,硚口区,8278.43,32.0,在售,114.193735,30.590923
杨园街电信社区,二手房,武昌区,14346.92,32.0,在售,114.346296,30.595502
名流世家,二手房,江岸区,16803.45,25.0,在售,114.326886,30.652783
洞庭街123号,二手房,江岸区,19202.79,25.0,在售,114.301981,30.590152
青山绿水花园,二手房,青山区,9682.91,32.6,在售,114.418144,30.649243
渣家村,二手房,江岸区,11028.61,23.0,在售,114.282316,30.588264
热电小区,二手房,青山区,10259.24,35.0,在售,114.392917,30.637961
汉黄小区,二手房,江岸区,13015.75,30.0,在售,114.326878,30.667104
湘龙鑫城,二手房,洪山区,9918.81,36.0,在售,114.266798,30.475281
新世界恒大华府,二手房,东湖新技术开发区,20839.42,36.0,在售,114.442025,30.502038
湖电社区,二手房,东湖新技术开发区,13924.7,20.0,在售,114.41041,30.49664
长城坐标城,二手房,东湖新技术开发区,20971.62,41.0,在售,114.414036,30.476112
汉棉小区,二手房,蔡甸区,4604.01,10.0,在售,114.019693,30.580709
武冶小区,二手房,青山区,11933.58,31.6,在售,114.368223,30.625386
红军村,二手房,武昌区,30028.98,30.0,在售,114.345131,30.551739
武汉城建花山印象二期,新房,东湖新技术开发区,10101.0,30.0,在售,114.522184,30.548686
长华公寓,二手房,硚口区,11159.2,35.0,在售,114.21175,30.594087
荣西社区,二手房,硚口区,13928.29,10.0,在售,114.267765,30.573842
水木清华,二手房,经济开发区,9428.48,30.0,在售,114.152127,30.509705
利北社区,二手房,硚口区,19607.1,30.0,在售,114.266628,30.576722
经发金地四季都会,新房,江夏区,10384.0,30.0,在售,114.369091,30.362719
雅居苑,二手房,汉阳区,11398.55,30.56,在售,114.263218,30.534273
乐意园公寓,二手房,蔡甸区,4110.58,16.0,在售,114.026085,30.57761
红旗欣居D区,二手房,武昌区,8018.02,35.0,在售,114.301419,30.504653
新澳阳光城,二手房,东西湖区,10352.4,40.0,在售,114.230034,30.660098
碧桂园麓湖郡,二手房,经济开发区,9135.85,30.0,在售,114.109114,30.47158
金辉世界城,二手房,东西湖区,7953.87,30.0,在售,114.13778,30.638469
姚家岭新城,二手房,武昌区,13961.75,20.0,在售,114.322838,30.548767
东方玉龙居,二手房,洪山区,12258.98,33.0,在售,114.390931,30.609302
怡景南苑,二手房,硚口区,10392.42,35.69,在售,114.18594,30.587474
江南春城,二手房,青山区,17648.53,30.0,在售,114.38063,30.628771
罗家山小区,二手房,蔡甸区,6122.11,30.0,在售,114.022846,30.57178
融科天城五期,二手房,江岸区,26845.3,10.0,在售,114.300001,30.598212
御水澜湾,新房,汉阳区,14487.0,30.0,售罄,114.237003,30.527795
绿城武汉诚园,新房,黄陂区,9407.0,30.0,在售,114.377652,30.888368
海天幸福天地一期,二手房,经济开发区,8993.72,25.0,在售,114.135062,30.469107
华庭公寓,二手房,江岸区,9242.71,30.0,在售,114.315753,30.652603
福星惠誉瞰江坊,二手房,武昌区,20754.53,36.0,在售,114.339548,30.597471
朝阳公寓,二手房,江汉区,14327.87,28.0,在售,114.266302,30.608927
七里新村,二手房,汉阳区,10655.62,25.0,在售,114.226445,30.548758
融侨锦江,二手房,硚口区,19167.39,33.85,在售,114.222585,30.57741
融科花满庭,二手房,洪山区,12332.25,40.0,在售,114.260856,30.447885
龙源映象,二手房,经济开发区,8736.78,35.0,在售,114.126407,30.468738
银河湾,二手房,江夏区,9380.68,40.0,在售,114.410699,30.424085
春笋园小区,二手房,青山区,14678.36,10.0,在售,114.372247,30.615176
丽水C区,二手房,蔡甸区,5311.89,30.0,在售,114.040318,30.576744
联投龙湾三期,二手房,江夏区,9734.65,35.2,在售,114.309102,30.428748
江印,二手房,江岸区,16048.09,30.0,在售,114.3311,30.651657
太子湖1号,二手房,经济开发区,13037.03,37.6,在售,114.182709,30.518308
朝阳苑,二手房,汉阳区,9791.35,32.69,在售,114.21378,30.559401
联发璞悦府,二手房,东西湖区,6757.46,30.0,在售,114.128065,30.661598
东风阳光城四期,二手房,经济开发区,12605.63,42.0,在售,114.147745,30.497322
航天星苑,二手房,硚口区,11584.96,27.0,在售,114.250896,30.57321
华宇东原金科渝樾大观,新房,汉南区,4405.0,30.0,在售,114.027883,30.326462
伟鹏硅谷小镇,二手房,东湖新技术开发区,8462.81,30.0,在售,114.610016,30.48551
倒口西村,二手房,汉阳区,9926.85,20.0,在售,114.251019,30.522468
平江壹号,二手房,新洲区,5737.6,35.0,在售,114.553953,30.701478
金星花苑,二手房,江汉区,12886.76,30.0,在售,114.274572,30.603766
宝丰街站邻园社区,二手房,硚口区,13944.49,29.0,在售,114.261774,30.574998
金秋千秋,二手房,武昌区,27816.68,40.0,在售,114.317724,30.514127
龙阳熙苑,二手房,汉阳区,8199.55,30.0,在售,114.205106,30.553938
同成富苑,二手房,武昌区,12518.04,32.45,在售,114.341662,30.555668
中药材宿舍,二手房,江汉区,11285.52,20.0,在售,114.243934,30.609701
万松街航空社区,二手房,江汉区,14551.7,20.0,在售,114.259575,30.591168
汉口城市广场三期,二手房,江岸区,18723.67,35.0,在售,114.306496,30.653335
利北二村,二手房,硚口区,11835.16,20.0,在售,114.264518,30.577787
汉阳民主大楼,二手房,汉阳区,13436.12,38.0,在售,114.27064,30.549089
汉和蕙苑,二手房,江汉区,14229.31,35.0,在售,114.272786,30.622568
泛海国际悦海园,二手房,江汉区,27622.65,35.0,在售,114.257277,30.6034
青康居,二手房,青山区,11000.62,36.0,在售,114.41967,30.647837
中环大厦,二手房,江岸区,12538.66,38.0,在售,114.276747,30.595528
碧桂园生态城依云,二手房,东湖新技术开发区,12201.23,35.0,在售,114.507215,30.544061
联投汉口郡三期御湖,二手房,黄陂区,8413.62,5.3,在售,114.407825,30.725472
沁园首府,二手房,蔡甸区,7180.93,34.0,在售,114.03779,30.568869
静安府,二手房,武昌区,22071.31,30.0,在售,114.322609,30.521977
梦湖水岸,二手房,武昌区,22571.1,42.0,在售,114.330162,30.57135
金色港湾五期,二手房,经济开发区,14258.88,35.0,在售,114.177547,30.516407
狮城翰园,二手房,洪山区,17164.71,35.0,在售,114.349775,30.508182
建荣嘉园,二手房,硚口区,10720.76,30.0,在售,114.216869,30.599744
电影公司大院,二手房,江汉区,17811.7,15.0,在售,114.275785,30.611594
凤凰小城,二手房,汉阳区,12538.3,30.0,在售,114.219265,30.523168
中山路29号,二手房,武昌区,17601.21,25.0,在售,114.30214,30.555386
恒富苑,二手房,汉阳区,7606.21,25.0,在售,114.207785,30.570413
天下名苑,二手房,江汉区,16949.15,28.9,在售,114.275234,30.603598
鑫城俊杰,二手房,江岸区,18557.44,25.0,在售,114.290024,30.585989
公园道一号,二手房,蔡甸区,6270.88,15.0,在售,114.040865,30.579487
万博雅苑,二手房,汉阳区,7926.22,30.0,在售,114.220234,30.563337
洪山中学宿舍,二手房,洪山区,12594.8,23.0,在售,114.352747,30.53246
紫荆花园(汉阳),二手房,汉阳区,10075.9,31.0,在售,114.220157,30.55652
华发都荟天地,二手房,硚口区,12260.7,30.0,在售,114.195755,30.597259
建设新村,二手房,武昌区,15602.4,31.0,在售,114.34382,30.605323
迎江华庭,二手房,汉阳区,13220.03,30.0,在售,114.277558,30.545406
江御,新房,汉阳区,20241.0,30.0,在售,114.27632,30.544584
富丽杰座,二手房,江夏区,9472.85,39.0,在售,114.324436,30.363082
华鼎丽都国际,二手房,硚口区,13691.66,35.0,在售,114.21999,30.596437
海迪商务中心,二手房,江汉区,12629.39,32.0,在售,114.276188,30.6027
孙家畈小区,二手房,蔡甸区,3210.5,39.0,在售,114.035759,30.57088
26中新宿舍,二手房,硚口区,11759.49,10.0,在售,114.244476,30.576459
新大陆城市花园,二手房,江汉区,10413.45,35.0,在售,114.269091,30.619777
洪山二巷3号,二手房,武昌区,22135.05,30.0,在售,114.335042,30.534463
锦绣良缘,二手房,东湖新技术开发区,9837.98,41.5,在售,114.371364,30.465772
自来水公司宿舍,二手房,硚口区,12209.15,10.0,在售,114.225632,30.575143
张家湾小区,二手房,武昌区,30124.64,10.0,在售,114.3463,30.544086
汉津阳光城,二手房,蔡甸区,4978.06,30.5,在售,114.036556,30.445756
人信·奥林苑,二手房,经济开发区,8362.66,33.0,在售,114.164101,30.498897
万安社区,二手房,硚口区,12870.09,23.0,在售,114.272458,30.565652
世茂云锦玉海园,二手房,洪山区,13936.58,30.0,在售,114.263687,30.480163
庭瑞中心,二手房,江汉区,17574.79,30.0,在售,114.278561,30.580485
四新中央生活区,二手房,汉阳区,6358.29,20.35,在售,114.223538,30.521911
双塘小区,二手房,洪山区,15612.92,32.0,在售,114.395643,30.504848
星悦城六期玺樾,二手房,江岸区,14310.91,30.0,在售,114.264229,30.63994
丰华园,二手房,硚口区,11863.18,34.0,在售,114.210374,30.606216
学府鑫苑,二手房,洪山区,23515.79,30.2,在售,114.355565,30.530687
洪富楼,二手房,武昌区,11277.24,30.0,在售,114.32965,30.521367
中行宿舍(惠济路),二手房,江岸区,24367.87,24.0,在售,114.288062,30.605659
复地东湖国际八期,二手房,武昌区,38159.06,35.0,在售,114.34898,30.557192
长江航运中心小区,二手房,江汉区,23107.93,45.0,在售,114.294095,30.57197
长航蓝晶绿洲一二期,二手房,洪山区,20776.02,35.0,在售,114.363552,30.583741
