POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
天津市宝坻区第十中学,教育,中学,普通,(null),117.281833,39.701128
白古屯乡耿庄小学,教育,小学,普通,(null),116.959576,39.522227
龙湾城健康主题公园,景观,公园,普通景点,(null),117.079121,39.316454
张大庄中心小学,教育,小学,普通,(null),117.168887,39.375356
叶波大润发(天津中山门店),商业,大型超市,(null),(null),117.262596,39.105648
月牙河地铁站,交通,地铁站,非换乘,5号线,117.245788,39.164793
世纪华联超市(辰通道店),商业,大型超市,(null),(null),117.114995,39.195079
健康公园,景观,公园,普通景点,(null),117.013671,39.136196
静海镇高家楼小学,教育,小学,普通,(null),116.921674,38.901521
华联生活超市(任居菜市场店),商业,大型超市,(null),(null),117.240083,39.02974
区梁头镇西柳木中心小学,教育,小学,普通,(null),116.831762,38.911156
天津市滨海新区刘庄南窑小学,教育,小学,普通,(null),117.588716,38.995963
静海区第十一小学,教育,小学,普通,(null),116.912006,38.924436
第四大街站有轨电车站,交通,公交站,非换乘,导轨电车,117.685307,39.045544
王顶堤地铁站,交通,地铁站,非换乘,3号线,117.139072,39.092134
下营镇初级中学,教育,中学,普通,(null),117.45019,40.182428
八门城镇南燕窝中心小学,教育,小学,普通,(null),117.662756,39.565724
精武镇地铁站,交通,地铁站,非换乘,(在建)津静线,117.124609,39.016853
雷锋小学,教育,小学,普通,(null),117.146268,39.175523
赵丽蓉广场,景观,公园,普通景点,(null),117.311724,39.72031
宝坻区健康主题公园,景观,公园,普通景点,(null),117.296996,39.702888
天津农商银行希望小学,教育,小学,普通,(null),116.734722,38.859052
滨海总医院地铁站,交通,地铁站,非换乘,(在建)Z4线,117.829031,39.221791
大港十中,教育,中学,普通,(null),117.495286,38.859063
南益华庭世纪华联超市,商业,大型超市,(null),(null),117.632449,39.053041
滨海新区中医医院,医疗,综合医院,普通,(null),117.63592,39.040932
天津市滨海新区汉沽体育场小学,教育,小学,普通,(null),117.813284,39.235865
龙门购物中心,商业,购物中心,(null),(null),117.206423,39.134934
塘沽新城小学,教育,小学,普通,(null),117.56655,38.984339
友谊路小学,教育,小学,普通,(null),117.214142,39.079301
天津市第五十四中学初中部,教育,中学,普通,(null),117.234587,39.109736
南开大学医学院附属医院,医疗,综合医院,普通,(null),117.189885,39.161642
东棘坨镇高景小学,教育,小学,普通,(null),117.649343,39.422257
南贾庄中心小学,教育,小学,普通,(null),117.757479,40.007746
天津市蓟州区实验小学,教育,小学,普通,(null),117.412481,40.038698
大碱厂初级中学,教育,中学,普通,(null),117.090681,39.479266
跃进里小学,教育,小学,普通,(null),117.140248,39.152423
家乐福(河东店),商业,大型超市,(null),(null),117.251555,39.122742
世纪华联超市(亿达路店),商业,大型超市,(null),(null),117.414142,39.097739
湘江道小学,教育,小学,重点,(null),117.228501,39.101019
世纪华联生活超市,商业,大型超市,(null),(null),117.384157,39.223417
南翠屏公园,景观,公园,普通景点,(null),117.155093,39.076958
瑶环路地铁站,交通,地铁站,非换乘,(null),117.175192,39.054841
梅林路地铁站,交通,地铁站,非换乘,6号线,117.25478,39.04482
车站北路地铁站,交通,地铁站,非换乘,(null),117.66048,39.054868
世纪购物中心(刘安庄分店),商业,大型超市,(null),(null),117.198874,39.243602
公证希望小学-后辛庄小学,教育,小学,普通,(null),117.60844,39.333765
清源道小学,教育,小学,普通,(null),117.147674,39.184826
天津市蓟州区邦均镇李庄子中心小学,教育,小学,普通,(null),117.316008,39.988064
宝坻二中,教育,中学,普通,(null),117.316565,39.730637
天津市二十五中学,教育,中学,普通,(null),117.157882,39.132282
普育学校,教育,中学,普通,(null),117.222065,39.204424
广贤路小学,教育,小学,普通,(null),117.076319,39.318549
世纪华联超市(微山路店),商业,大型超市,(null),(null),117.276141,39.033069
张贵庄地铁站,交通,地铁站,非换乘,9号线,117.307795,39.092098
西芦庄初级中学,教育,中学,普通,(null),117.178073,39.889471
太平村二中,教育,中学,普通,(null),117.336629,38.622599
天津市静海区唐官屯镇赵官屯小学,教育,小学,普通,(null),116.89443,38.710382
民航大学地铁站,交通,地铁站,非换乘,4号线,117.349312,39.108731
生活用品超市(天津共创日用品销售中心),商业,大型超市,(null),(null),117.257123,39.169278
河东文化健康公园,景观,公园,普通景点,(null),117.275799,39.10074
天津医科大学肿瘤医院,医疗,专科医院,普通,(null),117.182637,39.080034
滨海新区时尚生活购物中心,商业,购物中心,(null),(null),117.722478,39.020199
天津市第五十八中学,教育,中学,普通,(null),117.184595,39.118832
城关镇中,教育,中学,普通,(null),116.878787,39.515634
北七村小学,教育,小学,普通,(null),116.929779,39.693048
东沽路地铁站,交通,地铁站,换乘二线,(在建)1号线东延线;1号线,117.408398,39.012409
华万福购物中心,商业,大型超市,(null),(null),117.236404,39.250261
天津市静海区第三小学,教育,小学,普通,(null),116.922548,38.926489
绿水公园地铁站,交通,地铁站,换乘二线,(在建)8号线一期;(在建)8号线一期北段,117.133035,39.119654
小南河中心小学,教育,小学,普通,(null),117.13992,39.041452
天津市第九中学新校区,教育,中学,普通,(null),117.16231,39.073914
天津蓟州区国家地质公园,景观,公园,普通景点,(null),117.41703,40.056706
高村镇初级中学,教育,中学,普通,(null),116.888934,39.630382
高庄户中心小学,教育,小学,普通,(null),117.407873,39.432776
修家庄中心小学,教育,小学,普通,(null),117.212873,39.554412
西青富力中学,教育,中学,普通,(null),117.200064,39.062043
第七大街站有轨电车站,交通,公交站,非换乘,导轨电车,117.689318,39.05718
杨村第九中学,教育,中学,普通,(null),117.035427,39.381695
海河公园,景观,公园,普通景点,(null),117.213642,39.12605
潘庄镇大贾庄中学,教育,中学,普通,(null),117.389642,39.318746
一号桥地铁站,交通,地铁站,非换乘,9号线,117.282944,39.096056
东姜井公园,景观,公园,普通景点,(null),117.110271,39.129421
天津市宝坻区新开口镇初级中学,教育,中学,普通,(null),117.191788,39.680295
新华南路小学,教育,小学,重点,(null),117.21068,39.111898
大润发e路发,商业,大型超市,(null),(null),117.154479,39.05283
怡乐天地购物中心,商业,购物中心,(null),(null),117.224336,39.102116
天津崇化中学,教育,中学,普通,(null),117.145304,39.139658
武清县汊沽港镇四街小学,教育,小学,普通,(null),116.947649,39.248829
翔宇国际小学,教育,小学,普通,(null),117.137515,39.104006
天津市静海区唐官屯中学,教育,中学,普通,(null),116.925694,38.710908
邦均镇第五小学-西兵马中心小学,教育,小学,普通,(null),117.27654,39.987474
麒麟中央商业公园,景观,公园,普通景点,(null),117.046888,39.410312
天津市第五中心医院,医疗,综合医院,普通,(null),117.647042,39.01567
天津市华明学校,教育,小学,普通,(null),117.380368,39.172803
六里台地铁站,交通,地铁站,换乘二线,(在建)7号线;(在建)8号线一期,117.179637,39.11442
进京路小学,教育,小学,普通,(null),117.298505,39.723449
天津市中山小学,教育,小学,普通,(null),117.189913,39.083945
第十一大街站有轨电车站,交通,公交站,非换乘,导轨电车,117.696361,39.07373
财大附小分校,教育,小学,普通,(null),117.259909,39.05815
塘沽盐场中学,教育,中学,普通,(null),117.65798,39.003965
永旺梦乐城购物中心,商业,购物中心,(null),(null),117.730157,39.031581
迎宾馆地铁站,交通,地铁站,非换乘,(在建)11号线,117.203222,39.093864
世纪华联超市(庆丰路店),商业,大型超市,(null),(null),117.413891,38.675613
双楼中心小学,教育,小学,普通,(null),116.857296,38.757182
天津市滨海新区汉沽第一中学,教育,中学,普通,(null),117.810455,39.255715
大白街第一小学,教育,小学,普通,(null),117.390296,39.451706
天津滨海国家海洋公园,景观,公园,普通景点,(null),117.963014,39.216618
实验小学东丽湖学校,教育,小学,普通,(null),117.469909,39.168146
高村乡第一中心小学,教育,小学,普通,(null),116.889762,39.629794
旧物志主题公园,景观,公园,普通景点,(null),117.120215,39.091842
红权小学,教育,小学,普通,(null),117.239648,39.156721
大薄前小学,教育,小学,普通,(null),117.783177,39.331734
建北里公园,景观,公园,普通景点,(null),117.501969,38.806254
隆瑞制冷设备销售中心(韩家墅循环物资商城店),商业,购物中心,(null),(null),117.067009,39.193588
天津二中初中部,教育,中学,重点,(null),117.199128,39.162946
宁河区实验学校,教育,中学,普通,(null),117.799315,39.331954
蓟州区下营中学,教育,中学,普通,(null),117.43854,40.189244
北肖楼中心小学,教育,小学,普通,(null),116.91756,39.018841
天津市新纪元中学,教育,中学,普通,(null),117.223715,39.173891
天津市第十四中学-天士力中学,教育,中学,普通,(null),117.220928,39.164269
四号路小学,教育,小学,普通,(null),117.20962,39.095816
南开大学医院门诊,医疗,综合医院,普通,(null),117.341768,38.994009
静湖小学,教育,小学,普通,(null),117.096603,39.338487
育德小学,教育,小学,普通,(null),117.116159,38.819206
天津师范学校附属小学和苑分校,教育,小学,重点,(null),117.107482,39.161801
滨海公园,景观,公园,普通景点,(null),117.504327,38.72562
小李中学,教育,中学,普通,(null),117.778719,39.525597
东海路地铁站,交通,地铁站,非换乘,9号线,117.737288,39.040571
海河教育园区地铁站,交通,地铁站,非换乘,6号线,117.322181,38.988951
文化街地铁站,交通,地铁站,非换乘,(在建)B1线,117.675506,39.011802
天华实验中学,教育,中学,普通,(null),117.368967,38.974334
四百户中心小学,教育,小学,普通,(null),117.211439,39.97643
泰达时尚购物中心,商业,购物中心,(null),(null),117.725332,39.033701
潮尚蹦蹦床主题公园(河东音乐学院店),景观,公园,普通景点,(null),117.228602,39.117162
宝坻区大白庄高级中学,教育,中学,普通,(null),117.387695,39.45151
天津外国语学校南普小学,教育,小学,普通,(null),117.185982,39.184309
香山道地铁站,交通,地铁站,非换乘,10号线,117.286522,39.131684
天津市立德中学,教育,中学,普通,(null),117.298206,39.091475
雅安道地铁站,交通,地铁站,非换乘,(在建)8号线一期北段,117.123372,39.127242
世纪华联超市(北义心庄分店),商业,大型超市,(null),(null),117.365602,38.934653
上海道小学梧桐学校,教育,小学,重点,(null),117.224214,39.061002
天津市静海区第五中学,教育,中学,普通,(null),116.944107,38.935027
天津市静文高级中学,教育,中学,普通,(null),117.121371,39.099204
向阳第一小学,教育,小学,普通,(null),117.664936,39.025897
天津师范大学第三附属小学,教育,小学,重点,(null),117.109383,39.034631
蓟州区下仓中学,教育,中学,普通,(null),117.433504,39.813877
天津市东丽区宝元村小学,教育,小学,普通,(null),117.342748,39.102169
武清区黄庄街道滨河小学,教育,小学,普通,(null),117.024443,39.362831
家乐福,商业,大型超市,(null),(null),117.240654,39.14755
高新区地铁站,交通,地铁站,非换乘,3号线,117.098616,39.071883
天津市静海区王口镇中学,教育,中学,普通,(null),116.767671,38.935231
大润发(天天新家居装饰城店),商业,大型超市,(null),(null),117.377384,38.995191
青光小学,教育,小学,普通,(null),117.040567,39.196859
天津市东丽区华城庭苑小学,教育,小学,普通,(null),117.291844,39.164769
欢乐岛(水上公园东路),景观,公园,普通景点,(null),117.172932,39.092834
赤土华明郊野公园,景观,公园,普通景点,(null),117.411819,39.223398
天津市田家炳中学,教育,中学,普通,(null),117.199656,39.097773
杨村第十一中学,教育,中学,普通,(null),116.999521,39.397288
小漫河中心小学,教育,小学,普通,(null),117.444916,39.895424
石各庄镇中学,教育,中学,普通,(null),116.906976,39.29234
宁园小学,教育,小学,普通,(null),117.217936,39.161696
叶波大润发,商业,大型超市,(null),(null),117.358211,38.907729
南义小学,教育,小学,普通,(null),117.37556,38.884219
天津市河东区益寿里小学,教育,小学,普通,(null),117.248627,39.144076
大碱厂镇第一小学,教育,小学,普通,(null),117.105689,39.482439
宝坻区郝各庄镇中登初级中学,教育,中学,普通,(null),117.358885,39.596183
浙江路小学,教育,小学,普通,(null),117.649045,39.019243
中域体育公园,景观,公园,普通景点,(null),117.019514,39.051992
世纪华联超市(八九食品店),商业,大型超市,(null),(null),117.067764,39.071954
南湖北海公园,景观,公园,普通景点,(null),117.201772,39.322033
沿河小学,教育,小学,普通,(null),117.063053,39.173939
刘举小学,教育,小学,普通,(null),117.46277,39.729274
万隆大胡同商业中心B区,商业,购物中心,(null),(null),117.181603,39.147523
河北区增产道小学(革新道校区),教育,小学,普通,(null),117.235998,39.160551
驯海路地铁站,交通,地铁站,非换乘,(在建)11号线,117.340678,39.076714
天津市宝坻区新安镇小学,教育,小学,普通,(null),117.536169,39.758695
天津市河东区二号桥中学,教育,中学,普通,(null),117.304426,39.097969
育婴里第四小学,教育,小学,重点,(null),117.182634,39.164775
天津市翔宇弘德学校(华宁道校区),教育,小学,普通,(null),117.137419,39.103994
尤古庄镇育新中心小学,教育,小学,普通,(null),117.258829,39.93651
史家庄小学,教育,小学,普通,(null),116.993543,38.905026
世纪华联超市(北塘店),商业,大型超市,(null),(null),117.701369,39.094588
小站镇第一小学,教育,小学,普通,(null),117.431701,38.915563
许家台中学,教育,中学,普通,(null),117.27093,40.028055
胡辛庄小学,教育,小学,普通,(null),116.906979,38.770228
叶波大润发(汊沽港店),商业,大型超市,(null),(null),116.949661,39.253742
滨海新区汉沽孟酄小学,教育,小学,普通,(null),117.750751,39.281938
博瀚小学,教育,小学,普通,(null),117.144399,39.080724
杜台村委会,教育,小学,普通,(null),117.36199,39.598062
青光中学,教育,中学,普通,(null),117.055017,39.194097
俊霞购物中心,商业,大型超市,(null),(null),116.985072,38.951192
华联生活超市(慧芬店),商业,大型超市,(null),(null),117.378421,38.628452
长治里小学,教育,小学,普通,(null),117.15786,39.127982
宁河区芦台第六小学,教育,小学,普通,(null),117.771766,39.356512
梅厂小学,教育,小学,普通,(null),117.198405,39.372889
华润万家(津滨大道店),商业,大型超市,(null),(null),117.265897,39.118637
荷花香万亩荷塘,景观,公园,普通景点,(null),117.342862,39.828512
曲江公园,景观,公园,普通景点,(null),117.265344,39.066228
大寺中心小学,教育,小学,普通,(null),117.218292,39.010696
崂山道地铁站,交通,地铁站,非换乘,(null),117.283538,39.138735
世纪华联超市(津芦线店),商业,大型超市,(null),(null),117.283589,39.204735
富民体育公园,景观,公园,普通景点,(null),117.245215,39.096075
林海路小学,教育,小学,普通,(null),117.342878,39.730581
世纪华联超市高新店(沙高路店),商业,大型超市,(null),(null),116.883833,39.635871
区丰台镇窑头小学,教育,小学,普通,(null),117.739953,39.535922
世纪华联超市(杨成庄分店),商业,大型超市,(null),(null),117.052178,38.944836
人民公园地铁站,交通,地铁站,非换乘,(在建)8号线一期,117.215205,39.103364
音乐公园,景观,公园,普通景点,(null),117.350685,38.907597
世纪华联超市(振业名邸店),商业,大型超市,(null),(null),117.132268,39.198762
宁河区实验学校初中部,教育,中学,普通,(null),117.799873,39.330907
天津市北闸口中学,教育,中学,普通,(null),117.401773,38.954211
天津市滨海新区塘沽河头小学,教育,小学,普通,(null),117.599096,39.014301
穿芳峪中学,教育,中学,普通,(null),117.543923,40.093009
世纪华联超市(永红二支路店),商业,大型超市,(null),(null),117.101149,39.029178
北辰道地铁站,交通,地铁站,非换乘,5号线,117.173656,39.240641
儿童角色扮演乐园,景观,公园,普通景点,(null),117.066358,38.838757
八沟中心小学,教育,小学,普通,(null),117.458913,39.929559
泰成公园,景观,公园,普通景点,(null),117.706181,38.9591
芦台第五中学,教育,中学,普通,(null),117.823005,39.319085
西苑小学,教育,小学,普通,(null),117.487638,38.732478
经三路地铁站,交通,地铁站,换乘二线,(在建)Z2线;(规划)津宁线,117.454223,39.144985
吴苏路小学,教育,小学,普通,(null),117.319699,39.727596
康隆购物中心,商业,购物中心,(null),(null),116.90161,39.185089
丽贤小学,教育,小学,普通,(null),117.332578,39.075491
蓟州区第六小学,教育,小学,普通,(null),117.428852,40.046765
津美小学,教育,小学,普通,(null),117.067759,38.828696
端庄小学,教育,小学,普通,(null),117.691091,39.491197
桑梓中心小学,教育,小学,普通,(null),117.168162,39.909451
唐头庄中心小学,教育,小学,普通,(null),117.259817,39.964101
华新街健康主题公园,景观,公园,普通景点,(null),117.416686,39.166043
天津市宁河区芦台第一中学,教育,中学,普通,(null),117.835904,39.340042
天津佳春中学,教育,中学,普通,(null),117.13119,39.19496
春海路地铁站,交通,地铁站,非换乘,(null),117.243088,39.062944
航天公园,景观,公园,普通景点,(null),117.534983,39.119798
盛和公园,景观,公园,普通景点,(null),117.183431,39.188473
北辰区盛青小学,教育,小学,普通,(null),117.071915,39.209024
苏宁百货(天津河东万达店),商业,购物中心,(null),(null),117.253776,39.124026
世纪华联超市(宇泰家园店),商业,大型超市,(null),(null),117.213712,39.03062
大谋屯中心小学,教育,小学,普通,(null),116.870365,39.44839
大钟镇袁罗庄中心小学,教育,小学,普通,(null),117.602929,39.627508
春华路地铁站,交通,地铁站,非换乘,(null),117.552494,39.08844
大郝庄小学,教育,小学,普通,(null),116.988562,38.740296
北仓地铁站,交通,地铁站,非换乘,(在建)4号线北段,117.130367,39.222755
杨村第七小学,教育,小学,普通,(null),117.046535,39.375156
湿地公园,景观,公园,普通景点,(null),117.383046,39.16992
天津第九十五中学,教育,中学,普通,(null),117.191073,39.037014
北潭中心小学,教育,小学,普通,(null),117.479847,39.752336
钢管公司地铁站,交通,地铁站,非换乘,9号线,117.503891,39.039772
大毕庄地铁站,交通,地铁站,非换乘,6号线,117.278558,39.203029
北辰科技园北地铁站,交通,地铁站,非换乘,5号线,117.149756,39.268036
屿东城地铁站,交通,地铁站,换乘二线,10号线;2号线,117.27984,39.147214
世纪华联超市(城北店),商业,大型超市,(null),(null),117.68093,39.006897
西康路小学总校,教育,小学,普通,(null),117.189735,39.108952
徐州道小学,教育,小学,普通,(null),117.643103,39.040614
勤敏小学,教育,小学,普通,(null),117.176324,39.089258
河北区第二实验瑞庭小学,教育,小学,普通,(null),117.243157,39.175536
天津市滨海新区大港同盛学校,教育,中学,普通,(null),117.479446,38.721506
国家肿瘤临床医学研究中心,医疗,专科医院,普通,(null),117.184791,39.080589
上仓镇初级中学,教育,中学,普通,(null),117.400587,39.911607
天津市东丽区滨瑕小学,教育,小学,普通,(null),117.505437,39.047246
世纪华联超市(同旺路店),商业,大型超市,(null),(null),116.932352,39.173964
求真小学,教育,小学,普通,(null),117.155974,39.174583
世纪华联生鲜水果综合超市(江都路店),商业,大型超市,(null),(null),117.240845,39.152957
桥沽小学,教育,小学,普通,(null),117.740295,39.270233
大润发(程泉道店),商业,大型超市,(null),(null),117.292576,39.146652
嵩山道小学,教育,小学,普通,(null),117.28352,39.136361
第十大街站有轨电车站,交通,公交站,非换乘,导轨电车,117.694495,39.069413
石油新村地铁站,交通,地铁站,非换乘,(在建)Z4线,117.6919,38.963216
自贸区进口商品直营中心(家乐商业购物中心店),商业,购物中心,(null),(null),117.827043,39.322067
四季平价购物中心,商业,大型超市,(null),(null),116.853059,38.815974
擂鼓台中学,教育,中学,普通,(null),117.707935,40.07959
左江道地铁站,交通,地铁站,非换乘,6号线,117.217321,39.060141
钢管公司小学,教育,小学,普通,(null),117.493789,39.046536
天津九十六中学,教育,中学,普通,(null),117.209429,39.195936
黄花店镇中心小学,教育,小学,普通,(null),116.902062,39.361768
天津市蓟州区下窝头镇中心学校,教育,中学,普通,(null),117.406801,39.864146
莲胜中心小学,教育,小学,普通,(null),117.023681,39.485012
中国医学科学院血液病医院,医疗,综合医院,三甲,(null),117.182871,39.122017
天津师范大学第二附属小学美塘学校,教育,小学,重点,(null),117.244371,39.070248
邵公庄小学,教育,小学,普通,(null),117.151635,39.153054
王庆坨镇大三河小学,教育,小学,普通,(null),116.928631,39.16884
靖江路地铁站,交通,地铁站,换乘二线,2号线;5号线,117.244216,39.142967
滨海新区港西新城小学,教育,小学,普通,(null),117.399276,38.667407
世纪华联综合超市,商业,大型超市,(null),(null),117.255217,39.153425
大口屯镇初级中学,教育,中学,普通,(null),117.233099,39.594289
哈密道小学,教育,小学,重点,(null),117.19442,39.12515
后巷初级中学,教育,中学,普通,(null),117.133372,39.519136
天津市小站实验中学,教育,中学,普通,(null),117.429335,38.932734
世纪华联超市(首创城店),商业,大型超市,(null),(null),117.340488,39.021977
滨湖公园,景观,公园,普通景点,(null),117.189669,39.071737
小穿乡野公园,景观,公园,3A级景区,(null),117.542476,40.101068
凌宾路地铁站,交通,地铁站,非换乘,5号线,117.17201,39.068057
新立郊野公园,景观,公园,普通景点,(null),117.328719,39.105021
豆张庄中心小学,教育,小学,普通,(null),116.949936,39.400654
大沽船厂地铁站,交通,地铁站,非换乘,(在建)Z4线,117.693764,38.97744
唐官屯镇小学,教育,小学,普通,(null),116.926491,38.711813
香邑花苑口袋公园,景观,公园,普通景点,(null),117.042349,39.043704
白古屯购物中心,商业,大型超市,(null),(null),116.905478,39.549964
顺鑫泰家电销售中心,商业,购物中心,(null),(null),116.905559,38.928729
牛道口镇牛道口初级中学,教育,中学,普通,(null),117.260468,39.795916
静海区中医院,医疗,综合医院,普通,(null),116.917638,38.934549
崇化中学,教育,中学,普通,(null),117.178385,39.143414
天津市木斋中学东区,教育,中学,普通,(null),117.203078,39.138515
北辰区第二模范小学,教育,小学,普通,(null),117.094676,39.279044
天津市第五十四中学十五经路校区,教育,中学,普通,(null),117.236748,39.113952
河西区中心小学(梅江校区),教育,小学,重点,(null),117.210352,39.066513
金钢公园,景观,公园,普通景点,(null),117.191903,39.150886
月牙河小学,教育,小学,普通,(null),117.249391,39.166825
南开区第二中心小学,教育,小学,普通,(null),117.135499,39.14059
华旭小学,教育,小学,普通,(null),117.035923,39.061898
宁河区宁河镇后帮中心小学,教育,小学,普通,(null),117.723338,39.489888
天津市河东区中医医院,医疗,综合医院,普通,(null),117.277536,39.135042
天津市河东区田庄中学,教育,中学,普通,(null),117.244771,39.10828
刘祥庄中心小学,教育,小学,普通,(null),117.077135,38.749032
河西务镇孝力中心小学校,教育,小学,普通,(null),116.935229,39.622699
青官小学,教育,小学,普通,(null),117.486107,39.931625
天塔地铁站,交通,地铁站,换乘二线,(在建)7号线;3号线,117.177759,39.095775
龙泉华联生活超市,商业,大型超市,(null),(null),116.901628,39.298276
红星路小学,教育,小学,普通,(null),117.234109,39.154906
林亭口高级中学,教育,中学,普通,(null),117.513851,39.641379
中心渔港地铁站,交通,地铁站,非换乘,(在建)Z4线,117.850396,39.209667
世纪华联超市(广东路店),商业,大型超市,(null),(null),117.215809,39.09238
西南楼公园,景观,公园,普通景点,(null),117.209591,39.094442
河东区大桥道小学,教育,小学,普通,(null),117.255221,39.114742
白涧镇二百户益海中心小学,教育,小学,普通,(null),117.254665,40.004623
杨村第十中学,教育,中学,普通,(null),117.018843,39.404633
六道街中心小学,教育,小学,普通,(null),117.495816,39.893211
四高庄中心小学,教育,小学,普通,(null),117.26332,39.469207
天津市蓟州区第一小学,教育,小学,普通,(null),117.40718,40.048397
河北工业大学天津附属小学,教育,小学,普通,(null),117.040183,39.230503
天津市第四十二中学,教育,中学,普通,(null),117.22586,39.09549
津南·小站钻石公园,景观,公园,普通景点,(null),117.432854,38.924952
天津市蓟州区下窝头镇台头中心小学,教育,小学,普通,(null),117.388407,39.863896
新港第四小学,教育,小学,普通,(null),117.710773,39.006846
世纪华联超市(亲和道店),商业,大型超市,(null),(null),117.262051,38.995034
河东惠生中医医院,医疗,综合医院,普通,(null),117.257698,39.143296
光合谷旅游度假区人工湿地公园,景观,公园,普通景点,(null),117.179688,38.894532
精武中学,教育,中学,普通,(null),117.121636,39.038058
天津经济技术开发区第一中学,教育,中学,重点,(null),117.697737,39.034494
天津职业技术师范大学附属小学,教育,小学,普通,(null),117.25873,39.056673
中国人民解放军第九八三医院西青分院,医疗,综合医院,普通,(null),116.969169,39.167024
国山路地铁站,交通,地铁站,非换乘,2号线,117.30979,39.154093
天津市第二十八中学,教育,中学,普通,(null),117.22908,39.131856
杨村第三中学,教育,中学,普通,(null),117.050802,39.374747
玉簪小学,教育,小学,普通,(null),117.644423,39.131754
八道沽中心小学,教育,小学,普通,(null),117.339619,39.479099
天津市五十七中学,教育,中学,普通,(null),117.205301,39.159654
华润万家(咸水沽店),商业,大型超市,(null),(null),117.390162,38.98808
澄江路地铁站,交通,地铁站,非换乘,(在建)11号线西延,117.142276,39.106222
河滨公园,景观,公园,普通景点,(null),117.64768,39.012909
天津市东丽区新立村小学,教育,小学,普通,(null),117.341855,39.087113
军粮城小学,教育,小学,普通,(null),117.442159,39.055214
泰昌路地铁站,交通,地铁站,非换乘,(null),117.256498,39.122322
汇德隆购物中心,商业,购物中心,(null),(null),117.156079,39.122835
小淀地铁站,交通,地铁站,非换乘,3号线,117.257642,39.239186
天津市栈道公园,景观,公园,普通景点,(null),117.087238,39.144556
大港油田实验中学,教育,中学,重点,(null),117.501106,38.735279
子牙第四小学,教育,小学,普通,(null),116.77051,38.863084
杨家泊小学,教育,小学,普通,(null),117.907735,39.29834
天津师范大学生活区体育健身公园,景观,公园,普通景点,(null),117.120041,39.064622
巨家庄中心小学,教育,小学,普通,(null),116.997857,38.833487
庞家庄中心小学,教育,小学,普通,(null),117.023586,38.837338
五马路小学南丰桥校区,教育,小学,重点,(null),117.168223,39.126284
青凝侯小学,教育,小学,普通,(null),117.159739,38.980834
上海道小学友谊路主校区,教育,小学,重点,(null),117.204931,39.102688
天津市第二医院(中山路),医疗,综合医院,普通,(null),117.19269,39.151657
诺德中心公园,景观,公园,普通景点,(null),117.203434,39.168194
宾悦公园,景观,公园,普通景点,(null),117.146787,39.08181
煤气安全主题公园,景观,公园,普通景点,(null),116.963846,38.927083
世纪华联超市(慧科路店),商业,大型超市,(null),(null),117.292429,39.036214
草场中心小学,教育,小学,普通,(null),117.506633,39.819431
天津市咸水沽第三中学,教育,中学,普通,(null),117.395727,38.977082
金钟小学,教育,小学,普通,(null),117.264316,39.209833
了凡公园,景观,公园,普通景点,(null),117.30089,39.726305
双街地铁站,交通,地铁站,非换乘,(在建)4号线北段,117.111829,39.260955
刘快庄小学,教育,小学,普通,(null),117.352407,39.248419
满意庄中心小学,教育,小学,普通,(null),116.955331,38.718783
永旺购物中心(中北店),商业,购物中心,(null),(null),117.091367,39.143341
财经大学地铁站,交通,地铁站,换乘二线,10号线;1号线,117.276919,39.063938
东魏甸中心小学,教育,小学,普通,(null),117.886576,39.521525
和平中医医院,医疗,综合医院,普通,(null),117.193124,39.127906
王口镇第二小学,教育,小学,普通,(null),116.771999,38.934782
北京师范大学天津附属中学,教育,中学,重点,(null),117.268855,39.07221
麦克维尔中央空调服务中心,商业,购物中心,(null),(null),117.08482,39.44309
北京市协和医院天津分院,医疗,综合医院,普通,(null),117.081367,38.943824
天津市二十中附小,教育,小学,普通,(null),117.210239,39.116939
河头小学(河头村干路),教育,小学,普通,(null),117.599355,39.014469
四季华联超市,商业,大型超市,(null),(null),117.280695,39.659373
杨村第十七小学,教育,小学,普通,(null),117.027099,39.377684
天津市第一中心医院,医疗,综合医院,普通,(null),117.12965,39.107438
赵家洼村小学,教育,小学,普通,(null),116.908371,38.755376
世纪华联超市(X503店),商业,大型超市,(null),(null),117.740779,39.306144
天津市太平村中学,教育,中学,普通,(null),117.337876,38.615886
静海百货公司天立购物中心,商业,大型超市,(null),(null),116.919268,39.022048
广林木中心小学,教育,小学,普通,(null),117.277214,39.659105
孙各庄满族乡初级中学,教育,中学,普通,(null),117.61944,40.132539
静海区蔡公庄镇中学,教育,中学,普通,(null),117.088367,38.788755
四党口小学,教育,小学,普通,(null),117.121057,38.757878
张毕庄中心小学,教育,小学,普通,(null),117.22185,39.907169
世纪华联生活超市(津霸线店),商业,大型超市,(null),(null),116.99114,39.191444
东堤公园,景观,公园,普通景点,(null),117.83772,39.091785
甄营中心小学,教育,小学,普通,(null),116.888919,39.376829
天津市汇森中学,教育,中学,普通,(null),117.20718,39.157288
荣辰小学,教育,小学,普通,(null),117.172864,39.236823
观景道地铁站,交通,地铁站,非换乘,(在建)Z2线,117.670488,39.088486
河东区福东小学,教育,小学,普通,(null),117.306913,39.094086
津悦城购物中心,商业,购物中心,(null),(null),117.20745,39.089535
卫津河公园,景观,公园,普通景点,(null),117.23695,39.036303
陈塘地铁站,交通,地铁站,非换乘,(在建)11号线,117.2494,39.070819
