小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
中国铁建青秀城,二手房,栖霞区,26405.66,35.0,在售,118.830894,32.116906
枫丹白露水秀花园,二手房,秦淮区,41480.41,45.0,在售,118.802821,32.019755
玄武英郡,二手房,鼓楼区,33261.53,42.0,在售,118.782666,32.070416
典雅大厦,二手房,鼓楼区,40319.4,10.0,在售,118.738072,32.040107
锦汇苑,二手房,江北新区直管区,14466.36,45.0,在售,118.70908,32.108485
金湖家园,二手房,溧水区,2411.3,45.0,在售,119.112237,31.689997
新铜花苑旭日园,二手房,江宁区,5914.26,30.0,在售,118.553454,31.803031
左邻右里枫叶苑,二手房,江宁区,22534.63,35.0,在售,118.810641,31.960298
大香炉,二手房,秦淮区,28730.23,30.0,在售,118.782131,32.033262
新大都大厦,二手房,秦淮区,17578.52,10.0,在售,118.787403,32.034413
金粟佳园,二手房,秦淮区,35990.11,36.0,在售,118.770786,32.020854
半山花园,二手房,玄武区,35900.44,40.0,在售,118.826667,32.041349
观音里小区,二手房,鼓楼区,29003.61,35.0,在售,118.783328,32.075815
临江新寓,二手房,鼓楼区,64803.79,20.0,在售,118.728549,32.043023
德信星宸,二手房,江宁区,20637.59,35.0,在售,118.781009,31.871671
左邻右里,二手房,江宁区,27266.98,45.0,在售,118.810834,31.957727
万科大都会D区,二手房,雨花台区,34448.56,35.0,在售,118.811007,31.969724
西岗家园南区,二手房,栖霞区,8095.98,35.0,在售,118.999538,32.098961
幕府山庄,二手房,栖霞区,20209.09,40.43,在售,118.817916,32.122454
广汇花园,二手房,江宁区,19759.04,40.0,在售,118.855733,31.945298
新城市广场摩尔特区,二手房,鼓楼区,25130.28,10.0,在售,118.74195,32.055424
黑龙江路26号,二手房,鼓楼区,27076.39,20.0,在售,118.774618,32.087655
中建翰林雅境,二手房,浦口区,16911.37,30.0,在售,118.602572,32.046159
汇景家园景康苑,二手房,秦淮区,24567.41,26.0,在售,118.815185,31.984089
清辉园,二手房,建邺区,24989.62,30.0,在售,118.706701,31.96517
天福园,二手房,鼓楼区,33844.63,35.0,在售,118.773988,32.073932
张公桥小区,二手房,秦淮区,24720.29,20.0,在售,118.77017,32.03604
翠屏国际城香樟苑,二手房,江宁区,17652.86,66.0,在售,118.786669,31.935583
宁栖园,二手房,玄武区,25008.92,30.0,在售,118.829387,32.077921
建康花苑,二手房,秦淮区,25490.22,20.0,在售,118.796126,32.024919
金陵新九村西区,二手房,鼓楼区,23455.22,30.0,在售,118.759198,32.109803
嘉业阳光城云景苑二期,二手房,建邺区,44807.13,45.0,在售,118.731334,31.995363
华润·润淮府,新房,秦淮区,31016.0,25.0,售罄,118.81181,32.006423
雨麓苑,二手房,雨花台区,33784.17,30.0,在售,118.777566,32.002961
南第,二手房,秦淮区,55168.54,40.0,在售,118.778046,32.020499
金地大成雅境,二手房,秦淮区,40452.97,30.0,在售,118.808636,31.992681
汇景家园汇美苑,二手房,秦淮区,24476.42,25.0,在售,118.808745,31.981528
君悦花园,二手房,江北新区直管区,7613.81,17.1,在售,118.743636,32.245668
银城聚锦园,二手房,鼓楼区,61968.83,38.0,在售,118.736536,32.043912
白鹭花园莺歌苑,二手房,建邺区,34176.82,27.0,在售,118.742885,32.029038
花神美境,二手房,雨花台区,33901.01,33.0,在售,118.792971,31.982484
淳湖佳苑,二手房,江宁区,10345.55,25.0,在售,118.943186,31.930163
洲岛家园绿洲苑,二手房,建邺区,25708.2,30.0,在售,118.697816,32.022549
仙霞路小区,二手房,鼓楼区,36527.81,35.0,在售,118.768889,32.057617
中南世纪雅苑二期,二手房,栖霞区,20728.3,40.0,在售,118.90877,32.037906
应天花园,二手房,雨花台区,23514.13,20.0,在售,118.760432,32.011255
中国水泥厂,二手房,栖霞区,7399.93,35.0,在售,119.071675,32.17009
凤凰花园城,二手房,鼓楼区,50542.51,15.0,在售,118.742703,32.041432
天润城第八街区,二手房,江北新区直管区,18301.31,43.0,在售,118.735951,32.14249
明园,二手房,建邺区,27084.22,10.0,在售,118.745303,32.032552
晓庄小区,二手房,栖霞区,17091.55,26.0,在售,118.817878,32.115776
华山山庄,二手房,浦口区,15100.37,37.0,在售,118.603294,32.032612
金辉金陵铭著,二手房,江宁区,39958.27,30.0,在售,118.8247,31.94535
朗诗玲珑郡,二手房,江宁区,18251.72,38.0,在售,118.889051,31.965317
锦泉东苑,二手房,江宁区,11304.89,15.0,在售,119.05745,32.060272
锦绣华府东苑,二手房,鼓楼区,31825.56,30.0,在售,118.747839,32.103636
广都苑,二手房,江宁区,16242.99,45.0,在售,118.853466,31.955786
观门口北村,二手房,秦淮区,23224.05,15.0,在售,118.823497,32.017189
中海·和山,新房,江宁区,24656.0,30.0,售罄,118.876632,31.879181
银城聚泽园南片,二手房,鼓楼区,56634.58,30.0,在售,118.741047,32.041332
河畔家园C区,二手房,六合区,8704.25,40.0,在售,118.829256,32.350298
工人新村,二手房,鼓楼区,28675.52,25.0,在售,118.77909,32.079709
蓝园文院,二手房,江宁区,12961.69,46.0,在售,118.842479,31.964028
童卫路7号,二手房,玄武区,30312.53,25.0,在售,118.839316,32.035642
北苑阁新村,二手房,江宁区,17521.88,30.0,在售,118.843026,31.958383
名门花园,二手房,六合区,13864.3,35.0,在售,118.853542,32.345333
中交锦合,二手房,溧水区,7292.13,35.61,在售,119.022612,31.663282
土城头1号,二手房,秦淮区,22423.37,25.0,在售,118.791461,32.004215
威尼斯水城第十六街区,二手房,江北新区直管区,16386.24,43.0,在售,118.760511,32.1485
泰润公寓,二手房,鼓楼区,35035.45,26.0,在售,118.764182,32.084929
东井村41号,二手房,栖霞区,23306.82,13.0,在售,118.807279,32.100484
明发珍珠泉9号,新房,江北新区直管区,28500.0,30.0,在售,118.664161,32.119075
骋望云邸,二手房,玄武区,27720.3,39.0,在售,118.8987,32.091612
东银花园,二手房,江宁区,18417.71,40.0,在售,118.848343,31.945978
金茂领寓A5,二手房,江北新区直管区,19117.02,30.0,在售,118.695151,32.08058
朝阳西苑,二手房,雨花台区,11912.62,35.0,在售,118.651002,31.918526
当代万国府ΜΟΜΛ,二手房,鼓楼区,44111.34,33.0,在售,118.74199,32.071764
揽湾玖筑,新房,六合区,13428.0,30.03,在售,118.796593,32.320859
红豆香江华府,新房,江宁区,16647.0,35.0,在售,118.876252,31.771148
大树根,二手房,玄武区,55672.06,20.0,在售,118.785936,32.072454
天秀湾花园,二手房,江宁区,21697.41,48.0,在售,118.806174,31.954412
龙湖春江悦茗,二手房,江北新区直管区,22516.21,35.0,在售,118.703999,32.150231
金信花园,二手房,鼓楼区,38094.42,40.0,在售,118.745899,32.048442
河畔家园B区,二手房,六合区,7734.16,31.0,在售,118.829506,32.352457
汉中苑,二手房,秦淮区,27052.21,35.0,在售,118.768134,32.036877
金箔家园,二手房,江宁区,19193.49,30.0,在售,118.857999,31.951569
汇景苑,二手房,溧水区,7018.81,35.0,在售,119.039836,31.630806
凤来南园,二手房,栖霞区,16232.04,66.0,在售,118.84471,32.115949
莲花嘉园,二手房,建邺区,22259.37,25.0,在售,118.71805,31.966168
电建洺悦府南苑,二手房,栖霞区,24014.01,32.0,在售,118.851363,32.131292
仁恒龙湾,新房,江宁区,40350.0,30.0,在售,118.839952,31.934619
中海燕矶听潮,新房,栖霞区,29098.0,30.28,售罄,118.831355,32.134686
城西纺织公寓,二手房,建邺区,29147.5,25.0,在售,118.753504,32.009757
玛斯兰德香橙街区,二手房,江宁区,37161.68,60.0,在售,118.779017,31.947337
圣得山庄,二手房,江北新区直管区,11402.49,23.0,在售,118.73975,32.215054
周里新寓,二手房,江宁区,8885.5,76.0,在售,118.847349,31.809109
标营4号,二手房,秦淮区,31763.3,35.0,在售,118.823734,32.02719
创维佳园,二手房,溧水区,8430.65,35.0,在售,119.011755,31.691737
华尔新苑,二手房,六合区,12680.34,20.0,在售,118.837968,32.346517
汉北街8号,二手房,鼓楼区,28204.94,36.0,在售,118.759278,32.041072
紫金山松林谷,二手房,玄武区,25722.6,35.0,在售,118.840322,32.086728
滨江奥城静思苑,二手房,建邺区,37930.74,55.0,在售,118.720836,32.018695
景虹园,二手房,栖霞区,19301.55,20.0,在售,118.824426,32.103834
兰之堂,二手房,鼓楼区,49841.63,35.0,在售,118.779145,32.045373
武夷花园,二手房,江宁区,25691.32,45.0,在售,118.830524,31.957123
富华新寓,二手房,秦淮区,30644.96,33.0,在售,118.812766,32.00109
悦恒君铂国际,二手房,江宁区,24031.27,30.0,在售,118.821881,31.945405
宏鹰大厦,二手房,秦淮区,18086.07,40.0,在售,118.810119,32.023281
观城,二手房,秦淮区,36649.27,25.0,在售,118.786573,32.028275
翠岭银河,二手房,雨花台区,19338.19,20.0,在售,118.754997,31.951889
归云堂,二手房,鼓楼区,21264.14,20.0,在售,118.748211,32.079319
翠屏湾花园城,二手房,江宁区,17507.72,41.5,在售,118.792097,31.907573
西善花苑万兴园,二手房,雨花台区,20356.63,15.0,在售,118.696481,31.938592
宝塔桥东街16号大院,二手房,鼓楼区,22058.82,30.0,在售,118.756576,32.108856
云锦美地汇锦苑,二手房,建邺区,37442.13,42.0,在售,118.766526,32.024006
中海国际社区三期,二手房,江宁区,24976.33,36.6,在售,118.909098,32.027595
银城中奥君荟,二手房,溧水区,11375.15,30.0,在售,118.971083,31.729567
东大影壁,二手房,玄武区,27880.55,30.0,在售,118.803359,32.047693
金地悦峰居,二手房,浦口区,21174.63,33.0,在售,118.596319,32.048497
金川新寓,二手房,鼓楼区,18370.87,30.0,在售,118.757126,32.101699
云望府,二手房,雨花台区,24573.55,35.0,在售,118.748139,31.946966
大钟新村,二手房,玄武区,51409.86,25.0,在售,118.785351,32.061318
白云亭小区,二手房,鼓楼区,26599.68,60.0,在售,118.739602,32.076178
美林苑,二手房,玄武区,28407.56,30.0,在售,118.837931,32.035621
莱茵小镇,二手房,江宁区,9421.06,40.0,在售,118.860984,31.93611
月苑四村,二手房,玄武区,23644.99,30.0,在售,118.829225,32.097317
盛江花苑樱花园,二手房,江宁区,6514.55,35.0,在售,118.600877,31.862529
水文苑小区,二手房,雨花台区,22285.2,35.0,在售,118.762723,31.961173
水韵雨滴苑,二手房,江宁区,15789.96,50.0,在售,118.797178,31.914064
海玥名都,二手房,建邺区,69784.63,40.0,在售,118.733067,32.016834
龙苑新寓四村,二手房,秦淮区,28889.86,25.0,在售,118.813976,32.007609
华润国际社区C区,二手房,江北新区直管区,26418.71,35.0,在售,118.687999,32.090148
估衣廊,二手房,玄武区,29874.9,31.0,在售,118.786934,32.047152
泰山花苑,二手房,江北新区直管区,14851.8,30.0,在售,118.712285,32.145536
美的雍翠园,二手房,江宁区,5757.02,25.0,在售,118.781406,31.719828
五老村,二手房,秦淮区,33638.44,10.0,在售,118.79743,32.037118
二条巷(鼓楼),二手房,鼓楼区,27635.85,35.0,在售,118.778907,32.060534
同坤大厦,二手房,秦淮区,26078.15,30.0,在售,118.783368,32.028179
文化名园,二手房,江宁区,25812.32,40.0,在售,118.811446,31.930208
银城中奥·君荟,新房,溧水区,8289.0,30.0,在售,118.971528,31.728724
迈皋桥,二手房,栖霞区,23663.54,20.0,在售,118.811083,32.102523
阳光聚宝山庄,二手房,玄武区,27940.66,45.0,在售,118.870114,32.09606
水榭花苑,二手房,江北新区直管区,14522.46,23.0,在售,118.759209,32.239018
黑龙江路21号,二手房,鼓楼区,31717.6,26.0,在售,118.773224,32.086487
沣麟公园壹号,二手房,江宁区,8313.01,20.0,在售,118.899616,32.015544
城东新苑一期,二手房,六合区,7737.73,15.0,在售,118.871143,32.345084
五矿崇文金城E区,二手房,建邺区,45686.4,44.0,在售,118.699904,31.967167
霞光里小区,二手房,秦淮区,28066.64,15.0,在售,118.80255,32.000043
银亿东城十一街区,二手房,江宁区,18647.78,35.0,在售,118.947037,32.063093
万福峨嵋苑,二手房,六合区,11466.37,15.0,在售,118.86305,32.336031
武夷商城,二手房,江宁区,21025.67,40.0,在售,118.822023,31.966129
龙湖天曜府,二手房,浦口区,24322.8,35.0,在售,118.611204,32.04763
紫杨佳园,二手房,秦淮区,19373.92,35.0,在售,118.853401,32.01197
中央上尚城,二手房,鼓楼区,12894.91,30.0,在售,118.773498,32.107665
绿城华发金陵月华,新房,建邺区,70238.0,31.56,在售,118.716942,32.022904
三条巷(秦淮),二手房,秦淮区,32611.77,10.0,在售,118.801104,32.037651
新华公寓祥和苑,二手房,江宁区,10232.17,20.0,在售,118.923848,31.896213
正荣滨江紫阙,二手房,建邺区,52514.42,35.0,在售,118.69239,31.978887
正泰花苑,二手房,鼓楼区,27953.63,30.0,在售,118.740429,32.06429
来凤街一号花园,二手房,秦淮区,38935.31,34.14,在售,118.769309,32.019906
星叶半山玥府,新房,栖霞区,38503.0,35.0,在售,118.972283,32.130378
旭日学府,二手房,江北新区直管区,17001.81,20.0,在售,118.71839,32.175098
星河·钟山盛世,新房,江宁区,25508.0,30.0,售罄,118.928907,32.04633
钟山美庐,二手房,栖霞区,43309.63,20.0,在售,118.913041,32.065121
平安里小区,二手房,鼓楼区,28527.49,35.0,在售,118.775035,32.071832
钓鱼巷小区,二手房,秦淮区,28031.2,30.0,在售,118.796712,32.023753
中和园,二手房,建邺区,31198.71,30.0,在售,118.722861,31.979004
虎踞北路10号,二手房,鼓楼区,32429.8,25.0,在售,118.757026,32.063194
红花村25号,二手房,秦淮区,25080.01,35.0,在售,118.800418,32.011876
万科光明城市西苑,二手房,建邺区,48743.7,33.5,在售,118.740783,32.003105
中心村80号,二手房,栖霞区,10163.18,20.0,在售,118.817843,32.120121
麒麟园,二手房,江宁区,5419.26,30.0,在售,118.554901,31.789089
招商依山溪谷花园东苑,二手房,江北新区直管区,21434.18,35.0,在售,118.709937,32.18353
华润万象公馆,二手房,江北新区直管区,15791.33,35.0,在售,118.688106,32.087262
星河钟山盛世,二手房,江宁区,21214.94,30.0,在售,118.92909,32.045834
凤汇壹品,新房,雨花台区,20259.0,32.5,售罄,118.636365,31.925583
琨玉府,二手房,江北新区直管区,21462.72,76.0,在售,118.651555,32.073982
金基瞻月府,新房,秦淮区,60164.0,30.0,售罄,118.835699,32.010645
金盛田铂宫,二手房,浦口区,18547.97,35.0,在售,118.635523,32.066464
凤游寺,二手房,秦淮区,24181.59,15.0,在售,118.770323,32.017763
金叶花园,二手房,雨花台区,14567.74,20.0,在售,118.652089,31.924779
白鹭小区东花园,二手房,秦淮区,32143.37,20.0,在售,118.796898,32.020063
尧安新村南苑,二手房,栖霞区,13475.71,10.0,在售,118.877996,32.11768
园中园公寓,二手房,建邺区,27856.11,25.0,在售,118.756854,32.033766
武夷绿洲揽胜阁,二手房,江宁区,28697.81,41.0,在售,118.83967,31.926416
骂架桥,二手房,秦淮区,27252.52,20.0,在售,118.79451,32.015096
保利燕璟和颂 ,二手房,栖霞区,29393.94,35.17,在售,118.829248,32.124865
花港鸿福城枫林园,二手房,栖霞区,10906.9,35.0,在售,118.894655,32.026597
东新城,二手房,江宁区,18638.42,40.0,在售,118.854427,31.949144
虎踞关43号,二手房,鼓楼区,51590.07,20.0,在售,118.76262,32.051806
苜蓿园山庄,二手房,秦淮区,25992.1,36.0,在售,118.835007,32.036956
清河新寓一村,二手房,鼓楼区,54483.6,35.0,在售,118.731283,32.042243
天地新城天心座,二手房,江宁区,20415.66,42.0,在售,118.823822,31.975383
金地自在城,新房,雨花台区,9116.0,35.5,售罄,118.663491,31.903387
卓越云曜府,二手房,江北新区直管区,32170.67,35.0,在售,118.64911,32.082913
建华大厦,二手房,秦淮区,17630.15,29.0,在售,118.782123,32.039148
百家湖花园维也纳城,二手房,江宁区,19212.15,30.0,在售,118.808022,31.935224
升龙天汇珑悦,二手房,建邺区,45806.15,35.0,在售,118.697996,31.964865
仁恒绿洲新岛江枫园,二手房,建邺区,38284.64,40.0,在售,118.697214,32.025837
熹樾,新房,溧水区,10812.0,35.0,在售,119.019319,31.654911
鞍辔坊小区,二手房,秦淮区,23680.61,36.0,在售,118.782288,32.016706
威尼斯水城第三街区,二手房,江北新区直管区,15522.6,38.0,在售,118.754179,32.137745
蓝筹谷,二手房,雨花台区,34492.91,35.0,在售,118.770901,31.974812
天水滨江花园东苑,二手房,鼓楼区,54477.9,36.0,在售,118.73173,32.040471
陵村小区,二手房,鼓楼区,24057.86,20.0,在售,118.757317,32.084769
大新华府,二手房,江北新区直管区,15599.65,25.0,在售,118.704611,32.096726
荣锦瑞府,二手房,江北新区直管区,16619.56,42.0,在售,118.717093,32.153332
白马山庄,二手房,玄武区,31635.09,38.0,在售,118.817031,32.063559
滨江桂园,二手房,浦口区,11772.71,35.0,在售,118.628753,32.038127
钟山国际高尔夫,二手房,玄武区,94304.5,60.0,在售,118.879564,32.076867
燕升园1园,二手房,栖霞区,15675.4,40.0,在售,118.85966,32.111152
星叶云墅,新房,建邺区,51502.0,35.0,在售,118.69406,31.968277
北四卫头,二手房,鼓楼区,32300.96,60.0,在售,118.76735,32.071716
景和名苑,二手房,高淳区,6690.48,35.0,在售,118.861064,31.336167
西妙峰庵小区,二手房,鼓楼区,26082.64,20.0,在售,118.756634,32.084909
万达江南明珠,二手房,秦淮区,26670.18,40.0,在售,118.838609,32.012198
聚贤新城,二手房,六合区,6542.07,30.0,在售,118.929467,32.421048
美丽嘉园,二手房,建邺区,37461.19,45.0,在售,118.735706,32.019823
金地自在城第三街区,二手房,雨花台区,21891.61,36.0,在售,118.663817,31.905033
东井一村,二手房,鼓楼区,20240.17,15.0,在售,118.796877,32.097671
空港公寓B区,二手房,江宁区,10114.05,30.0,在售,118.813012,31.791716
莲花新城嘉园,二手房,建邺区,26843.66,25.0,在售,118.715997,31.965318
弘阳旭日雅筑,二手房,栖霞区,21132.66,35.0,在售,118.882466,32.130456
江雁依山郡,二手房,鼓楼区,26909.18,35.0,在售,118.76998,32.106496
万科新都荟,二手房,江宁区,34841.57,35.0,在售,118.789424,31.961936
盈嘉青春渡,二手房,江宁区,18498.23,0.2,在售,118.822742,31.968822
学府世家,二手房,江宁区,22300.81,47.0,在售,118.87521,31.934833
吉祥花园,二手房,栖霞区,15840.88,25.0,在售,118.816156,32.130685
保利荷雨瑧悦,新房,雨花台区,34056.0,30.0,在售,118.768393,31.965238
汤山颐和府,二手房,江宁区,14795.79,36.0,在售,119.065214,32.034805
爱涛天禧明庭,二手房,溧水区,8887.8,35.5,在售,119.028295,31.623062
天润城第十四街区,二手房,江北新区直管区,19765.93,38.9,在售,118.731132,32.15579
枫情佳园 ,二手房,江宁区,20251.03,38.0,在售,118.810957,31.94375
鼓印兰园,新房,鼓楼区,36088.0,30.0,售罄,118.790403,32.098914
融寓,二手房,秦淮区,47524.13,20.0,在售,118.784564,32.032296
银河湾卓苑,二手房,栖霞区,19465.06,30.0,在售,118.875733,32.121824
南京输油处北院,二手房,栖霞区,21502.42,10.0,在售,118.871132,32.115431
紫府铭居,二手房,鼓楼区,58178.08,20.0,在售,118.770263,32.04968
金地自在城第二街区,二手房,雨花台区,18519.75,36.0,在售,118.666502,31.906892
发园,二手房,建邺区,29282.81,35.0,在售,118.758364,32.018077
梅花山庄中沁苑,二手房,秦淮区,29554.23,35.0,在售,118.832062,32.032338
晶都茗苑,二手房,栖霞区,10544.3,32.0,在售,118.993223,32.140494
金基中北映樾,二手房,江北新区直管区,27045.0,30.0,在售,118.652355,32.069658
中建烟岚府,二手房,江宁区,12411.2,30.0,在售,118.69729,31.866412
华城名府,二手房,六合区,12272.31,40.0,在售,118.839306,32.331612
远洋万和四季,二手房,溧水区,6035.53,25.0,在售,118.983261,31.71354
金川雅苑,二手房,鼓楼区,27938.61,20.0,在售,118.759215,32.087113
绿城云栖玫瑰园,二手房,雨花台区,25125.99,35.0,在售,118.701553,31.931498
天安花园,二手房,建邺区,40575.55,45.0,在售,118.745114,32.037688
兴达新寓二村,二手房,建邺区,28435.14,10.0,在售,118.742847,32.017103
时代天樾,二手房,江宁区,25949.18,30.0,在售,118.882597,31.987458
东方龙湖湾西湖苑,二手房,江宁区,26717.56,40.0,在售,118.893927,31.921532
广博苑,二手房,江宁区,19944.93,39.0,在售,118.866484,31.942928
金鼎湾状元府,新房,秦淮区,55921.0,30.0,售罄,118.773561,32.030578
世茂荣里一期,二手房,江北新区直管区,24286.07,32.88,在售,118.679555,32.105251
万科翡翠天际,新房,雨花台区,21893.0,30.0,售罄,118.756269,31.9968
将军巷小区,二手房,玄武区,45736.28,40.0,在售,118.790346,32.048171
东方兰园西区,二手房,栖霞区,27646.38,38.0,在售,118.836068,32.116344
亚东名座,二手房,秦淮区,28122.84,10.0,在售,118.782955,32.027637
新河一村南片,二手房,鼓楼区,62977.84,30.0,在售,118.736152,32.0687
融侨观邸二期,二手房,浦口区,22878.37,40.0,在售,118.633526,32.080519
中商万豪,二手房,鼓楼区,23228.62,20.0,在售,118.769759,32.06968
曹后村9号小区,二手房,玄武区,24838.27,2.1,在售,118.806005,32.085373
新城保利天地,二手房,江宁区,16117.04,33.0,在售,118.815989,31.791148
斯亚首府,二手房,秦淮区,40647.94,34.0,在售,118.789034,32.028379
桃花园著尚院,二手房,建邺区,44742.04,30.0,在售,118.708972,32.046753
宁夏路18号,二手房,鼓楼区,55156.01,20.0,在售,118.762661,32.066219
蓝湖庭,二手房,六合区,11497.69,35.0,在售,118.833025,32.313636
舸舫西园,二手房,鼓楼区,62124.8,30.0,在售,118.735151,32.065044
采菊东篱,二手房,玄武区,24264.03,23.0,在售,118.83265,32.086335
南理工紫园小区,二手房,玄武区,40152.65,10.0,在售,118.858876,32.031915
红花村161号,二手房,秦淮区,24950.71,20.0,在售,118.801799,32.012133
汤山温泉康养小镇,二手房,江宁区,16883.53,35.0,在售,119.032231,32.038203
洲岛和园和睦苑,二手房,建邺区,16270.23,40.0,在售,118.684594,32.010797
都会和樾府,新房,建邺区,47074.0,30.0,售罄,118.739647,31.987198
狗耳巷小区,二手房,鼓楼区,32818.48,25.0,在售,118.766712,32.07692
桥北新村,二手房,江北新区直管区,14059.48,35.0,在售,118.735991,32.132512
月安花园揽月居,二手房,建邺区,31863.46,55.0,在售,118.73044,32.022677
金轮星光名座,二手房,江宁区,16960.8,25.0,在售,118.838278,31.908869
尚城领寓,二手房,溧水区,11158.73,30.0,在售,119.040918,31.659324
龙凤花园腾龙里,二手房,鼓楼区,36870.26,34.0,在售,118.745044,32.050366
金龙蟠家苑,二手房,秦淮区,28958.75,30.0,在售,118.802889,32.030815
西桥花苑,二手房,鼓楼区,34300.14,35.0,在售,118.773146,32.061337
亲水湾花园,二手房,江宁区,26370.98,36.0,在售,118.822813,31.95374
明发城市广场,二手房,江北新区直管区,20036.74,42.0,在售,118.686139,32.10496
辅机路182号,二手房,雨花台区,13359.4,30.0,在售,118.638564,31.898465
尚书里,二手房,秦淮区,31926.48,40.0,在售,118.810792,32.027436
旭日爱上城—创意园,二手房,江北新区直管区,20724.41,38.0,在售,118.722859,32.128037
阅城国际花园,二手房,雨花台区,38214.32,38.0,在售,118.777539,31.985426
全福小区,二手房,秦淮区,31590.05,5.0,在售,118.786977,32.021767
天景山公寓荣华苑,二手房,江宁区,17272.22,23.0,在售,118.873667,31.944623
秋湖嘉苑一期,二手房,溧水区,5111.45,28.0,在售,119.071983,31.603794
名仕嘉园,二手房,建邺区,27409.16,35.0,在售,118.739553,32.038036
颐和缦山,新房,栖霞区,27481.0,30.0,在售,118.917859,32.051241
长发CFC写字楼,二手房,秦淮区,33037.87,56.0,在售,118.797555,32.040185
亚东国际公寓,二手房,雨花台区,33854.58,35.0,在售,118.768201,32.004731
锦麟融誉府,二手房,栖霞区,30271.93,36.0,在售,118.824452,32.108227
永欣新寓桂花苑,二手房,江宁区,8342.06,32.0,在售,118.864791,31.765542
枫璟雅园,新房,建邺区,46934.0,35.0,在售,118.683491,31.967536
东新南路253号,二手房,江宁区,19848.78,26.0,在售,118.854472,31.95217
盛景园,二手房,鼓楼区,25909.19,23.0,在售,118.779681,32.10872
弘阳金辉时光悦府,新房,溧水区,8332.0,30.0,售罄,118.902402,31.631454
香格里拉菁英汇,二手房,秦淮区,30551.84,20.0,在售,118.805011,32.025046
印象花园,二手房,江北新区直管区,22122.23,38.0,在售,118.719087,32.182689
利民小区,二手房,江宁区,15243.91,40.0,在售,118.857812,31.957709
凤南园,二手房,江北新区直管区,5269.61,20.0,在售,118.748919,32.206107
皇册家园,二手房,秦淮区,44005.7,40.0,在售,118.776533,32.021937
紫金上林苑,二手房,栖霞区,29099.1,40.0,在售,118.91047,32.065547
文馨花苑,二手房,六合区,13126.68,23.2,在售,118.82612,32.333465
汉口西路200号,二手房,鼓楼区,73102.91,30.0,在售,118.764571,32.055117
御河苑,二手房,秦淮区,30733.02,38.0,在售,118.812643,32.027707
时花公寓,二手房,江宁区,18424.19,25.0,在售,118.85701,31.960096
能建城发·江境,新房,浦口区,21385.0,35.0,在售,118.580132,31.959071
天诚大厦,二手房,鼓楼区,61266.56,25.0,在售,118.770744,32.050256
翠屏国际广场苑,二手房,江宁区,22685.83,70.0,在售,118.787243,31.935072
天同苑,二手房,秦淮区,25778.97,22.0,在售,118.802435,32.033931
钟山花园城山水居,二手房,玄武区,39075.76,50.0,在售,118.849487,32.031936
中山门小区,二手房,秦淮区,30179.46,35.0,在售,118.825809,32.037662
中国铁建花语江南,新房,雨花台区,42709.0,40.0,售罄,118.755676,32.002918
作厂馨苑南苑,二手房,江宁区,5340.31,20.0,在售,119.07388,32.041598
兴贤佳园,二手房,栖霞区,21049.51,30.0,在售,118.840788,32.102591
左邻右里家园泊客公寓,二手房,江宁区,20284.63,35.0,在售,118.810127,31.960958
钟灵街54号,二手房,玄武区,25674.94,36.0,在售,118.869919,32.038917
幸福美地花园,二手房,江北新区直管区,15264.12,40.0,在售,118.74038,32.132892
华欧德邑花园,二手房,六合区,9892.64,50.0,在售,118.817971,32.332865
新门口18号,二手房,鼓楼区,26642.14,30.0,在售,118.767782,32.086427
长城苑,二手房,江宁区,13164.72,30.0,在售,118.932523,32.044052
金鼎湾今朝天下,二手房,鼓楼区,90200.6,40.0,在售,118.772374,32.046163
荣盛金陵学府,二手房,六合区,13682.92,36.0,在售,118.810194,32.325212
萨家湾花苑,二手房,鼓楼区,27090.25,30.0,在售,118.759361,32.083629
欣乐新村(南区),二手房,江北新区直管区,11239.32,25.0,在售,118.751003,32.227966
东骏名府,新房,高淳区,6962.0,30.0,售罄,118.99063,31.387996
瑞金花苑,二手房,秦淮区,29799.59,30.0,在售,118.815753,32.032207
中国人家,二手房,江宁区,29879.04,60.0,在售,118.816772,31.922317
珑翠芳庭,二手房,六合区,7965.89,35.0,在售,118.843141,32.36111
盐仓桥东街小区,二手房,鼓楼区,26290.52,30.0,在售,118.752079,32.088925
仁恒绿洲新岛水木园,二手房,建邺区,43189.39,40.0,在售,118.701627,32.027946
摄山星城尤山苑,二手房,栖霞区,13199.46,30.0,在售,119.010978,32.140582
天琪福苑,二手房,江宁区,24540.31,20.0,在售,118.834858,31.944379
浦泰和天下三期,二手房,江北新区直管区,17650.03,40.0,在售,118.739472,32.135311
金地自在城第一街区,二手房,雨花台区,17988.37,36.0,在售,118.664025,31.908052
碧桂园星语海二期,新房,江宁区,14912.0,31.2,在售,118.839717,31.785687
长虹路447号,二手房,雨花台区,31550.49,10.0,在售,118.766804,32.001723
世茂璀璨睿湾,二手房,雨花台区,25051.95,30.0,在售,118.705052,31.950907
涵碧楼,二手房,建邺区,20162.95,30.0,在售,118.723351,32.039539
黄金海岸,二手房,江宁区,20837.42,25.0,在售,118.836197,31.949806
仁恒江湾城二期,二手房,建邺区,51248.92,35.0,在售,118.714434,31.998802
山潘新苑,二手房,江北新区直管区,8805.9,35.0,在售,118.755361,32.228373
苏苑大厦,二手房,玄武区,22198.93,30.0,在售,118.788264,32.046099
