小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
迎春北苑,二手房,滨江区,36434.2,30.0,在售,120.219905,30.198423
爱民小区,二手房,临平区,17103.46,30.0,在售,120.301322,30.415954
金世纪运河丽园,二手房,临平区,15145.98,31.0,在售,120.29711,30.47705
顺达丁香苑,二手房,临安区,12457.48,30.0,在售,119.70642,30.220445
潮起云上府,新房,萧山区,34613.0,35.0,售罄,120.271766,30.197696
澜颂奥府,二手房,萧山区,34618.09,30.0,在售,120.241723,30.19871
南都花园,二手房,西湖区,40414.61,30.0,在售,120.104101,30.287418
浪琴翠园,二手房,拱墅区,32611.18,12.0,在售,120.127695,30.295428
三宝郡庭,二手房,拱墅区,31721.44,30.0,在售,120.125643,30.300525
建国南苑,二手房,上城区,32717.6,25.5,在售,120.176776,30.238104
下轮公寓,二手房,桐庐县,11273.57,30.0,在售,119.703847,29.795569
潜阳府,二手房,临安区,8973.74,30.0,在售,119.395115,30.188111
西湖国际茶博城,二手房,西湖区,14516.13,25.0,在售,120.078985,30.144732
和睦院,二手房,拱墅区,27754.23,30.0,在售,120.127595,30.307248
徐家河公寓,二手房,萧山区,19748.29,30.0,在售,120.285265,30.167361
北落马营,二手房,上城区,30218.7,20.0,在售,120.175829,30.226073
兴和公寓,二手房,拱墅区,38273.32,30.0,在售,120.184369,30.261688
桃花河新村,二手房,拱墅区,48985.12,21.21,在售,120.156478,30.269348
绿城西溪融庄,二手房,余杭区,42454.94,30.1,在售,120.041432,30.270678
红联九漾华庭西区,二手房,临平区,18680.72,30.0,在售,120.308929,30.390489
南峰公寓,二手房,萧山区,24542.61,15.0,在售,120.263208,30.15093
丰泽苑(临安),二手房,临安区,11566.44,30.0,在售,119.715651,30.23864
金瑞大厦,二手房,萧山区,21152.36,15.0,在售,120.244891,30.18309
筑品金座,二手房,西湖区,25331.76,10.0,在售,120.106083,30.268601
瑞丰格林苑,二手房,上城区,39905.93,30.0,在售,120.184247,30.253768
罗马公寓,二手房,西湖区,57084.22,20.0,在售,120.154341,30.271423
易构大厦,二手房,拱墅区,11715.29,30.0,在售,120.12244,30.325593
景瑞瑞名邸,二手房,萧山区,56769.67,30.0,在售,120.2452,30.219708
沈塘铭苑,二手房,拱墅区,32624.92,25.01,在售,120.15547,30.283665
上河公元里,二手房,拱墅区,40140.55,35.1,在售,120.141307,30.347302
远大金地中心,二手房,余杭区,13783.8,30.0,在售,120.090992,30.342223
蓝城恒伟江南山庄,二手房,临安区,14053.07,30.0,在售,119.689495,30.221337
越秀星汇悦城,二手房,余杭区,29790.96,30.0,在售,120.068807,30.354117
石板巷新村,二手房,拱墅区,33409.47,35.0,在售,120.183605,30.265368
运新花苑五区,二手房,上城区,61628.71,31.1,在售,120.223466,30.270051
城河街6号,二手房,萧山区,12809.56,13.0,在售,120.2653,30.163457
祥生云境,二手房,西湖区,44604.5,30.0,在售,120.095215,30.158265
源翠府,二手房,临平区,22852.79,30.0,在售,120.180567,30.384738
众安顺源府,二手房,富阳区,18179.27,35.01,在售,119.975255,30.135616
悦城·春江美庐,二手房,桐庐县,9832.32,31.0,在售,119.770716,29.863575
北景园枫丹苑,二手房,拱墅区,23240.86,2.5,在售,120.187442,30.34455
溪畔云璟府,二手房,富阳区,17038.4,30.0,在售,119.937209,30.089815
溪上俪庭,二手房,余杭区,18064.63,30.0,在售,119.972252,30.368857
置地大厦,二手房,萧山区,10731.92,25.0,在售,120.241623,30.183802
绿城兰桂花园,二手房,西湖区,48265.29,32.0,在售,120.100568,30.283247
君临天下,二手房,临平区,23007.95,42.06,在售,120.311044,30.40501
上亿中央郡,二手房,临平区,20334.31,20.0,在售,120.162353,30.380714
风尚望和湾,二手房,拱墅区,40323.36,30.0,在售,120.133215,30.334031
杭州高德置地广场,二手房,上城区,39351.85,15.0,在售,120.208187,30.243428
回龙公寓,二手房,临安区,11990.41,30.0,在售,119.726691,30.248303
湖畔大厦,二手房,西湖区,25078.63,35.0,在售,120.10297,30.286994
湖塘公寓,二手房,临安区,6761.27,40.0,在售,119.706164,30.248859
钱锦花园,二手房,临安区,14207.28,30.0,在售,119.750965,30.227825
阳光100嘉园,二手房,临平区,15291.75,30.0,在售,120.184388,30.474402
远景城市e谷,二手房,临平区,4755.2,20.0,在售,120.244053,30.455844
亚洲城花园,二手房,西湖区,28827.4,35.06,在售,120.112067,30.275313
中和北宸府,二手房,临平区,21256.98,30.01,在售,120.167729,30.379187
锦昌文华城,二手房,富阳区,9097.13,25.1,在售,119.946729,30.056643
良熟新苑,二手房,临平区,16737.29,25.0,在售,120.28479,30.391856
新希望锦畔云汀,二手房,临平区,19987.77,35.0,在售,120.282226,30.432733
中企艮山府西区,二手房,上城区,46463.95,30.0,在售,120.215811,30.278831
新瑞名府,二手房,上城区,29654.56,11.0,在售,120.206686,30.273409
袁家新院,二手房,拱墅区,24920.16,30.0,在售,120.173252,30.343104
五福里,二手房,上城区,50268.51,30.0,在售,120.165899,30.253518
紫阅云宸里,二手房,西湖区,27452.42,35.0,在售,120.077954,30.319693
众安朝阳8号,二手房,萧山区,28916.4,35.0,在售,120.266897,30.125436
武林门新村,二手房,西湖区,56570.08,30.0,在售,120.149656,30.276683
红杉雅园,二手房,拱墅区,18000.13,30.01,在售,120.09303,30.328489
赞成赞城,二手房,余杭区,23672.25,20.0,在售,120.104359,30.378855
中豪凤起广场,二手房,上城区,12762.0,20.0,在售,120.202996,30.264
小河东村,二手房,拱墅区,30873.16,30.0,在售,120.155756,30.278514
朗庭公馆,二手房,滨江区,11658.66,31.0,在售,120.198221,30.172781
城中小区,二手房,桐庐县,11095.81,22.0,在售,119.685423,29.794959
湖畔花园太子苑,二手房,西湖区,48586.03,25.0,在售,120.101628,30.28885
晓风朗月湾,新房,滨江区,53850.0,35.0,售罄,120.230355,30.193165
花漾里,新房,钱塘区,17020.0,33.0,售罄,120.499367,30.306502
滨江曙光之城,二手房,上城区,39527.77,35.0,在售,120.207252,30.304124
和著薇棠轩,新房,余杭区,27030.0,35.0,售罄,120.017218,30.232422
九龙仓君廷,二手房,临平区,17448.45,30.0,在售,120.22635,30.454947
星央悦府,二手房,钱塘区,17189.69,30.01,在售,120.491965,30.322962
盛泰时代山,二手房,钱塘区,13355.89,26.0,在售,120.356446,30.305869
江南国际丝绸城,二手房,临平区,9107.69,40.01,在售,120.284547,30.441953
阳城家园,二手房,萧山区,13535.13,20.0,在售,120.41395,30.255516
佳维新苑,二手房,临平区,16944.73,30.0,在售,120.143581,30.383618
美晟府,二手房,临安区,12198.26,30.0,在售,119.716207,30.220106
凯德璟高府,新房,钱塘区,34428.0,35.0,在售,120.337023,30.31199
万家花城一期,二手房,拱墅区,42169.68,30.0,在售,120.113822,30.305065
赞成武林里,二手房,拱墅区,21013.83,25.0,在售,120.204154,30.334433
贝利栖溪望府,二手房,临平区,16783.35,31.0,在售,120.200192,30.477349
江南风尚铭楼,二手房,萧山区,9758.45,25.0,在售,120.283247,30.217577
源峰嘉苑,二手房,余杭区,15449.49,30.0,在售,119.983922,30.19929
悦风华邸,二手房,上城区,46101.55,30.0,在售,120.228296,30.304433
顺发美哉美城,二手房,萧山区,56308.69,30.0,在售,120.256309,30.224137
临江风帆公寓,二手房,上城区,43019.76,31.0,在售,120.203253,30.234704
龙湖香醍溪岸,二手房,临平区,15888.34,30.0,在售,120.233774,30.445726
高运锦园,二手房,萧山区,33106.6,20.0,在售,120.254497,30.178273
复地黄龙和山,二手房,西湖区,32788.41,32.0,在售,120.064246,30.243217
嘉和公寓,二手房,临安区,10089.43,20.0,在售,119.724098,30.228097
东新园茗盛苑,二手房,拱墅区,27048.52,30.0,在售,120.182608,30.311001
万科容大金色家园,二手房,富阳区,23115.38,30.0,在售,119.934834,30.064276
钱塘帝景,二手房,滨江区,49376.54,30.0,在售,120.169578,30.192235
亲仁里,二手房,拱墅区,32313.21,20.0,在售,120.142847,30.320112
湖印宸山庄,二手房,临平区,53693.8,15.0,在售,120.243917,30.390106
恒厚阳光城,二手房,余杭区,21722.63,30.0,在售,119.93651,30.240477
德泰御峰大厦,二手房,拱墅区,19001.27,29.0,在售,120.110347,30.301066
九龙仓碧玺,二手房,拱墅区,57200.6,31.0,在售,120.135046,30.31784
杭五建宿舍,二手房,西湖区,30523.26,25.0,在售,120.084176,30.320549
古翠蓝庭,二手房,西湖区,59368.94,30.0,在售,120.120059,30.292091
紫瑞华庭,二手房,钱塘区,14487.7,35.0,在售,120.540264,30.289153
锦桥家园,二手房,临安区,12128.71,25.0,在售,119.728556,30.224704
铭和苑探梅坊,二手房,钱塘区,22546.24,30.0,在售,120.327452,30.316677
定山西苑,二手房,西湖区,18663.84,25.0,在售,120.066743,30.141532
南苑一区,二手房,临平区,18899.44,30.1,在售,120.301708,30.413061
云峰家园,二手房,上城区,31692.63,30.0,在售,120.225944,30.280117
金汇首府,二手房,富阳区,23585.48,30.0,在售,119.945578,30.072212
祥生银湖新语,二手房,富阳区,18486.27,30.0,在售,119.975029,30.15892
鸿港华庭,二手房,萧山区,15033.0,30.0,在售,120.467575,30.231463
新力启云府,二手房,余杭区,13487.15,30.0,在售,119.965063,30.391428
丁桥兰苑,二手房,上城区,20420.71,30.0,在售,120.23546,30.347105
湖上春风里,二手房,钱塘区,32012.03,35.0,在售,120.31393,30.313758
赛银国际广场,二手房,余杭区,15790.02,26.0,在售,120.020844,30.274619
望湖花园,二手房,临安区,14215.31,30.0,在售,119.734151,30.234236
姚家潭公寓,二手房,萧山区,21526.52,14.0,在售,120.277277,30.161308
五洋东湖春天,二手房,临平区,17097.3,30.0,在售,120.302347,30.438544
锦海棠城,新房,余杭区,31204.0,30.0,售罄,120.100843,30.349915
青龙苑,二手房,拱墅区,43810.8,31.0,在售,120.178386,30.268579
金桐雅园,二手房,拱墅区,19311.09,23.1,在售,120.147729,30.350746
林溪闲庭,二手房,余杭区,22333.79,30.0,在售,119.984323,30.228162
永盛家园,二手房,萧山区,18179.46,25.0,在售,120.265263,30.177836
佳居园,二手房,临平区,19368.67,15.0,在售,120.307746,30.426212
和睦南苑,二手房,拱墅区,27603.95,31.01,在售,120.12695,30.307921
阳光城悦景湾,二手房,富阳区,20369.29,30.0,在售,119.977924,30.147067
万科郡西澜山,二手房,余杭区,31108.54,31.0,在售,120.019214,30.356554
嘉绿青苑,二手房,西湖区,37430.33,39.0,在售,120.115799,30.278744
凤山小区,二手房,余杭区,15335.07,30.0,在售,119.979558,30.390221
美都广场,二手房,拱墅区,13486.81,25.0,在售,120.1343,30.299035
天水苑,二手房,临平区,17720.91,31.8,在售,120.247496,30.380761
永和家苑,二手房,富阳区,9872.03,30.0,在售,119.937522,30.064441
富丽花园(西湖),二手房,西湖区,35586.37,30.0,在售,120.108462,30.278366
滨安小区,二手房,滨江区,29190.61,25.0,在售,120.220299,30.184571
西溪泊岸,二手房,余杭区,12636.39,30.1,在售,120.039006,30.28598
苕溪学府,二手房,临安区,14556.0,30.0,在售,119.699155,30.231348
普福家园南区,二手房,上城区,23684.63,25.0,在售,120.247301,30.308279
杭望云潮城,新房,钱塘区,24716.0,35.0,售罄,120.341936,30.304625
杭房城发润如园,二手房,上城区,24890.92,30.0,在售,120.225026,30.369298
湖滨阁,二手房,拱墅区,56258.74,30.0,在售,120.157941,30.265323
欣盛东方郡,二手房,滨江区,49245.98,35.0,在售,120.213879,30.197805
紫郡东苑,新房,西湖区,24793.0,30.0,售罄,120.072163,30.326899
回龙雅苑,二手房,西湖区,15032.04,30.0,在售,120.10448,30.12317
凤凰府邸,新房,临安区,6335.0,50.0,在售,119.309963,30.183068
白云大厦,二手房,上城区,13447.64,10.0,在售,120.18901,30.284281
彩霞岭,二手房,上城区,34940.47,30.0,在售,120.17335,30.232526
隽逸花苑,二手房,拱墅区,36558.69,30.0,在售,120.162648,30.329472
重汽嘉泽苑,二手房,萧山区,16813.68,31.0,在售,120.375659,30.230747
临雅苑,二手房,萧山区,16833.87,20.0,在售,120.245886,30.054402
红街公寓,二手房,上城区,32470.9,30.0,在售,120.206501,30.29411
野风启明苑,二手房,临平区,15207.78,30.0,在售,120.226089,30.45835
同和公寓,二手房,萧山区,22490.96,30.0,在售,120.26064,30.166897
海兴雅苑,二手房,余杭区,34343.16,26.0,在售,120.028789,30.28955
联发亚澜湾,二手房,余杭区,31149.6,35.0,在售,120.045213,30.369457
金色钱塘,二手房,萧山区,28367.54,35.0,在售,120.235845,30.187807
金地自在城悦活轩,二手房,西湖区,31799.63,30.1,在售,120.069379,30.330755
石坝新苑南区,二手房,临平区,14055.78,31.0,在售,120.27768,30.453249
天阳晴朗,二手房,上城区,34020.97,30.0,在售,120.221985,30.354699
米兰公寓,二手房,拱墅区,37447.82,24.0,在售,120.186633,30.259548
润和西溪郡,二手房,余杭区,23608.83,36.0,在售,120.017485,30.23086
溪映明月轩,新房,拱墅区,30000.0,35.0,售罄,120.200486,30.327144
美好桂花溪园,二手房,余杭区,18845.98,30.0,在售,119.969088,30.367281
保亭人家,二手房,西湖区,47422.17,30.0,在售,120.133509,30.291872
大关东十苑,二手房,拱墅区,30783.48,30.0,在售,120.154325,30.309395
顺发江南丽锦,二手房,萧山区,39542.4,30.0,在售,120.26559,30.227276
西溪花园,二手房,西湖区,24377.3,30.0,在售,120.057336,30.283718
万泰新语,二手房,拱墅区,27974.8,31.0,在售,120.203712,30.335974
悦青蓝,二手房,余杭区,22242.19,30.0,在售,119.985091,30.229478
佳源.湘印府,二手房,萧山区,23614.05,30.0,在售,120.234932,30.119614
紫润国际,二手房,西湖区,14407.09,31.0,在售,120.076748,30.314762
金岸提香公寓,新房,余杭区,14037.0,30.5,售罄,119.934305,30.239927
城镇依山郡,二手房,临安区,12058.21,35.8,在售,119.715928,30.25656
罗兰春天,二手房,上城区,29210.59,30.0,在售,120.270317,30.326084
宋都如意云庐,二手房,桐庐县,12450.91,31.0,在售,119.68047,29.784085
云檐里,新房,余杭区,33230.0,30.0,在售,119.996544,30.224821
新安郡,新房,建德市,15803.0,30.0,售罄,119.272918,29.476132
中尚橄榄树花园（北区）,二手房,临平区,19083.57,30.0,在售,120.165801,30.384467
泰悦银座,二手房,萧山区,12999.36,30.0,在售,120.19124,30.018172
汀南学仕府,新房,临平区,26072.0,35.0,在售,120.299008,30.358689
彩云苑,二手房,富阳区,16935.62,30.0,在售,119.926051,30.055073
杭著臻邸,新房,拱墅区,55000.0,35.0,售罄,120.11644,30.304592
龙祥城市花园,二手房,富阳区,16650.27,43.0,在售,119.936562,30.041994
丰瑞南苑,二手房,萧山区,21972.66,30.0,在售,120.251564,30.213957
璀璨澜庭,新房,余杭区,28447.0,40.4,售罄,120.130645,30.352559
翡翠城,新房,余杭区,10792.0,40.0,售罄,120.021041,30.245838
元成东盛家园,二手房,钱塘区,23956.61,30.0,在售,120.340634,30.325245
山水人家,二手房,西湖区,33099.78,45.1,在售,120.109539,30.271106
田园公寓,二手房,拱墅区,22348.21,35.0,在售,120.188938,30.352042
开元名城,新房,萧山区,25619.0,30.0,售罄,120.266108,30.133987
东冠逸家,二手房,临平区,19710.43,30.0,在售,120.289346,30.342292
海潮雅园二园,二手房,上城区,48962.96,15.0,在售,120.180896,30.23374
天巢花苑,二手房,拱墅区,44448.32,10.0,在售,120.159604,30.271684
南江公寓,二手房,萧山区,22112.74,30.0,在售,120.264486,30.152984
绿都花园,二手房,萧山区,21357.16,35.1,在售,120.272068,30.16537
广兴新村,二手房,拱墅区,32649.96,38.0,在售,120.136134,30.305974
高第府,二手房,萧山区,21798.02,29.2,在售,120.258102,30.148588
梅花碑,二手房,上城区,31787.18,20.0,在售,120.173847,30.242642
汉港武林汇,二手房,拱墅区,21083.18,25.0,在售,120.115575,30.312457
交通小区,二手房,桐庐县,8192.71,20.0,在售,119.672547,29.810734
泊林漫谷,二手房,余杭区,18524.92,35.0,在售,120.004492,30.209255
泊岸江宸轩,新房,萧山区,20824.0,35.0,在售,120.287156,30.102062
江山潮鸣,新房,建德市,12430.0,27.26,售罄,119.479306,29.540417
文明小区,二手房,临平区,15685.22,25.1,在售,120.306981,30.429368
绿都南江壹号,二手房,萧山区,39316.34,35.1,在售,120.271655,30.134926
甬江嘉院,二手房,上城区,43533.74,30.0,在售,120.180703,30.231233
良渚文化村柳映坊一期,二手房,余杭区,27280.51,30.0,在售,120.028683,30.359241
聆江景园,二手房,桐庐县,11624.99,25.0,在售,119.699736,29.808328
滨江西溪之星,二手房,余杭区,43380.3,35.0,在售,120.042073,30.266111
青云府,新房,临安区,16567.0,30.0,售罄,119.602257,30.265644
山水华府,新房,富阳区,18118.0,33.0,在售,119.91779,30.062965
沄萃府,新房,萧山区,26908.0,35.0,售罄,120.303288,30.205588
沈塘新村,二手房,西湖区,53563.19,30.0,在售,120.148951,30.279415
溪上玫瑰园,二手房,余杭区,49856.52,40.1,在售,120.019899,30.249686
浙江工业大学教师宿舍,二手房,拱墅区,21226.89,20.0,在售,120.169407,30.293125
深蓝国际中心,二手房,萧山区,28984.98,25.0,在售,120.233858,30.235577
鹭璞云府,新房,滨江区,46000.0,35.01,售罄,120.146565,30.182608
金色黎明三期,二手房,上城区,38693.18,30.0,在售,120.222668,30.309559
顺达花苑东区,二手房,临平区,16025.07,27.0,在售,120.278013,30.434168
望城,二手房,余杭区,23255.64,30.1,在售,120.049408,30.372243
中赢云际,二手房,滨江区,29731.3,25.0,在售,120.203849,30.194255
天运花园,二手房,上城区,36377.25,35.0,在售,120.202059,30.283398
滨江铂金海岸,二手房,上城区,45113.3,30.0,在售,120.284394,30.29661
都市春天,二手房,萧山区,13482.69,25.1,在售,120.247701,30.04934
龙湖花盛郦城,二手房,上城区,30364.52,30.01,在售,120.217073,30.339444
九莲新村,二手房,西湖区,34717.02,30.0,在售,120.131723,30.27845
昆仑公馆,二手房,拱墅区,41315.78,30.0,在售,120.156732,30.291779
保利霞飞郡,二手房,萧山区,34600.62,30.0,在售,120.247805,30.200866
丰北三苑,二手房,萧山区,26320.65,20.0,在售,120.253587,30.228991
世嘉君座,二手房,拱墅区,25000.45,30.0,在售,120.184328,30.323572
中铁九逸,二手房,临平区,19243.12,30.01,在售,120.291646,30.438182
清浦苑,二手房,萧山区,13424.02,30.0,在售,120.208601,30.065517
银城云谷天境,二手房,西湖区,32934.52,30.0,在售,120.064264,30.343974
阳光城西郊半岛一区,二手房,富阳区,21238.11,30.0,在售,119.979739,30.055925
万科溪望,二手房,余杭区,44705.53,30.0,在售,120.018379,30.271858
世纪花城,二手房,桐庐县,12377.55,30.0,在售,119.689607,29.785644
春境前潮府,新房,萧山区,16729.0,35.0,售罄,120.393351,30.165493
永华春语蓝庭,新房,拱墅区,31809.0,35.0,售罄,120.188883,30.346233
吉庆院,二手房,拱墅区,30528.88,25.0,在售,120.145337,30.317728
星翠芳华府,二手房,临平区,25143.55,30.0,在售,120.256627,30.393748
清水公寓,二手房,拱墅区,37751.76,30.2,在售,120.152275,30.293947
杭州东部国际商务中心,二手房,钱塘区,12826.83,30.0,在售,120.324996,30.311199
望钱塘印中心,新房,钱塘区,31658.0,30.0,售罄,120.320645,30.311005
小北门,二手房,拱墅区,33979.03,0.8,在售,120.167892,30.272615
金辉久尚云筑,二手房,临平区,23284.63,31.0,在售,120.305427,30.364973
红石公寓,二手房,拱墅区,34524.64,30.0,在售,120.153269,30.285513
融悦天辰府,新房,临安区,10349.0,30.0,在售,119.394608,30.180526
草庄景墅,二手房,上城区,23187.77,30.0,在售,120.214144,30.307352
广宇锦绣桃源,二手房,拱墅区,31287.79,30.0,在售,120.172386,30.34554
新城都市丽景南区,二手房,临平区,17584.58,35.0,在售,120.309832,30.410314
柳浪东苑,二手房,上城区,76452.02,40.01,在售,120.161404,30.240378
湖翠云来府,新房,临平区,30457.0,40.0,售罄,120.288205,30.386597
后周嘉苑,二手房,富阳区,14627.09,2.5,在售,119.946237,30.059268
柳浪新苑,二手房,上城区,60947.09,30.0,在售,120.16004,30.239153
富春华庭,二手房,桐庐县,9675.93,20.0,在售,119.705189,29.807584
康悦香庄,二手房,滨江区,32410.48,30.0,在售,120.206492,30.177407
新塘家园东区,二手房,上城区,28689.39,25.0,在售,120.21295,30.275215
璞悦江南府,二手房,临平区,21368.41,30.0,在售,120.155122,30.37939
悦风荷锦庭,二手房,萧山区,18578.68,31.0,在售,120.211776,30.069776
御道家园,二手房,上城区,33814.35,30.0,在售,120.23596,30.275338
浙港城市公馆,二手房,西湖区,11425.65,20.0,在售,120.064022,30.306252
青年里,二手房,上城区,41473.46,69.0,在售,120.168193,30.250372
众安绿城南湖明月,二手房,余杭区,21147.14,30.0,在售,119.926125,30.275416
金汇之城,二手房,富阳区,14723.85,20.01,在售,119.931682,30.059753
华能热电宿舍,二手房,临安区,8643.98,30.0,在售,119.724122,30.226707
金地大运桥西府,二手房,拱墅区,43713.14,30.0,在售,120.130358,30.334407
东日晴好,二手房,西湖区,28375.91,30.0,在售,120.090311,30.136242
逸居城,二手房,余杭区,22262.38,35.0,在售,120.116223,30.380919
万华茗楼,二手房,临安区,12207.14,30.0,在售,119.706646,30.221442
绿城七里香溪别墅园,二手房,富阳区,39917.07,30.0,在售,119.994092,30.148922
平安里,二手房,上城区,27336.78,30.0,在售,120.1736,30.228904
钱塘ONE,二手房,西湖区,20986.8,30.0,在售,120.117335,30.148954
采荷大厦,二手房,上城区,37604.33,35.01,在售,120.196699,30.251603
仁和大厦,二手房,上城区,31668.7,30.0,在售,120.168816,30.252449
龙禧boss港,二手房,滨江区,11753.49,36.0,在售,120.150044,30.179663
丁桥颐景园,二手房,上城区,26512.0,31.2,在售,120.228732,30.352444
德信宸光里,二手房,上城区,49865.89,30.0,在售,120.220719,30.296824
雅兰公寓,二手房,拱墅区,33376.82,30.0,在售,120.179771,30.278767
风情街小区,二手房,萧山区,21055.27,10.0,在售,120.247439,30.159593
春树云筑,二手房,西湖区,18488.31,25.0,在售,120.075131,30.318453
雪峰大厦,二手房,上城区,11308.56,50.01,在售,120.17814,30.2478
平凡里公寓,二手房,拱墅区,33939.2,10.1,在售,120.176713,30.280375
东方君兰中心,二手房,桐庐县,7127.47,20.0,在售,119.702386,29.789828
中兴和园,二手房,滨江区,25844.22,31.0,在售,120.181654,30.157799
东园小区,二手房,拱墅区,33466.29,30.1,在售,120.18398,30.266349
东海花园,二手房,临平区,17857.06,32.0,在售,120.305121,30.413462
江南名苑,二手房,桐庐县,6244.88,20.0,在售,119.774313,29.854323
江东锦绣名座,二手房,钱塘区,18410.74,30.0,在售,120.457173,30.299532
朗诗乐府,二手房,拱墅区,57252.99,33.0,在售,120.184115,30.29895
金色港湾度假村,新房,桐庐县,12500.0,30.0,在售,119.653849,29.807193
墅林苑,二手房,拱墅区,30567.6,40.0,在售,120.142967,30.293167
海珀雅苑,二手房,临平区,22409.57,33.0,在售,120.280934,30.429712
E30中心,二手房,西湖区,9061.58,30.0,在售,120.063294,30.308516
汇锦苑,二手房,临安区,9531.35,30.0,在售,119.718975,30.230421
郡西云台,二手房,余杭区,53572.48,30.0,在售,120.018731,30.358876
悦融湾,二手房,萧山区,11389.09,30.33,在售,120.551589,30.222607
水漾人家邻里苑,新房,临平区,15385.0,30.0,在售,120.315624,30.432
众安花园,二手房,萧山区,17993.83,35.1,在售,120.27576,30.164254
嘉绿文苑,二手房,西湖区,39018.72,34.0,在售,120.113693,30.27692
钱塘家园,二手房,富阳区,7145.83,20.0,在售,120.05697,30.082536
湖畔花园春晓苑,二手房,西湖区,39720.27,30.1,在售,120.100575,30.290541
湖墅嘉园,二手房,拱墅区,34158.68,35.0,在售,120.141444,30.300637
朗诗田园绿郡,二手房,拱墅区,29120.71,30.1,在售,120.197377,30.351287
丰北一苑,二手房,萧山区,26444.29,20.0,在售,120.25771,30.229271
百家乐西园,二手房,余杭区,33756.82,35.0,在售,120.036238,30.268525
虎山社区,二手房,富阳区,16666.67,30.0,在售,119.948424,30.057943
中豪四季公馆,二手房,上城区,27996.01,32.1,在售,120.237169,30.350989
安乐新村,二手房,西湖区,24587.12,22.0,在售,120.058408,30.241955
珊瑚世纪雅园,二手房,西湖区,44308.21,30.0,在售,120.090799,30.163328
市北公寓,二手房,萧山区,21167.21,30.0,在售,120.27321,30.19274
富润家园,二手房,桐庐县,5334.39,30.0,在售,119.624597,29.843313
春和景明院,二手房,临安区,8708.81,25.0,在售,119.701934,30.218544
花坞嘉苑,二手房,富阳区,12653.02,30.0,在售,119.967634,30.052229
环北新村,二手房,拱墅区,39893.84,15.0,在售,120.160027,30.271825
新城都市丽景北区,二手房,临平区,19313.63,35.0,在售,120.309682,30.411872
龙湖滟澜星座,二手房,钱塘区,16338.36,25.0,在售,120.3268,30.308688
沙田里,二手房,拱墅区,31556.04,15.1,在售,120.178436,30.27802
伟星公寓,二手房,西湖区,29055.99,20.0,在售,120.135454,30.277477
涌金花园,二手房,上城区,67983.17,30.1,在售,120.162399,30.245055
阳光城保亿翡丽云邸,二手房,临平区,29442.05,30.0,在售,120.28258,30.38209
沙池头,二手房,萧山区,14667.82,20.0,在售,120.197663,30.067442
世纪新城西区,二手房,西湖区,43050.26,35.01,在售,120.1128,30.283216
万新大厦,二手房,上城区,19332.68,28.0,在售,120.175896,30.244559
万科紫台,二手房,上城区,33684.95,30.1,在售,120.242324,30.30752
乔中永和苑,二手房,临平区,17667.6,20.0,在售,120.280959,30.348742
望江家园西园,二手房,上城区,38131.84,31.0,在售,120.188546,30.232264
星合映,二手房,临平区,20497.09,30.0,在售,120.154319,30.384541
思惠家园,二手房,临平区,19215.87,12.0,在售,120.298891,30.41802
华枫名苑,二手房,临平区,17353.8,30.1,在售,120.313416,30.432346
怡佳公寓,二手房,萧山区,19819.31,30.0,在售,120.26149,30.172862
天阳尚景国际二期,二手房,拱墅区,52281.06,20.0,在售,120.11693,30.308014
溪悦宸府,二手房,余杭区,30236.35,30.0,在售,120.022342,30.24728
香颂乐苑藕香居,二手房,临平区,21827.37,30.5,在售,120.280825,30.428065
西兴老社区,二手房,滨江区,27498.27,20.0,在售,120.2268,30.187294
广和公寓,二手房,萧山区,21226.64,30.0,在售,120.271099,30.141204
青漫里,二手房,萧山区,23183.84,30.0,在售,120.288638,30.13651
宝龙云滨湾,二手房,钱塘区,27597.55,30.1,在售,120.385378,30.313375
美凯国际寓所,二手房,桐庐县,14145.56,29.5,在售,119.705816,29.805876
瞰奥府,新房,萧山区,34148.0,35.0,售罄,120.285939,30.207573
未珂宸铭府,二手房,余杭区,22815.52,30.0,在售,119.998315,30.226712
尚城国际,二手房,临安区,16811.74,30.0,在售,119.706148,30.226678
水岸锦城,二手房,临平区,13521.72,30.0,在售,120.187835,30.464955
首开东城金茂府,二手房,上城区,58174.31,30.0,在售,120.228623,30.300013
华锦公寓,二手房,临安区,5161.11,20.0,在售,119.715413,30.22776
青园小区,二手房,拱墅区,42374.7,35.0,在售,120.162208,30.279509
昌运里二区,二手房,余杭区,19350.13,30.0,在售,120.132424,30.345745
龙尚府,二手房,临平区,20069.27,35.0,在售,120.31812,30.424971
大学路新村,二手房,上城区,31625.77,22.0,在售,120.184145,30.252591
碧秀名庭,二手房,萧山区,23540.24,30.0,在售,120.329023,30.190239
兴耀樱漫里,二手房,萧山区,15797.79,35.0,在售,120.389187,30.162966
中粮康良祥云府,二手房,余杭区,29852.58,30.0,在售,120.041028,30.370058
白马湖小区,二手房,滨江区,25468.63,30.0,在售,120.204615,30.166336
锦上桃源,二手房,拱墅区,24328.86,31.0,在售,120.169836,30.344485
锦良嘉苑四区,二手房,临平区,16061.65,30.0,在售,120.279741,30.385076
枫翠岚湾,二手房,萧山区,22891.63,35.0,在售,120.258843,30.138912
近江家园三园,二手房,上城区,42168.81,25.0,在售,120.201351,30.230583
九堡明珠公寓,二手房,上城区,20564.15,35.0,在售,120.268136,30.315484
