小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
劲力城市明珠,二手房,龙华区,28682.19,35.0,在售,114.028407,22.666003
建信·天宸,新房,龙岗区,44629.0,35.0,售罄,114.194649,22.642184
培森大厦,二手房,罗湖区,40100.89,20.0,在售,114.120284,22.554797
华垦大厦,二手房,福田区,55810.93,13.0,在售,114.090022,22.540188
建信天宸,二手房,龙岗区,34577.75,30.0,在售,114.194599,22.642247
德馨楼,二手房,龙岗区,23645.32,30.0,在售,114.243871,22.705947
雅丽阁,二手房,南山区,50512.07,30.0,在售,113.953434,22.574842
新霖荟璟花园,新房,龙岗区,30255.0,40.02,在售,114.2758,22.74887
中环花园,二手房,龙华区,28860.4,30.0,在售,114.023542,22.649749
阳基御龙山,二手房,龙华区,43023.57,30.0,在售,114.033995,22.713742
金丽花园,二手房,罗湖区,36865.51,20.0,在售,114.114001,22.562817
14区,二手房,宝安区,23076.92,10.0,在售,113.901616,22.573788
福华新村,二手房,福田区,58881.43,40.0,在售,114.074373,22.53503
桂芳园五期,二手房,龙岗区,39519.2,40.0,在售,114.138675,22.608941
京基御景华城,二手房,福田区,59596.29,35.0,在售,114.086087,22.533228
龙岗龙兴商业广场,二手房,龙岗区,45888.22,30.0,在售,114.249248,22.712231
居雅苑,二手房,福田区,47363.08,60.0,在售,114.062547,22.515406
二十九号大院,二手房,罗湖区,47019.4,36.0,在售,114.13543,22.560668
凤凰路39号大院,二手房,罗湖区,59076.24,30.0,在售,114.132555,22.548943
美景大厦,二手房,罗湖区,44196.9,32.0,在售,114.122227,22.565102
华富北屋村,二手房,福田区,59436.86,60.0,在售,114.081448,22.557572
博林君瑞,二手房,宝安区,70420.94,30.0,在售,113.827909,22.713133
金色阳光雅居,二手房,南山区,67691.42,45.0,在售,113.93566,22.49068
龙电B区,二手房,南山区,60120.23,20.0,在售,113.921698,22.502426
景茗苑,二手房,福田区,64688.83,15.0,在售,114.042358,22.555337
益田点彩人家,二手房,福田区,43022.23,20.0,在售,114.056838,22.51234
深大书香文苑,二手房,盐田区,32939.56,30.0,在售,114.276208,22.588622
金稻田公寓,二手房,罗湖区,50323.51,10.0,在售,114.119997,22.585771
天曜府,新房,龙华区,72547.0,40.08,在售,114.019265,22.625417
凯丽花园,二手房,南山区,70788.39,34.0,在售,113.939681,22.542769
南国丽园,二手房,龙华区,39233.58,32.0,在售,114.030352,22.654041
七街公馆,二手房,福田区,64346.92,30.1,在售,114.032515,22.557804
新华苑一期,二手房,龙华区,22584.41,41.0,在售,114.036013,22.655399
润曦府,二手房,光明区,35992.38,40.0,在售,113.923124,22.723456
深蓝公寓,二手房,南山区,76639.84,20.0,在售,113.928562,22.512912
珑门,二手房,龙华区,45918.03,30.0,在售,114.028515,22.723793
莱蒙水榭春天5期,二手房,龙华区,81552.96,35.0,在售,114.027332,22.623665
喜福汇,二手房,龙岗区,36243.86,35.0,在售,114.225611,22.727726
富康苑,二手房,龙岗区,20039.97,25.0,在售,114.25319,22.721793
富润·乐庭,二手房,坪山区,35056.75,35.0,在售,114.366527,22.686923
官龙名苑,二手房,南山区,60922.58,30.6,在售,113.945936,22.589625
石化大院,二手房,南山区,76698.75,30.0,在售,113.936595,22.487146
阳台山庄,二手房,宝安区,38762.36,15.0,在售,113.940011,22.674831
阳光华艺大厦,二手房,南山区,82647.59,20.0,在售,113.928509,22.525519
信城·缙悦城,新房,龙岗区,25796.0,40.0,在售,114.221002,22.75109
天安云谷产业园二期,二手房,龙岗区,25905.87,40.0,在售,114.066791,22.659136
灏景明苑一期,二手房,龙岗区,38662.62,32.0,在售,114.131226,22.609457
海上世界双玺,二手房,南山区,176639.46,54.1,在售,113.918569,22.482532
馨庭苑,二手房,福田区,70267.08,50.0,在售,114.036949,22.557389
培峰苑,二手房,罗湖区,58594.96,35.0,在售,114.125522,22.587513
联合医院职工住宅楼,二手房,南山区,60073.66,20.0,在售,113.922141,22.496037
大世纪花园,二手房,龙岗区,37202.54,32.1,在售,114.126046,22.610601
合正观澜汇·城泱,新房,龙华区,58737.0,25.0,售罄,114.041053,22.701744
中信高尔夫别墅栖湖,二手房,龙岗区,45938.22,60.0,在售,114.267989,22.699654
招东小区二期,二手房,南山区,46181.83,35.0,在售,113.929724,22.492013
国香尚居,二手房,龙岗区,33354.92,47.5,在售,114.234451,22.749265
冠城世家,二手房,宝安区,49040.02,30.0,在售,113.904985,22.565713
中海怡翠山庄四期,二手房,龙岗区,33758.92,43.7,在售,114.112322,22.623849
金成时代家园,二手房,宝安区,51560.82,42.0,在售,113.882979,22.562539
志健时代广场,二手房,龙岗区,26004.9,30.0,在售,114.205039,22.647374
盛荟城,新房,龙华区,55256.0,35.0,售罄,114.013782,22.674876
云上润府,新房,宝安区,38629.0,40.0,在售,113.805187,22.692418
半岛花园A区,二手房,南山区,53355.52,55.0,在售,113.934119,22.498607
富通苑,二手房,宝安区,31093.08,31.0,在售,113.887881,22.565217
雅乐居,二手房,宝安区,50955.26,35.0,在售,113.841109,22.636494
宝华花园,二手房,宝安区,24741.94,31.0,在售,113.889019,22.565205
万科金域缇香二期,二手房,坪山区,42484.4,35.0,在售,114.338903,22.705185
波托菲诺纯水岸七期,二手房,南山区,102007.65,38.7,在售,113.976371,22.548701
荔雅居,二手房,南山区,47516.99,30.0,在售,113.919765,22.513672
金竹园南座,二手房,南山区,66998.05,30.0,在售,113.92863,22.501093
天颂雅苑,二手房,龙岗区,41391.2,30.0,在售,114.183168,22.649327
常丰花园,二手房,南山区,38925.76,15.0,在售,113.921917,22.53193
鸣乐中心,二手房,宝安区,40333.6,11.0,在售,113.875301,22.574062
畔山御景花园,二手房,宝安区,35776.95,36.5,在售,113.813375,22.775279
一辉花园,二手房,南山区,63510.31,18.7,在售,113.972771,22.550038
菁英趣庭,二手房,宝安区,62375.38,30.0,在售,113.888582,22.559651
鸿园居,二手房,罗湖区,42654.24,10.0,在售,114.134184,22.571792
南澳湾花园,二手房,大鹏新区,17968.21,30.0,在售,114.491299,22.530887
满京华云曦花园,新房,大鹏新区,27369.0,30.0,在售,114.465744,22.598165
祥福雅居,二手房,罗湖区,49426.91,28.0,在售,114.11245,22.565495
深汕华侨城纯水岸,新房,深汕合作区,13412.0,40.0,在售,115.04882,22.797895
建业小区南区,二手房,福田区,100316.83,50.0,在售,114.015458,22.538068
香蜜湖豪庭,二手房,福田区,94075.84,43.0,在售,114.024112,22.551706
五十小区翠桐雅苑小区,二手房,盐田区,26072.33,26.0,在售,114.24171,22.562705
勤诚达22世纪二期,二手房,宝安区,82281.42,36.3,在售,113.910223,22.572879
银泉花园,二手房,龙华区,29184.6,32.0,在售,114.02603,22.639609
珑禧,二手房,龙岗区,35088.11,35.4,在售,114.245195,22.739233
梅花山庄,二手房,龙华区,74276.78,55.0,在售,114.044928,22.623095
湖滨花园,二手房,南山区,58729.89,30.0,在售,113.984751,22.536302
荣德雨辰公寓,二手房,龙岗区,27798.57,21.0,在售,114.209016,22.649812
融湖中心城一期,二手房,龙岗区,38422.9,30.0,在售,114.118998,22.693462
武警大厦景华苑,二手房,福田区,11939.99,30.5,在售,114.03184,22.557529
信义假日名城四期锦绣园,二手房,龙岗区,42218.48,30.0,在售,114.125462,22.593259
弘雅花园雅兰亭四期,二手房,宝安区,38530.44,42.0,在售,113.892374,22.572662
中新街芳华苑,二手房,南山区,56742.61,60.0,在售,113.97996,22.535275
富霖花园,二手房,福田区,57070.03,10.0,在售,114.048193,22.549996
海典居,二手房,南山区,42416.26,10.0,在售,113.927525,22.517817
青湖山庄,二手房,罗湖区,28189.4,30.1,在售,114.106554,22.585097
都心名苑,二手房,罗湖区,55734.92,25.0,在售,114.126216,22.549198
风采轩,二手房,宝安区,55600.25,40.0,在售,113.915803,22.575109
今日香沙御景园,二手房,龙岗区,29093.67,40.0,在售,114.288807,22.753758
森泉雅轩,二手房,龙岗区,33544.49,30.12,在售,114.22723,22.677601
运河蓝湾,二手房,龙岗区,35633.93,30.0,在售,114.273075,22.721253
四达大厦,二手房,南山区,51881.76,20.0,在售,113.925069,22.509832
鹏兴花园五期,二手房,罗湖区,47800.73,42.0,在售,114.168888,22.558059
宝利豪庭,二手房,宝安区,32221.57,55.0,在售,113.851716,22.763209
天宸,二手房,福田区,101162.79,30.0,在售,114.054462,22.529703
华兴新村,二手房,大鹏新区,14883.72,36.0,在售,114.478628,22.587163
万豪御景苑,二手房,南山区,73609.12,30.0,在售,113.892296,22.487679
虹楼,二手房,罗湖区,28538.28,75.0,在售,114.129172,22.555519
安通花园,二手房,福田区,43644.32,21.5,在售,114.047402,22.552365
维园大厦,二手房,南山区,57582.92,30.0,在售,113.925996,22.493802
东都中央王座,二手房,龙岗区,38211.17,39.79,在售,114.235101,22.706408
丽湖花园二期,二手房,龙岗区,33195.24,20.1,在售,114.107608,22.629847
花样年花港家园,二手房,盐田区,28622.81,36.5,在售,114.24846,22.591656
后海公馆,二手房,南山区,95072.8,30.01,在售,113.93731,22.491388
领航城领丽花园,二手房,宝安区,58171.9,45.0,在售,113.855729,22.613052
城市东方,二手房,罗湖区,6638.33,10.0,在售,114.146424,22.544324
万科麓城一期,二手房,龙岗区,51604.09,36.01,在售,114.104459,22.623124
加洲花园,二手房,龙岗区,30749.12,51.0,在售,114.136779,22.591489
东都雅苑,二手房,龙岗区,28577.15,32.0,在售,114.124533,22.695912
合正佳园,二手房,福田区,58043.78,62.3,在售,114.056065,22.525862
汇宝苑,二手房,宝安区,28058.4,35.0,在售,113.887768,22.56652
中加名园,二手房,龙岗区,30840.19,35.0,在售,114.121916,22.592903
福业大厦,二手房,福田区,39636.17,28.0,在售,114.067788,22.52772
仙泉山庄,二手房,罗湖区,54783.13,70.0,在售,114.161721,22.562658
华润城润府二期,二手房,南山区,125860.32,43.0,在售,113.954373,22.544159
幸福城一期,二手房,龙华区,52179.83,40.0,在售,114.036975,22.659269
海语山林,二手房,大鹏新区,26165.18,36.0,在售,114.414804,22.628158
龙岗天健郡城,二手房,龙岗区,24199.13,48.0,在售,114.245362,22.728646
碧海湾花园,二手房,宝安区,40191.0,36.0,在售,113.86,22.576741
笋岗中学住宅楼,二手房,罗湖区,27386.79,10.0,在售,114.10644,22.570638
芳邻大厦,二手房,罗湖区,51218.97,30.03,在售,114.120998,22.553475
沁芳名苑,二手房,罗湖区,63016.29,40.01,在售,114.134133,22.55812
雅仕荔景苑,二手房,南山区,66191.1,45.0,在售,113.926995,22.510607
宝安新村,二手房,宝安区,35386.02,30.0,在售,113.892942,22.587895
常富楼,二手房,宝安区,56818.18,16.0,在售,113.901978,22.550322
华丽西村,二手房,罗湖区,48724.41,30.0,在售,114.134615,22.551545
华海住宅小区,二手房,福田区,42087.72,45.0,在售,114.041459,22.528488
海逸雅居,二手房,龙岗区,29013.14,35.0,在售,114.22738,22.699599
巴登街综合楼,二手房,福田区,40832.53,23.0,在售,114.10174,22.538688
南头影剧院,二手房,南山区,52681.99,15.0,在售,113.919055,22.52963
招商果岭花园,二手房,宝安区,56959.94,30.0,在售,113.858228,22.584614
中央花园,二手房,福田区,57313.92,41.0,在售,114.052547,22.523772
桃源居四区,二手房,宝安区,37337.51,30.0,在售,113.859324,22.614371
御筑轩,二手房,龙华区,44741.33,35.0,在售,114.02059,22.662279
围仔山花园,二手房,南山区,71260.43,25.0,在售,113.929637,22.490834
越海家园,二手房,福田区,65858.42,30.0,在售,114.00683,22.535344
远洋新干线晶钻广场,二手房,龙岗区,22937.98,20.0,在售,114.261898,22.719111
红桂二街一号大院,二手房,罗湖区,33481.24,25.0,在售,114.107225,22.549163
万科四季花城七期,二手房,龙岗区,36241.4,43.01,在售,114.057448,22.620067
怡康家园,二手房,龙岗区,35092.95,35.96,在售,114.137198,22.614065
福丰楼,二手房,福田区,50729.25,30.0,在售,114.05783,22.568795
松泉公寓,二手房,罗湖区,47556.95,50.0,在售,114.128894,22.577051
金竹园,二手房,南山区,73873.3,38.0,在售,113.927193,22.500529
怡海花园,二手房,南山区,58390.26,60.0,在售,113.930745,22.507182
信义湛宝广场,二手房,龙岗区,35441.24,30.6,在售,114.195822,22.642703
怡枫园,二手房,福田区,50377.86,35.0,在售,114.045638,22.552711
深业鹤塘岭花园,二手房,南山区,86104.99,43.0,在售,113.973121,22.539272
红岗东村,二手房,罗湖区,43092.05,31.0,在售,114.108193,22.570839
星河天地,二手房,光明区,45865.39,40.0,在售,113.938618,22.76105
万科云城,二手房,南山区,66593.02,30.0,在售,113.943392,22.573523
书院街小区,二手房,罗湖区,62239.55,40.0,在售,114.120192,22.554067
金叶茗苑,二手房,宝安区,35478.87,30.0,在售,113.886637,22.567739
方直珑樾山花园,新房,南山区,94159.0,30.0,在售,113.993557,22.558247
招商仕林臻邸,二手房,南山区,130434.78,30.0,在售,113.921633,22.49227
莱蒙水榭春天三期,二手房,龙华区,60253.32,41.0,在售,114.025794,22.628198
橄榄绿洲,二手房,福田区,98256.79,30.0,在售,114.046164,22.543428
星河传奇,二手房,龙华区,75932.41,37.0,在售,114.01935,22.632557
招商华侨城曦城二期,二手房,宝安区,85674.29,75.0,在售,113.909228,22.590564
阳光海景豪苑,二手房,南山区,53361.26,20.0,在售,113.933933,22.542286
蔚蓝左岸花园,新房,坪山区,26316.0,30.0,在售,114.313053,22.674154
财富港大厦,二手房,宝安区,53475.45,28.0,在售,113.868131,22.56776
世纪春城三期,二手房,龙华区,36353.7,36.0,在售,114.033472,22.627132
龙园意境,二手房,龙岗区,35151.3,6.66,在售,114.124793,22.620893
恒裕嘉城,二手房,龙岗区,35687.65,42.0,在售,114.298858,22.725578
福永政永楼,二手房,宝安区,31941.53,25.0,在售,113.819727,22.67097
宝珺园,新房,宝安区,47314.0,30.0,在售,113.966682,22.700942
鑫园广场,二手房,大鹏新区,17370.32,30.0,在售,114.41907,22.627689
隆盛花园,二手房,龙岗区,24862.36,45.0,在售,114.202355,22.649054
公路局大院,二手房,罗湖区,87650.59,35.0,在售,114.128914,22.562177
悠然天地家园,二手房,南山区,88765.86,61.0,在售,113.926184,22.539164
宝泰雅苑,二手房,龙华区,49824.15,41.0,在售,114.028987,22.628977
棕榈滩花园,二手房,罗湖区,59918.94,40.0,在售,114.084324,22.574687
香蜜湖度假村家属楼,二手房,福田区,90314.86,35.0,在售,114.039008,22.541332
京基御景珑庭,二手房,宝安区,40708.9,35.0,在售,113.796443,22.731809
半岛花园B区,二手房,南山区,59207.8,47.0,在售,113.932555,22.498015
芳春花园,二手房,罗湖区,41483.04,30.0,在售,114.148019,22.549004
荔园小区,二手房,南山区,67550.36,25.0,在售,113.917767,22.488684
招商臻城花园,二手房,龙岗区,36266.67,40.0,在售,114.11777,22.623851
洪湖路62号,二手房,罗湖区,38299.32,20.0,在售,114.120341,22.561848
天健世纪花园,二手房,福田区,86733.86,35.02,在售,114.06473,22.545896
万科四季花城四期,二手房,龙岗区,36037.96,40.0,在售,114.055551,22.624406
深港豪苑,二手房,罗湖区,33089.98,20.01,在售,114.109899,22.550331
粤海花园,二手房,罗湖区,37975.05,20.0,在售,114.120846,22.542839
中粮鸿云,二手房,宝安区,38229.64,43.66,在售,113.867491,22.579385
新新家园,二手房,福田区,65314.98,50.0,在售,114.05274,22.519349
青春家园,二手房,南山区,63525.38,26.0,在售,113.928541,22.51682
邮电局住宅楼,二手房,宝安区,39000.0,30.0,在售,113.899594,22.571547
文康楼,二手房,罗湖区,42800.28,30.0,在售,114.139926,22.563003
国都花园,二手房,罗湖区,39303.82,35.0,在售,114.110925,22.548587
佳兆业金翠园,二手房,罗湖区,90394.71,30.0,在售,114.128998,22.561238
招干楼小区,二手房,南山区,74663.88,43.0,在售,113.92587,22.497507
煜丰泽花园广场,二手房,龙华区,24736.57,30.0,在售,114.021048,22.662033
宝龙苑,二手房,罗湖区,46659.96,30.0,在售,114.138845,22.570345
西湖小区,二手房,罗湖区,47220.29,10.0,在售,114.110801,22.554009
远洋滨海大厦,二手房,南山区,37641.33,40.0,在售,113.909832,22.512402
金地梅陇镇三期,二手房,龙华区,48150.5,46.0,在售,114.032979,22.629735
龙坤居,二手房,南山区,54242.43,40.0,在售,113.921228,22.512909
南山物资公司宿舍,二手房,南山区,42110.6,25.0,在售,113.919693,22.531643
香山美树苑,二手房,福田区,93108.02,38.0,在售,114.014571,22.540481
天海花园,二手房,南山区,84536.02,23.01,在售,113.934414,22.512292
壹湾臻邸,新房,南山区,105655.0,30.01,售罄,113.893866,22.518545
峰度天下,二手房,罗湖区,50306.95,32.0,在售,114.153346,22.541947
聚福花园一期,二手房,罗湖区,29354.45,32.0,在售,114.172026,22.56117
天源大厦,二手房,南山区,27769.87,10.0,在售,113.9225,22.52197
海乐花园,二手房,宝安区,29678.72,68.8,在售,113.861242,22.578498
水产商住楼,二手房,罗湖区,53757.23,10.0,在售,114.120827,22.55083
龙泰轩,二手房,南山区,55170.8,65.0,在售,113.92612,22.518928
和成嘉业,二手房,龙岗区,53278.81,40.18,在售,114.072634,22.633373
东乐大厦,二手房,罗湖区,27668.47,10.0,在售,114.127291,22.544134
农牧公司宿舍楼,二手房,罗湖区,44656.77,12.01,在售,114.102038,22.570397
滨城新村安乐花园,二手房,宝安区,29345.09,30.0,在售,113.898058,22.581706
愉园新村,二手房,龙岗区,25206.08,20.0,在售,114.237304,22.721112
鼎太风华一期,二手房,南山区,77848.86,79.0,在售,113.913059,22.520094
宝鸿苑,二手房,福田区,45074.67,45.0,在售,114.042212,22.523501
金亨利首府,二手房,龙华区,85984.25,32.0,在售,114.026143,22.619402
阳光花园一期,二手房,龙岗区,35396.35,36.0,在售,114.116597,22.615156
大众公寓,二手房,福田区,51545.04,20.0,在售,114.043099,22.572782
湖景大厦,二手房,罗湖区,47521.15,25.0,在售,114.123671,22.565294
天安工业村,二手房,南山区,52044.72,28.0,在售,113.920755,22.51317
体委宿舍,二手房,福田区,76736.8,30.0,在售,114.092085,22.547256
吉祥楼,二手房,龙岗区,22950.23,20.0,在售,114.06314,22.623345
住宅第六层,二手房,龙岗区,22102.16,23.2,在售,114.136988,22.609087
绿城汇银·桂语兰庭,新房,光明区,38402.0,40.01,在售,113.942226,22.767043
日豪名园,二手房,罗湖区,32458.38,40.01,在售,114.109716,22.548941
美利达新村,二手房,龙岗区,28526.35,32.6,在售,114.225771,22.725498
庆福园大厦,二手房,福田区,56138.85,30.0,在售,114.080689,22.536082
广博星海华庭,二手房,南山区,67485.94,26.8,在售,113.936144,22.494658
世纪村四期,二手房,南山区,74721.52,65.0,在售,113.965532,22.53185
伍兹华府,二手房,南山区,135048.94,35.0,在售,113.914698,22.479983
百合星城一期,二手房,龙岗区,32883.57,0.3,在售,114.121204,22.597797
兴园居,二手房,南山区,52737.56,38.0,在售,113.962753,22.59392
尚水天成,二手房,龙岗区,52132.81,37.0,在售,114.107161,22.616774
天悦龙庭一期,二手房,宝安区,64853.56,51.0,在售,113.886848,22.556673
万科瑧山府,二手房,福田区,163080.71,40.0,在售,114.007398,22.551126
中海怡瑞山居,二手房,龙岗区,34702.16,45.58,在售,114.123103,22.619755
知春里,二手房,龙岗区,29722.65,36.56,在售,114.139664,22.617228
宏发世纪城二期,二手房,宝安区,48619.84,30.0,在售,113.945684,22.679323
恒地悦山湖花园,二手房,龙岗区,44441.87,35.01,在售,114.185818,22.65054
金银园,二手房,罗湖区,34900.38,35.0,在售,114.098175,22.568749
中海日辉台,二手房,龙岗区,47292.97,65.0,在售,114.068057,22.64072
公园大地一期,二手房,龙岗区,44681.11,31.0,在售,114.234992,22.711436
安华35区商住楼,二手房,宝安区,34564.06,32.0,在售,113.895644,22.578471
汇龙天下,二手房,龙岗区,30817.56,31.3,在售,114.253341,22.729961
中航天逸,二手房,龙华区,65974.04,35.0,在售,114.021565,22.626914
龙东村商住楼,二手房,龙岗区,15542.43,30.0,在售,114.292289,22.724454
德意名居一期,二手房,南山区,65881.32,30.0,在售,113.961475,22.590356
翠景居,二手房,宝安区,28459.79,25.0,在售,113.876273,22.589126
富源花园,二手房,宝安区,37652.82,30.0,在售,113.89658,22.557865
心海伽蓝,二手房,盐田区,37215.13,50.01,在售,114.309111,22.600573
中康生活区,二手房,福田区,48526.32,43.0,在售,114.055412,22.56894
深华公司宿舍深华苑,二手房,福田区,28994.63,32.0,在售,114.083191,22.534651
银麓公寓,二手房,福田区,47252.96,36.0,在售,114.076233,22.567578
祥祺花园,二手房,南山区,49855.98,50.0,在售,113.966926,22.541498
锦冠华城,二手房,龙岗区,33247.79,35.0,在售,114.196462,22.64683
深大新村,二手房,福田区,39056.53,25.0,在售,114.072209,22.537891
阳光荔景,二手房,南山区,70428.59,70.0,在售,113.925637,22.536958
幸福海岸三期,二手房,宝安区,76769.99,48.0,在售,113.880488,22.560338
新锦安雅园二期,二手房,宝安区,64141.41,45.0,在售,113.904427,22.549403
神彩苑,二手房,福田区,56006.46,40.0,在售,114.070661,22.56504
海映山庄,二手房,南山区,47610.55,35.0,在售,113.92974,22.507063
万科彩园,二手房,罗湖区,47875.78,25.01,在售,114.121358,22.550778
海伴雅居,二手房,南山区,62158.49,30.0,在售,113.920259,22.486187
千禧大厦,二手房,大鹏新区,21978.02,31.0,在售,114.476637,22.59353
凤冠华庭,二手房,龙岗区,30049.9,50.0,在售,114.142509,22.694592
青春庭园,二手房,宝安区,37885.1,30.0,在售,113.878848,22.583995
共和世家,二手房,福田区,60532.29,40.0,在售,114.058299,22.521272
中海明德里,新房,龙华区,56974.0,40.02,在售,114.050249,22.619986
75区商住楼,二手房,宝安区,36586.09,20.25,在售,113.892553,22.580955
桃源村一期,二手房,南山区,49986.65,43.0,在售,113.977719,22.558884
青年城邦园,二手房,龙华区,40498.92,48.0,在售,114.021508,22.652023
公园大地十期,二手房,龙岗区,51137.25,33.5,在售,114.233207,22.709984
金宝花园,二手房,南山区,43458.56,40.0,在售,113.92044,22.528435
深圳市勘察研究院,二手房,福田区,73946.78,30.2,在售,114.070582,22.543578
滨苑小区,二手房,罗湖区,82308.27,34.93,在售,114.106514,22.536594
倚山花园三期,二手房,盐田区,46224.22,35.0,在售,114.238073,22.562451
龙股商住楼,二手房,龙华区,26195.9,50.03,在售,114.021993,22.652113
香林世纪华府,二手房,龙岗区,17925.73,30.0,在售,114.278496,22.762471
富士君荟苑,新房,宝安区,64034.0,26.02,售罄,113.845951,22.600947
大芬艺术大厦,二手房,龙岗区,34222.62,10.0,在售,114.135352,22.606816
美思苑大厦,二手房,罗湖区,46815.34,30.0,在售,114.132457,22.566381
鸿荣源尚璟公馆,二手房,南山区,79874.84,35.0,在售,113.918883,22.556586
半岛苑,二手房,龙岗区,31681.84,47.0,在售,114.129363,22.613629
朝阳里,二手房,龙岗区,49194.61,28.8,在售,114.235142,22.72006
华美丽苑,二手房,龙华区,20916.42,31.6,在售,114.042517,22.631122
绿景花园,二手房,福田区,37878.26,46.0,在售,114.042159,22.522279
鸿进花园,二手房,龙岗区,26507.51,28.6,在售,114.239217,22.713863
怡庭园,二手房,南山区,63770.54,35.0,在售,113.930251,22.496455
华强住宅区,二手房,福田区,112933.11,35.0,在售,114.085725,22.539076
泰富华庭,二手房,坪山区,24046.27,20.0,在售,114.345995,22.689329
都市翠海华苑,二手房,宝安区,96172.07,35.0,在售,113.905791,22.569364
嘉宾派出所办公,二手房,罗湖区,33003.72,10.0,在售,114.127715,22.546495
银田花园,二手房,罗湖区,53361.71,30.0,在售,114.090915,22.570436
嘉宝田花园,二手房,罗湖区,51450.54,41.6,在售,114.110884,22.557934
椰风海岸,二手房,南山区,61251.24,57.0,在售,113.911165,22.531307
荔海楼,二手房,南山区,65584.0,35.0,在售,113.984167,22.540622
向南西海花园,二手房,南山区,65009.16,35.1,在售,113.918388,22.522707
花园城三期,二手房,南山区,71906.21,25.0,在售,113.921698,22.497481
中航鼎尚华庭,二手房,龙岗区,22107.9,39.0,在售,114.301485,22.773456
国际村,二手房,福田区,51895.61,28.0,在售,114.072177,22.531685
南威中心,二手房,龙岗区,24224.9,24.0,在售,114.144039,22.605429
锦文阁大厦,二手房,福田区,45560.73,10.55,在售,114.044542,22.544527
禧悦公寓,二手房,罗湖区,43630.89,30.0,在售,114.110232,22.563405
新光活力小区,二手房,福田区,57935.81,20.0,在售,114.045426,22.531131
翔名苑,二手房,福田区,83871.39,60.0,在售,114.036455,22.554804
新世界大厦,二手房,罗湖区,53589.18,20.0,在售,114.12366,22.549736
卓弘星辰花园,新房,龙岗区,50334.0,35.0,售罄,114.219875,22.660622
中房·翰林门,二手房,盐田区,38235.06,30.0,在售,114.23151,22.551958
梅花新园,二手房,龙华区,30862.49,45.0,在售,114.041147,22.622355
信义御城,二手房,龙岗区,41830.09,35.08,在售,114.21285,22.650594
百花苑蛇口,二手房,南山区,59431.9,35.0,在售,113.926645,22.493733
联发悦尚居,新房,光明区,48364.0,40.0,售罄,113.926895,22.769922
中熙香缤山,二手房,宝安区,56541.59,35.0,在售,113.881906,22.594824
都市茗荟花园,二手房,宝安区,116617.83,30.0,在售,113.893408,22.549161
天健和悦府,新房,坪山区,33733.0,40.0,在售,114.381546,22.693506
财富城,二手房,坪山区,37987.78,45.0,在售,114.33941,22.702886
南海玫瑰花园三期,二手房,南山区,91618.25,48.0,在售,113.929427,22.479559
银庄大厦,二手房,福田区,41280.88,12.1,在售,114.064547,22.521595
康乐村小区,二手房,南山区,48524.81,20.0,在售,113.918104,22.526262
百花园一期,二手房,福田区,102562.22,40.0,在售,114.094963,22.554306
新世界四季山水,二手房,福田区,73293.49,45.0,在售,114.045468,22.570662
绿海名苑,二手房,宝安区,48491.43,10.0,在售,113.866673,22.576736
友邻公寓,二手房,南山区,71235.73,25.0,在售,113.929752,22.53137
大冲城市花园,二手房,南山区,108505.13,43.0,在售,113.956099,22.543932
艺丰花园B区,二手房,福田区,39231.23,19.0,在售,114.067429,22.570289
栖棠映山,二手房,福田区,91062.41,48.0,在售,114.015211,22.563065
深云村,二手房,南山区,86949.01,35.0,在售,113.991219,22.554729
新城花园龙岗,二手房,龙岗区,19619.98,30.0,在售,114.280462,22.74742
卓越蔚蓝铂樾府,新房,大鹏新区,37509.0,35.02,在售,114.433433,22.629053
十二橡树庄园二期,二手房,龙岗区,64730.34,40.32,在售,114.067488,22.624107
天集雅苑,二手房,龙岗区,25578.95,35.0,在售,114.244651,22.730546
波托菲诺纯水岸十四期,二手房,南山区,106577.15,47.51,在售,113.972587,22.548948
瑞樾府,新房,宝安区,87417.0,40.0,售罄,113.877016,22.559897
福永龙腾阁,二手房,宝安区,34313.82,26.0,在售,113.81936,22.672627
振业天境云庭,新房,光明区,43119.0,40.0,在售,113.930683,22.769817
中海丽苑,二手房,南山区,56582.6,50.0,在售,113.920201,22.515699
深荣大厦,二手房,福田区,48594.43,34.0,在售,114.067219,22.518476
香蜜二村,二手房,福田区,38049.97,20.0,在售,114.041714,22.543927
新鸿花园,二手房,龙岗区,32811.08,43.0,在售,114.241241,22.711589
华润前海中心·悦玺,二手房,南山区,101656.19,10.28,在售,113.899877,22.5304
广西外贸住宅小区,二手房,罗湖区,36096.56,10.0,在售,114.125644,22.537497
滢水山庄,二手房,龙华区,27366.67,37.0,在售,114.051078,22.602457
明月花园,二手房,福田区,47993.94,33.0,在售,114.055464,22.524392
君胜熙珑山,二手房,龙岗区,29003.92,38.0,在售,114.285331,22.752557
泊岸雅苑,二手房,盐田区,29172.41,61.0,在售,114.30998,22.600789
宇宏健康花城,二手房,龙岗区,57706.19,30.0,在售,114.136271,22.625229
保利城花园,二手房,南山区,72427.07,50.0,在售,113.928358,22.516076
豪方菁园,二手房,坪山区,37097.36,30.0,在售,114.366663,22.702994
沙河观景阁,二手房,南山区,74005.1,35.0,在售,113.967004,22.543754
雍翠华府,二手房,罗湖区,50132.78,40.0,在售,114.122359,22.577924
