POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
南京市中电颐和家园小学,教育,小学,普通,小学,118.814983,32.096897
磁碑营超市,商业,大型超市,(null),(null),118.600343,32.146101
金鹰湖滨天地A区C座,商业,购物中心,(null),(null),118.926983,32.102547
东麒路地铁站,交通,地铁站,非换乘,(在建)10号线二期,118.885823,32.000912
东庐中学,教育,中学,普通,初中,119.073152,31.602258
江苏省六合高级中学附属初中,教育,中学,普通,初中,118.849226,32.344048
华联超市(凤凰街店),商业,大型超市,(null),(null),118.762284,32.04258
金年华广场,商业,购物中心,(null),(null),118.764474,32.231962
南京金陵中西医结合医院总院,医疗,专科医院,普通,(null),118.786881,31.997828
东张·西张公交站,交通,公交站,(null),(null),118.946442,32.276974
南京行知实验中学,教育,中学,普通,高中,118.844483,32.020532
世纪华联超市(恒山路店),商业,大型超市,(null),(null),118.746789,32.01745
庙东路地铁站,交通,地铁站,非换乘,(在建)11号线,118.635242,32.032405
泮池园,景观,公园,普通景点,(null),118.871804,31.321615
苏果社区店(峨嵋路店),商业,大型超市,(null),(null),118.789708,32.062347
南京师范大学附属中学燕子矶新城学校小学部,教育,小学,普通,小学,118.829562,32.135015
东来荟邻生活广场,商业,购物中心,(null),(null),118.692677,31.944803
庆兴路西公交站,交通,公交站,(null),(null),118.692305,31.878507
高淳区湖口头小学,教育,小学,普通,小学,118.856972,31.304129
柳洲路地铁站,交通,地铁站,非换乘,(在建)11号线,118.718323,32.11877
南京溧水万达广场,商业,购物中心,(null),(null),119.047305,31.626047
不老村农乐园,景观,公园,普通景点,(null),118.621393,32.100315
龙都小学,教育,小学,普通,小学,118.930158,31.833636
南京桥北万象汇,商业,购物中心,(null),(null),118.730226,32.125232
世纪华联生活超市(紫金华府店),商业,大型超市,(null),(null),118.88007,32.039885
苏果(和悦街店),商业,大型超市,(null),(null),118.84838,32.117837
南京博大肾科医院,医疗,专科医院,普通,(null),118.776586,32.025798
麒麟工业园东公交站,交通,公交站,(null),(null),118.926875,32.03776
浦东花园北公交站,交通,公交站,(null),(null),118.71167,32.150368
石杨路有轨电车站,交通,公交站,(null),(null),118.875462,32.005181
红山路地铁站,交通,地铁站,非换乘,(在建)9号线,118.811165,32.084426
南京医科大学附属江宁医院,医疗,综合医院,普通,(null),118.869031,31.955974
南京市板桥中学,教育,中学,普通,高中,118.665428,31.91779
万达广场(南京建邺店),商业,购物中心,(null),(null),118.736236,32.03294
下坝桥公交站,交通,公交站,(null),(null),118.847708,32.195035
熙龙山院南公交站,交通,公交站,(null),(null),118.628676,32.080378
好又多超市(江东中路店),商业,大型超市,(null),(null),118.735366,32.017148
爱婴医院(油新线),医疗,专科医院,普通,(null),118.707075,31.947147
苏宁环球商贸城北楼,商业,购物中心,(null),(null),118.729802,32.04479
浮桥地铁站,交通,地铁站,换乘二线,(规划)13号线;3号线,118.796107,32.04866
华联超市(中华路店),商业,大型超市,(null),(null),118.786257,32.027546
水利公园,景观,公园,普通景点,(null),118.649932,31.953294
世纪华联生活超市(金燕路店),商业,大型超市,(null),(null),118.765506,32.110246
柳新路东公交站,交通,公交站,(null),(null),118.723789,32.124319
苏果(阅城国际店),商业,大型超市,(null),(null),118.777487,31.98786
幕府西路地铁站,交通,地铁站,非换乘,(在建)7号线,118.770581,32.104896
南京健嘉康复医院2号楼,医疗,综合医院,普通,(null),118.746198,32.09041
高旺张村公交站,交通,公交站,(null),(null),118.587613,31.99375
同曦假日百货,商业,购物中心,(null),(null),118.822309,31.943596
南京同仁医院,医疗,综合医院,三甲,(null),118.827136,31.896539
好又多购物中心(平泰街店),商业,大型超市,(null),(null),118.800772,31.93847
南京市长城小学,教育,小学,普通,小学,118.737482,32.262839
南京丁义山肛肠专科医院,医疗,专科医院,普通,(null),118.820767,32.019054
华严岗门站公交站,交通,公交站,(null),(null),118.74849,32.074878
明坤超市,商业,大型超市,(null),(null),118.740442,32.5717
金鹰国际购物中心(南京金鹰奥莱城店),商业,购物中心,(null),(null),118.923052,32.099439
柳洲小游园,景观,公园,普通景点,(null),118.716434,32.140604
食鲜e家旗舰店,商业,大型超市,(null),(null),118.841912,31.930838
河西CBD绿轴公园,景观,公园,普通景点,(null),118.727895,32.000497
南京健嘉康复医院,医疗,综合医院,普通,(null),118.74633,32.090406
全国耳鼻喉专业,医疗,专科医院,普通,(null),118.782771,32.015375
华润苏果生活超市(新亭街),商业,大型超市,(null),(null),118.68379,31.978973
沧波门公园,景观,公园,普通景点,(null),118.892612,32.027972
南京猿人洞地铁站,交通,地铁站,非换乘,S6号线/宁句线,119.052783,32.06142
银都·锦创广场,商业,购物中心,(null),(null),118.771272,32.030467
南京浦口凤凰山公园,景观,公园,普通景点,(null),118.622254,32.062311
南京市华电中学,教育,中学,普通,初中,118.845904,32.123619
苏果(红星街店),商业,大型超市,(null),(null),118.695952,32.025908
世纪华联超市(广州路店),商业,大型超市,(null),(null),118.777696,32.050306
好又多超市(祥和雅苑店),商业,大型超市,(null),(null),118.824408,32.127219
南京市中医院大明路院区,医疗,综合医院,三甲,(null),118.807803,31.995463
奥亿联折扣店,商业,大型超市,(null),(null),118.900671,31.924414
南京市第十二中学初中部,教育,中学,普通,初中,118.743371,32.079926
六合区马集镇大圣小学,教育,小学,普通,小学,118.79381,32.566305
东屏街道市民广场健康主题公园,景观,公园,普通景点,(null),119.110856,31.692279
泉都大街地铁站,交通,地铁站,非换乘,S6号线/宁句线,119.05207,32.033838
六合区瓜埠初级中学,教育,中学,普通,初中,118.90026,32.256563
麟珑汇,商业,购物中心,(null),(null),118.9273,32.045463
瓜埠花园公交站,交通,公交站,(null),(null),118.896341,32.264944
悦·拾光,商业,购物中心,(null),(null),118.853192,32.112803
曹村小学,教育,小学,普通,小学,118.928565,31.695354
雨花台中学(岱山校区),教育,中学,普通,高中,118.692434,31.932377
竹葛线·西王公交站,交通,公交站,(null),(null),118.736055,32.31589
营盘山公园,景观,公园,普通景点,(null),118.817325,32.065899
方州广场地铁站,交通,地铁站,非换乘,S8号线/宁天线,118.850115,32.359539
南京市高淳中医院,医疗,综合医院,普通,(null),118.868535,31.322922
香榭美颂东公交站,交通,公交站,(null),(null),118.724766,32.112418
金盛摩尔街区,商业,购物中心,(null),(null),118.738862,32.060976
好又多超市(武夷水岸店),商业,大型超市,(null),(null),118.867212,31.966315
柏兴广场,商业,购物中心,(null),(null),118.938539,31.361963
东沟镇平原小学,教育,小学,普通,小学,118.970927,32.27554
花漾紫郡南公交站,交通,公交站,(null),(null),118.713212,32.182131
扬子第二小学,教育,小学,重点,小学,118.769598,32.239487
南京HPV诊疗中心-南京古方堂医院,医疗,综合医院,普通,(null),118.779989,32.064241
油坊桥地铁站公交站,交通,公交站,(null),(null),118.720161,31.965816
阳沟街西公交站,交通,公交站,(null),(null),118.719301,32.097804
六合区冶山初级中学,教育,中学,普通,初中,118.92167,32.510255
京新广场,商业,购物中心,(null),(null),118.743301,32.14203
南京时尚莱迪购物广场,商业,购物中心,(null),(null),118.786623,32.039991
桂谷公交站,交通,公交站,(null),(null),118.657813,31.850078
东南大学附属中大医院溧水分院,医疗,综合医院,普通,(null),119.034284,31.631114
泰达路西公交站,交通,公交站,(null),(null),118.719688,32.133957
花旗联华超市(浦泗路店),商业,大型超市,(null),(null),118.623381,32.180495
公共路中公交站,交通,公交站,(null),(null),118.737504,32.090178
南京梅山医院分院,医疗,综合医院,普通,(null),118.706908,31.947068
亭山小学,教育,小学,普通,小学,118.966074,31.673642
挹淮街北公交站,交通,公交站,(null),(null),118.816007,31.950087
南京曙光医院,医疗,综合医院,普通,(null),118.827367,31.937292
江苏民政康复医院,医疗,专科医院,普通,(null),118.762537,32.083247
南京市凤凰花园城小学(力学小学分校),教育,小学,普通,小学,118.744375,32.042852
天润城地铁站,交通,地铁站,非换乘,3号线,118.734078,32.150854
竹镇镇泉林小学,教育,小学,普通,小学,118.747122,32.517595
南京市妇幼保健院,医疗,专科医院,三甲,(null),118.776805,32.040101
护国路山林公交站,交通,公交站,(null),(null),118.661489,32.155191
恒安中医院,医疗,综合医院,普通,(null),118.817525,32.318964
美尤惠超市,商业,大型超市,(null),(null),118.763526,32.083137
瑞鑫医院,医疗,专科医院,普通,(null),118.860623,32.006498
梦都大街东地铁站,交通,地铁站,非换乘,(在建)7号线,118.74558,32.002895
狮山公园,景观,公园,普通景点,(null),118.634892,32.07324
省人民医院1公交站,交通,公交站,(null),(null),118.766243,32.047409
南京市中医院公交站,交通,公交站,(null),(null),118.80625,31.995556
南京市龙潭中心小学(江畔人家校区),教育,小学,普通,小学,119.069645,32.182367
东王小学,教育,小学,普通,小学,118.879577,32.554715
不俩家超市(健民路店),商业,大型超市,(null),(null),118.745592,32.223999
东大九龙湖校区地铁站,交通,地铁站,非换乘,3号线,118.83045,31.896037
苏果生活超市(和燕路店),商业,大型超市,(null),(null),118.789814,32.095036
王家湾地铁站,交通,地铁站,非换乘,4号线,118.837855,32.085238
宁海中学港龙园分校,教育,中学,普通,高中,118.747838,32.059329
淳化医院,医疗,综合医院,普通,(null),118.931716,31.93213
泉东村西公交站,交通,公交站,(null),(null),118.541023,32.091232
丹湖中学,教育,中学,普通,初中,118.755103,31.319258
苏果生活超市(洪武北路标超),商业,大型超市,(null),(null),118.788623,32.04614
世纪华联超市(李良勇烟酒店),商业,大型超市,(null),(null),118.82698,32.103461
咸慈中医院,医疗,综合医院,普通,(null),118.779035,32.032858
马群地铁站,交通,地铁站,换乘二线,2号线;S6号线/宁句线,118.894721,32.049649
麦德龙(南京下关商场),商业,大型超市,(null),(null),118.74345,32.093368
李家南公交站,交通,公交站,(null),(null),118.932266,31.981033
沃尔玛(南京赛虹桥店),商业,大型超市,(null),(null),118.766523,32.009525
桥李高村湿地公园,景观,公园,普通景点,(null),119.100154,31.421391
南京市琅琊路小学柳洲东路分校(北校区),教育,小学,普通,小学,118.754581,32.152107
帕威尔公交站,交通,公交站,(null),(null),118.908585,31.955004
胜利河路公交站,交通,公交站,(null),(null),118.949336,31.933759
东坝头南公交站,交通,公交站,(null),(null),118.938362,32.198704
承天大道地铁站,交通,地铁站,非换乘,(在建)10号线二期,118.8323,32.001214
北京华联超市(森林摩尔店),商业,大型超市,(null),(null),118.866412,32.038442
裕民家园北公交站,交通,公交站,(null),(null),118.684266,32.181558
中和公交站,交通,公交站,(null),(null),118.655538,31.818772
万达广场公交站,交通,公交站,(null),(null),118.73849,32.032669
世纪华联超市(七贤街店),商业,大型超市,(null),(null),118.734976,31.96095
南京市考棚小学,教育,小学,普通,小学,118.780754,32.017309
大厂地铁站,交通,地铁站,非换乘,S8号线/宁天线,118.740131,32.228848
南京师范大学附属中学树人学校,教育,中学,普通,初中,118.731599,32.071066
金盛毛线城综合楼三号厅,商业,购物中心,(null),(null),118.73178,32.132217
苏宁易购(石桥精选店),商业,购物中心,(null),(null),118.420592,31.93501
翁板桥公交站,交通,公交站,(null),(null),118.957504,32.219395
东水关滨河小游园,景观,公园,普通景点,(null),118.79923,32.020044
百合湖公园,景观,公园,普通景点,(null),118.548727,31.978563
好又多超市(永乐路店),商业,大型超市,(null),(null),118.798549,31.99813
石塘公园地铁站,交通,地铁站,非换乘,(在建)11号线,118.609536,32.000748
桠溪东风小学,教育,小学,普通,小学,119.193357,31.347878
东南大学公交站,交通,公交站,(null),(null),118.795052,32.05309
金碧路南公交站,交通,公交站,(null),(null),118.780681,32.09447
泰山新村地铁站,交通,地铁站,非换乘,(在建)S8号线南延;S8号线/宁天线,118.716268,32.144295
凤凰港商贸城,商业,购物中心,(null),(null),118.816922,31.928796
金宝商业广场(毕洼路),商业,购物中心,(null),(null),118.751177,32.232308
苏果(钻石星城店),商业,大型超市,(null),(null),118.761934,32.230615
八百桥公园,景观,公园,普通景点,(null),118.933792,32.418896
南京市东山小学,教育,小学,普通,小学,118.85255,31.958401
南京市第二十七高级中学(文安街),教育,中学,普通,高中,118.803486,32.009758
盘城中心小学,教育,小学,普通,小学,118.713163,32.208549
金铂利种植牙修复中心,医疗,专科医院,普通,(null),118.79316,32.024102
太阳城小学,教育,小学,普通,小学,118.896639,32.057067
宁泉桥南公交站,交通,公交站,(null),(null),118.564488,32.13289
珍珠雅苑西公交站,交通,公交站,(null),(null),118.692947,32.10561
好又多购物广场(桠阳线店),商业,大型超市,(null),(null),119.16287,31.368093
北京联华超市(江宁店),商业,大型超市,(null),(null),118.873158,31.950218
南京市南湖第二小学,教育,小学,普通,小学,118.754745,32.030627
鑫乐生活,商业,购物中心,(null),(null),118.747081,32.222342
高淳区阳江中心小学(西校区),教育,小学,普通,小学,118.820864,31.331273
泉东路东公交站,交通,公交站,(null),(null),118.54847,32.087074
牧兰山团购超市(丁家庄店),商业,大型超市,(null),(null),118.859508,32.112737
七里河东地铁站,交通,地铁站,非换乘,(在建)11号线,118.681806,32.079865
南京师范大学附属中学江宁分校小学部,教育,小学,普通,小学,118.821143,31.896989
苏果(万寿村购物广场),商业,大型超市,(null),(null),118.842401,32.123161
江苏省钟山康复医院,医疗,综合医院,普通,(null),118.844903,32.048047
同仁小学,教育,小学,普通,小学,118.786249,32.051702
下七公交站,交通,公交站,(null),(null),118.941277,31.993134
南京市晓庄第二小学(南京晓庄学院附属小学分校),教育,小学,普通,小学,118.852467,32.130052
水吉路南公交站,交通,公交站,(null),(null),118.798691,32.116208
blt supermaket,商业,大型超市,(null),(null),118.752846,32.04462
板桥医院,医疗,综合医院,普通,(null),118.635902,31.898643
百家超市(仙鹤街店),商业,大型超市,(null),(null),118.775055,32.018362
夫子庙公交站,交通,公交站,(null),(null),118.792496,32.023659
世纪华联超市(兴庄路店),商业,大型超市,(null),(null),118.653915,31.844493
东沙桥公交站,交通,公交站,(null),(null),118.970521,32.215174
卫尔斯眼科医院玄武分公司,医疗,专科医院,普通,(null),118.790454,32.045688
溧水经济开发区小学,教育,小学,普通,小学,119.037061,31.683189
金鹰湖滨天地A区B馆,商业,购物中心,(null),(null),118.926001,32.103213
世纪华联超市(竹山路店),商业,大型超市,(null),(null),118.845256,31.946605
三山湖公园,景观,公园,普通景点,(null),118.977709,31.732241
南京市南化实验小学,教育,小学,普通,小学,118.744039,32.226217
交通技校公交站,交通,公交站,(null),(null),118.924214,32.0626
洪蓝中学,教育,中学,普通,初中,118.990539,31.607033
世纪华联超市(曼度东门店),商业,大型超市,(null),(null),118.794588,32.044928
桠溪尚义小学,教育,小学,普通,小学,119.160312,31.411047
苏台农业园,景观,公园,普通景点,(null),118.950324,31.263854
南京华医堂医院,医疗,综合医院,普通,(null),118.621538,32.078517
好又多超市(东山总部商务园),商业,大型超市,(null),(null),118.857299,31.963136
仙新路地铁站,交通,地铁站,换乘二线,(在建)7号线;(规划)8号线,118.898262,32.128413
吉奈儿轻医美,医疗,专科医院,普通,(null),118.817717,31.942688
石湫地铁站,交通,地铁站,非换乘,S9号线/宁高线,118.90738,31.640387
香港微微,商业,购物中心,(null),(null),118.788315,32.049427
茅塘桥公交站,交通,公交站,(null),(null),118.564093,32.144948
世纪华联超市(宏光路店),商业,大型超市,(null),(null),118.801651,32.004448
南京市上元小学,教育,小学,普通,小学,118.855435,31.952441
幕府创新小镇公交站,交通,公交站,(null),(null),118.801399,32.119133
香海生活广场,商业,购物中心,(null),(null),118.834158,31.949377
欣乐商厦,商业,购物中心,(null),(null),118.754727,32.235142
世纪华联超市(东新南路店),商业,大型超市,(null),(null),118.854077,31.950042
禄口第二小学,教育,小学,普通,小学,118.866284,31.768797
洪武商场,商业,购物中心,(null),(null),118.787783,32.038545
江苏省第二中医院,医疗,综合医院,三甲,(null),118.755261,32.022574
ZIHUI梓荟,商业,购物中心,(null),(null),118.666133,31.938196
江宁实验小学分校谷里庆兴路小学,教育,小学,普通,小学,118.699624,31.87986
幕府山地铁站,交通,地铁站,非换乘,(在建)7号线,118.80021,32.114463
安居慕斯荟,商业,购物中心,(null),(null),118.845713,32.361947
景明佳园地铁站,交通,地铁站,非换乘,S3号线/宁和线,118.77869,31.962302
南京市高淳区实验小学分校,教育,小学,普通,小学,118.902221,31.323865
浦洲路地铁站,交通,地铁站,非换乘,(在建)11号线,118.748484,32.15234
新桥家园东公交站,交通,公交站,(null),(null),118.710347,32.133663
皇厂河中桥公交站,交通,公交站,(null),(null),118.861554,32.229006
南京河西外国语学校,教育,中学,普通,初中,118.699734,31.969385
三角架桥北公交站,交通,公交站,(null),(null),118.832169,32.186813
好又多超市(南京站店),商业,大型超市,(null),(null),118.798374,32.085292
世纪华联超市(晨光路店),商业,大型超市,(null),(null),118.793653,31.999049
恒昌达超市,商业,大型超市,(null),(null),118.840737,31.914528
百家超市(珠江路店),商业,大型超市,(null),(null),118.798739,32.047701
鼎泰总站东公交站,交通,公交站,(null),(null),118.700556,32.121254
小西湖小学(枫丹·白露城市花园东南),教育,小学,普通,小学,118.802506,32.01741
杨庄河路北公交站,交通,公交站,(null),(null),118.932483,32.245569
旭日华庭东公交站,交通,公交站,(null),(null),118.729223,32.12997
珍珠园小区公交站,交通,公交站,(null),(null),118.686276,32.115234
好家超市(好家龙江店),商业,大型超市,(null),(null),118.743849,32.049423
世纪华联超市(天印大道店),商业,大型超市,(null),(null),118.858918,31.956609
南京聋人高级中学,教育,中学,普通,高中,118.815639,32.03049
南京市浦口区汤泉小学,教育,小学,普通,小学,118.508908,32.090485
浦润花园北公交站,交通,公交站,(null),(null),118.688316,32.091059
江山大街站有轨电车站,交通,公交站,(null),(null),118.712583,31.985794
南京安宁医院,医疗,综合医院,普通,(null),118.696095,32.132908
南京师范大学附属小学联盟学校,教育,小学,普通,小学,118.752354,31.987845
世纪华联超市(双城路店),商业,大型超市,(null),(null),118.711094,32.235471
华联超市(西桥店),商业,大型超市,(null),(null),118.77148,32.062375
恒永东苑北公交站,交通,公交站,(null),(null),118.691437,31.943741
购好超市(联珠路),商业,大型超市,(null),(null),118.817887,32.132853
世纪华联超市(青秀城店),商业,大型超市,(null),(null),118.829399,32.11532
南京市古雄小学(新校区),教育,小学,普通,小学,118.637382,31.896041
九乡河生态公园,景观,公园,普通景点,(null),118.948121,32.121131
宋家边公交站,交通,公交站,(null),(null),118.937196,31.847418
世纪华联超市(奥体店),商业,大型超市,(null),(null),118.717667,32.008894
圣村公交站,交通,公交站,(null),(null),119.021118,32.088001
南京市武定新村小学,教育,小学,普通,小学,118.804034,32.01073
好又多超市(龙蟠路店),商业,大型超市,(null),(null),118.794243,32.087161
UCT优尚天地广场D座,商业,购物中心,(null),(null),118.836295,31.90878
南京市江宁区禄口初级中学,教育,中学,普通,初中,118.871545,31.771179
新篁镇童王小学,教育,小学,普通,小学,119.004317,32.38911
好又多超市(信陵路店),商业,大型超市,(null),(null),118.855561,31.769545
南京郑和外国语学校小学部,教育,小学,重点,小学,118.797776,32.030576
江苏省省级机关医院,医疗,综合医院,普通,(null),118.767774,32.065912
万谷·慧生活PLAZA,商业,购物中心,(null),(null),118.813534,32.101771
新华公寓场站公交站,交通,公交站,(null),(null),118.921806,31.896845
沧波门南街北公交站,交通,公交站,(null),(null),118.883468,32.02661
乐购超市(马路街店),商业,大型超市,(null),(null),118.798127,32.028452
INS Mall·浪里,商业,购物中心,(null),(null),118.909787,32.069378
滨江和园东公交站,交通,公交站,(null),(null),118.63375,32.043281
邵东村西公交站,交通,公交站,(null),(null),118.965866,32.236721
羊山北路西公交站,交通,公交站,(null),(null),118.93806,32.114761
和万家,商业,大型超市,(null),(null),118.795145,32.099584
二桥公园,景观,公园,普通景点,(null),118.84676,32.153816
九乡河东路南公交站,交通,公交站,(null),(null),118.958021,32.083069
味洲·美邻汇,商业,购物中心,(null),(null),118.97878,32.130102
江宁体育公园,景观,公园,普通景点,(null),118.85055,31.948232
淳溪卫生医院,医疗,综合医院,普通,(null),118.87825,31.337814
百家超市(管家桥店),商业,大型超市,(null),(null),118.781944,32.043315
南京市秣陵中学,教育,中学,普通,初中,118.839114,31.83345
南京建邺吾悦广场,商业,购物中心,(null),(null),118.735845,32.037628
仁和商城,商业,购物中心,(null),(null),118.851119,32.339315
百家超市(建康路店),商业,大型超市,(null),(null),118.796549,32.024722
南京新城医院门诊楼,医疗,综合医院,普通,(null),118.827074,31.915663
黑龙江路东公交站,交通,公交站,(null),(null),118.778139,32.087236
湖头村公交站,交通,公交站,(null),(null),118.803192,31.808056
龙眠大道站商贸中心,商业,购物中心,(null),(null),118.876837,31.940291
秦新路有轨电车站,交通,公交站,(null),(null),118.668602,31.967478
集庆门公交站,交通,公交站,(null),(null),118.772391,32.018767
华联超市(六合·程桥·黄木桥店),商业,大型超市,(null),(null),118.772443,32.370043
金马生活果蔬超市(邻里大道),商业,大型超市,(null),(null),118.70316,31.866309
灵山地铁站公交站,交通,公交站,(null),(null),118.944944,32.077921
澳新海外直邮,商业,购物中心,(null),(null),118.777861,32.07777
明尚东苑北公交站,交通,公交站,(null),(null),118.697652,31.946115
南门桥公交站,交通,公交站,(null),(null),118.628837,32.054371
新百B座,商业,购物中心,(null),(null),118.785378,32.041233
光华荟(原光华门布料城),商业,购物中心,(null),(null),118.816162,32.022582
芦席营北公交站,交通,公交站,(null),(null),118.780052,32.085293
上新河地铁站,交通,地铁站,非换乘,(在建)9号线,118.718233,32.03281
杨营小学,教育,小学,普通,小学,118.810957,32.575082
刘村地铁站,交通,地铁站,非换乘,S3号线/宁和线,118.665113,31.944342
世纪华联超市(三条巷店),商业,大型超市,(null),(null),118.80061,32.036098
天迈广场·油坊桥站,商业,购物中心,(null),(null),118.720952,31.966566
世纪华联超市(梧桐路店),商业,大型超市,(null),(null),118.895634,31.88029
迈皋桥医院集团八卦洲医院,医疗,综合医院,普通,(null),118.825747,32.174416
上海华联超市(孙王葛店),商业,大型超市,(null),(null),118.977872,32.446409
南京市大厂高级中学,教育,中学,重点,高中,118.753472,32.222185
华兴大街公交站,交通,公交站,(null),(null),118.667227,31.913859
江苏交通医院,医疗,综合医院,普通,(null),118.769497,32.043921
海德北岸城东公交站,交通,公交站,(null),(null),118.737305,32.125109
兴智街地铁站,交通,地铁站,非换乘,(在建)6号线,118.877252,32.13845
中兴丽人医院,医疗,综合医院,普通,(null),118.814089,32.032098
青莲街地铁站,交通,地铁站,非换乘,2号线,118.691716,31.962351
景佑路公交站,交通,公交站,(null),(null),118.916662,31.934536
高淳青山小学,教育,小学,普通,小学,119.052776,31.319893
娄子桥公交站,交通,公交站,(null),(null),118.949852,32.215973
华为路公交站,交通,公交站,(null),(null),118.766093,31.973691
南京中草医院,医疗,综合医院,普通,(null),118.786822,32.01749
尧化门公交站,交通,公交站,(null),(null),118.885422,32.121284
苏宁百货(南京建邺万达店),商业,购物中心,(null),(null),118.737621,32.032428
世纪华联超市(盛江路店),商业,大型超市,(null),(null),118.605521,31.853493
南京市玄武高级中学,教育,中学,普通,高中,118.813914,32.056289
河滨公园,景观,公园,普通景点,(null),118.631155,32.055053
保双街东有轨电车站,交通,公交站,(null),(null),118.673343,31.969853
广州路地铁站,交通,地铁站,非换乘,(规划)13号线,118.76964,32.049073
县横梁镇横西小学,教育,小学,普通,小学,118.984452,32.329841
石公路北公交站,交通,公交站,(null),(null),118.64666,32.090443
贝鹤·雅康口腔医院,医疗,专科医院,普通,(null),118.810628,32.106455
南京市诚信小学,教育,小学,普通,小学,118.784384,31.906228
江宁区铜井中心小学,教育,小学,普通,小学,118.549172,31.789566
盛安大道地铁站,交通,地铁站,非换乘,(在建)S2号线/宁马线,118.576906,31.838339
龙泰路南公交站,交通,公交站,(null),(null),118.680482,32.16329
下坝医院,医疗,综合医院,普通,(null),119.113331,31.3103
南京市板桥小学,教育,小学,普通,小学,118.657293,31.919121
张庄桥公交站,交通,公交站,(null),(null),118.689323,32.259712
仙林站地铁站,交通,地铁站,非换乘,(规划)8号线,118.912796,32.122574
九龙公园,景观,公园,普通景点,(null),118.748138,32.203299
水街坊有轨电车站,交通,公交站,(null),(null),118.881518,32.014595
南京市佳营小学（南京市五老村小学分校）,教育,小学,普通,小学,118.835683,31.982958
高淳博爱医院,医疗,综合医院,普通,(null),118.872837,31.32935
金牛湖街道党建文化主题公园,景观,公园,普通景点,(null),118.933559,32.419423
南京航空航天大学医院,医疗,综合医院,普通,(null),118.817674,32.032611
岗子村地铁站,交通,地铁站,换乘二线,(在建)6号线;4号线,118.815835,32.065571
学则路地铁站,交通,地铁站,非换乘,2号线,118.916778,32.09128
苏果生活超市(尧化门店),商业,大型超市,(null),(null),118.872569,32.122492
王家花园公交站,交通,公交站,(null),(null),118.530078,31.912878
仙隐南路南公交站,交通,公交站,(null),(null),118.915195,32.084944
南湖地铁站,交通,地铁站,非换乘,(在建)7号线,118.75473,32.024423
琅琊路小学柳洲东路分校南校区,教育,小学,普通,小学,118.751318,32.140519
唐家尧公交站,交通,公交站,(null),(null),118.69431,31.907448
乐陶绿色生活超市(丁家桥店),商业,大型超市,(null),(null),118.777289,32.075035
全球号免税店,商业,购物中心,(null),(null),118.787435,32.058881
江北新区斜视弱视诊疗中心,医疗,专科医院,普通,(null),118.740007,32.200352
尧化新村地铁站,交通,地铁站,非换乘,(在建)7号线,118.872404,32.113629
奇妙天地(大观·天地MALL店),商业,购物中心,(null),(null),118.74356,32.092797
金陵中学岱山分校(西校区),教育,中学,普通,初中,118.69198,31.934807
汉口路小学,教育,小学,重点,小学,118.779279,32.052217
徐庄·苏宁总部地铁站,交通,地铁站,非换乘,4号线,118.889679,32.084861
永乐超市(雄州朝天街店),商业,大型超市,(null),(null),118.8344,32.335991
永腾广场,商业,购物中心,(null),(null),118.737623,32.207529
亲优廉生活超市,商业,大型超市,(null),(null),118.744446,32.081294
金源百货,商业,购物中心,(null),(null),118.838717,32.119165
五洋百货A楼(五洋百货店),商业,购物中心,(null),(null),118.757845,32.032357
紫郡超市,商业,大型超市,(null),(null),118.792273,32.09809
南京怡宁医院,医疗,综合医院,普通,(null),118.772778,32.368856
爱家超市(锁金四村店),商业,大型超市,(null),(null),118.818721,32.071231
世纪华联超市(壹城店),商业,大型超市,(null),(null),118.834706,32.113817
南京固城瑞康医院,医疗,综合医院,普通,(null),118.887952,31.316136
苏果社区店(张府园社区店),商业,大型超市,(null),(null),118.782626,32.030301
湖山学苑,教育,小学,普通,小学,119.013364,32.088859
鼎泰家园北门公交站,交通,公交站,(null),(null),118.702561,32.120343
南京市五老村小学(崇实校区),教育,小学,普通,小学,118.800677,32.034757
九龙湖地铁站公交站,交通,公交站,(null),(null),118.820694,31.915846
育英路中公交站,交通,公交站,(null),(null),118.751372,32.212365
江苏省第二中医院西善桥院区,医疗,综合医院,普通,(null),118.723969,31.955874
状元坊小学,教育,小学,普通,小学,119.018248,31.652789
许上小学,教育,小学,普通,小学,118.692625,31.6649
江苏钟山老年康复医院,医疗,综合医院,普通,(null),118.887884,32.043069
好又多购物中心(汤泉店),商业,大型超市,(null),(null),118.50717,32.090035
南京市浦口区第二中学,教育,中学,普通,初中,118.624892,32.052336
锅圈食汇(燕江路),商业,大型超市,(null),(null),118.762639,32.111455
飞飞商场,商业,购物中心,(null),(null),118.84552,31.953953
苏果life(海乐城店),商业,大型超市,(null),(null),119.025687,31.657221
云台山河路公交站,交通,公交站,(null),(null),118.828711,31.856124
安居万象汇,商业,购物中心,(null),(null),118.69306,31.943947
西莲小学,教育,小学,普通,小学,118.733014,31.304237
中山桥公交站,交通,公交站,(null),(null),118.740326,32.088247
康华新村公交站,交通,公交站,(null),(null),118.641732,32.064266
福泰鑫隆生活超市,商业,大型超市,(null),(null),118.811575,31.789811
新华四村公交站,交通,公交站,(null),(null),118.754505,32.223477
华润万家,商业,大型超市,(null),(null),118.737867,32.141622
世纪华联超市(长塘巷),商业,大型超市,(null),(null),118.85632,31.958131
浦口区汤泉中学,教育,中学,普通,初中,118.511784,32.092116
