小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
祥泰楼,二手房,荔湾区,18173.92,10.0,在售,113.221834,23.106276
莲花湾畔花园,二手房,番禺区,17264.14,35.0,在售,113.493907,22.973049
南沙保利南怡湾,二手房,南沙区,14295.96,40.0,在售,113.490858,22.826025
晓风朗轩,新房,海珠区,78216.0,35.0,在售,113.314512,23.087782
江南美景花园,二手房,海珠区,36852.03,30.0,在售,113.292896,23.091285
建南大厦,二手房,白云区,16150.42,0.5,在售,113.254621,23.182824
绿佳花园,二手房,天河区,34254.04,35.0,在售,113.332052,23.159117
中强雅苑,二手房,天河区,38356.93,30.0,在售,113.314222,23.150581
新时代家园,二手房,从化区,8508.13,36.0,在售,113.582357,23.550675
海宇大厦,二手房,增城区,10383.0,11.0,在售,113.614618,23.119973
悦龙阁,二手房,海珠区,39454.24,40.0,在售,113.28549,23.103268
云顶花园,二手房,白云区,20951.53,35.01,在售,113.25792,23.168449
海龙湾,二手房,番禺区,25392.25,36.0,在售,113.300746,23.026934
公园前9号小区,二手房,花都区,9117.55,10.0,在售,113.210249,23.384876
苗和苑,二手房,黄埔区,28545.45,15.0,在售,113.507943,23.081917
世茂泰禾广州院子,新房,增城区,18446.0,30.0,在售,113.886047,23.22463
江丽苑(海珠区),二手房,海珠区,35480.62,40.0,在售,113.311858,23.101388
大宏锦绣,二手房,南沙区,13618.81,30.0,在售,113.574892,22.752365
逸泉韵翠花园,二手房,花都区,9500.54,49.0,在售,113.471463,23.430651
兰花苑,二手房,花都区,14184.92,35.0,在售,113.225641,23.402698
香江天赋,二手房,增城区,16804.42,30.0,在售,113.55541,23.141228
越秀星寰TOD,二手房,番禺区,30457.83,35.0,在售,113.291058,22.990168
尚东阳光,二手房,增城区,16439.39,34.0,在售,113.574146,23.10342
广发大厦,二手房,增城区,8321.47,20.0,在售,113.60846,23.117049
中国铁建环球中心,二手房,南沙区,10797.22,40.04,在售,113.521225,22.802231
保利学府里,二手房,黄埔区,46894.08,30.7,在售,113.440831,23.1035
天皓雅院,新房,白云区,78453.0,35.0,在售,113.285859,23.202245
锦城花园,二手房,越秀区,88376.09,33.0,在售,113.310211,23.130845
广州市第三机床厂宿舍,二手房,白云区,11899.55,50.0,在售,113.268373,23.218017
方圆月岛轩,二手房,天河区,99651.85,35.6,在售,113.330023,23.119505
瑞东花园,二手房,黄埔区,29127.81,34.3,在售,113.465215,23.11063
阳光花园,二手房,白云区,18371.68,30.0,在售,113.231493,23.181632
从化幸福家园,二手房,从化区,9009.91,15.0,在售,113.574403,23.557266
方圆明月山溪,二手房,从化区,8069.95,40.0,在售,113.633652,23.630112
广州雅居乐花园时光九篇,二手房,番禺区,31001.56,36.8,在售,113.376302,23.009348
南沙·富力唐宁,二手房,南沙区,16512.77,30.0,在售,113.588752,22.763865
柏涛雅苑,二手房,海珠区,44865.52,30.0,在售,113.275486,23.085112
保利花香美苑,二手房,荔湾区,34456.31,45.0,在售,113.211152,23.08091
合和新城,二手房,花都区,18600.39,32.0,在售,113.252941,23.369539
五洲花园,二手房,花都区,11317.23,36.0,在售,113.224484,23.383224
敏捷上品公馆,二手房,番禺区,12587.21,35.0,在售,113.345582,22.974572
祈福新村翠湖居,二手房,番禺区,24404.55,33.0,在售,113.332293,22.959768
致岭假日花园,二手房,花都区,10881.31,34.0,在售,113.187321,23.443245
招商金茂保利和府花园,新房,从化区,14525.0,35.0,在售,113.580515,23.556586
广州城投领南府,新房,番禺区,31003.0,36.4,在售,113.274376,22.997691
石碁绿庭雅苑,二手房,番禺区,15662.34,33.0,在售,113.432184,22.95443
越秀·天悦云啟,新房,南沙区,22143.0,35.0,在售,113.484834,22.88347
松涛南苑,二手房,白云区,17752.1,30.0,在售,113.306944,23.225582
广东工业大学沙河校区,二手房,天河区,32782.6,30.0,在售,113.306564,23.148401
国光小区,二手房,天河区,18750.0,25.0,在售,113.338428,23.14005
中山大道电信宿舍,二手房,天河区,38736.84,15.0,在售,113.402696,23.124185
广信丽景大厦,二手房,越秀区,49177.09,15.0,在售,113.314011,23.118095
恒大珺睿,二手房,天河区,49043.7,31.0,在售,113.342812,23.125646
环卫宿舍,二手房,白云区,19113.29,60.0,在售,113.240896,23.182152
文苑小区,二手房,花都区,10845.47,35.0,在售,113.203925,23.403147
嘉裕君玥公馆,二手房,天河区,91208.51,35.0,在售,113.319236,23.120565
云港花园,二手房,花都区,14749.42,34.0,在售,113.228249,23.398049
华丰大厦,二手房,番禺区,14251.21,43.0,在售,113.315843,22.976732
理想青年荟,二手房,天河区,70520.18,25.0,在售,113.359223,23.129302
景致花园,二手房,海珠区,30232.11,10.0,在售,113.326511,23.095216
润祥大厦,二手房,白云区,23538.94,20.0,在售,113.325631,23.185358
锦绣花园,二手房,从化区,10260.84,30.0,在售,113.603331,23.544149
合汇学府名郡,二手房,增城区,15508.74,35.0,在售,113.581451,23.113062
先烈中路81号大院,二手房,越秀区,46116.34,35.0,在售,113.298713,23.142161
翠华绿茵苑,二手房,花都区,15555.03,32.0,在售,113.194907,23.381729
星河湾萝峰,新房,黄埔区,43365.0,36.5,在售,113.522437,23.177235
省社科院宿舍,二手房,天河区,52686.83,20.0,在售,113.329169,23.142175
珠江新岸公寓,二手房,海珠区,40063.18,33.0,在售,113.31472,23.103458
雅陶居商住楼,二手房,增城区,10552.16,30.0,在售,113.822068,23.276051
天成大厦,二手房,天河区,48141.87,20.0,在售,113.337531,23.136872
碧桂园星禧,二手房,增城区,6872.18,31.0,在售,113.807932,23.198792
美华新村,二手房,花都区,11148.28,10.0,在售,113.223739,23.384029
景富明珠,二手房,白云区,38958.56,20.0,在售,113.271133,23.169676
财政局宿舍,二手房,天河区,28619.77,20.0,在售,113.37349,23.121593
万乐居,二手房,海珠区,33300.81,35.0,在售,113.275528,23.101992
富力广场北区,二手房,荔湾区,47138.88,40.0,在售,113.239211,23.126267
御景宏雅花园,二手房,从化区,9905.95,30.0,在售,113.605203,23.529177
广州大道南,二手房,海珠区,24403.16,20.0,在售,113.315065,23.095128
大岗翡翠蓝湾北区,二手房,南沙区,12421.02,30.0,在售,113.420349,22.804234
华翰大厦,二手房,天河区,46032.75,15.0,在售,113.318374,23.135273
润盛花苑,二手房,荔湾区,27629.03,35.0,在售,113.219773,23.110185
红荔新村,二手房,从化区,8152.17,0.2,在售,113.595216,23.542492
金沙丽水,二手房,番禺区,23639.38,33.0,在售,113.346431,22.900521
南沙水恋,二手房,南沙区,15209.28,30.0,在售,113.508357,22.834782
惠雅阁,二手房,越秀区,42143.96,10.0,在售,113.28399,23.131883
纵横缤城,二手房,白云区,29985.14,35.0,在售,113.253133,23.195393
保利半岛,二手房,南沙区,25274.97,35.0,在售,113.537855,22.815553
合景臻溋名铸,新房,天河区,180597.0,35.0,在售,113.405334,23.106838
香江翡翠馨园,新房,增城区,16240.0,30.0,售罄,113.556031,23.141536
五山花园,二手房,天河区,55439.0,32.0,在售,113.354226,23.149925
合景花漫里,二手房,增城区,12910.12,39.99,在售,113.598483,23.194357
同和教工宿舍,二手房,白云区,23103.17,20.0,在售,113.322891,23.195056
二棉厂宿舍,二手房,天河区,32206.82,25.0,在售,113.358958,23.118711
兴泰路(白云),二手房,白云区,19688.09,20.0,在售,113.264586,23.16351
尚山佳境,二手房,白云区,36862.13,30.0,在售,113.276306,23.165886
伟业阁,二手房,越秀区,33601.33,25.2,在售,113.247274,23.132225
中海名都,二手房,海珠区,53965.72,66.02,在售,113.276273,23.109229
横潭村,二手房,花都区,7247.48,30.0,在售,113.218563,23.376978
逸泉山庄,二手房,从化区,12019.4,45.0,在售,113.56102,23.505128
毛纺小区,二手房,海珠区,28966.69,10.0,在售,113.328761,23.094563
东方都会广场,二手房,天河区,61833.5,51.0,在售,113.361546,23.133604
力诚凯怡湾,二手房,增城区,15684.89,41.2,在售,113.605637,23.114358
双子星城,二手房,海珠区,39408.63,20.0,在售,113.299317,23.089031
盈泽苑,二手房,越秀区,76388.89,50.0,在售,113.285156,23.124393
沙湾大道,二手房,番禺区,12933.62,30.0,在售,113.344108,22.906574
孚创花苑,新房,增城区,14552.0,30.0,在售,113.602638,23.288266
梅园新居,二手房,白云区,28186.64,25.0,在售,113.318848,23.182567
汇怡苑,二手房,白云区,19562.91,10.0,在售,113.237033,23.177617
帝景苑,二手房,天河区,62173.87,30.0,在售,113.336441,23.140752
耀华社区西城坊,二手房,荔湾区,24986.21,10.0,在售,113.249329,23.126261
广州星河湾荟心园,二手房,番禺区,35073.7,57.0,在售,113.339801,23.027515
星辰财富港,二手房,天河区,54218.37,30.0,在售,113.318823,23.118022
越秀TOD星航,二手房,黄埔区,30391.72,35.0,在售,113.502128,23.083728
地勘大院,二手房,花都区,9229.62,25.0,在售,113.199457,23.394024
芬芳小区,二手房,荔湾区,22127.17,32.0,在售,113.224097,23.084697
保利中汇广场,二手房,天河区,30165.11,31.0,在售,113.323356,23.148928
银丰花园,二手房,黄埔区,22547.28,35.0,在售,113.455248,23.108754
海印集团中心,二手房,越秀区,58730.36,12.0,在售,113.28455,23.117947
振东花苑,二手房,天河区,21178.62,15.0,在售,113.41002,23.125545
海印又一城海印星玥,二手房,番禺区,27624.19,30.0,在售,113.350163,23.000697
宜安小区,二手房,越秀区,37864.5,35.0,在售,113.284461,23.135734
中海联南沙国贸中心,二手房,南沙区,8778.01,25.2,在售,113.545399,22.794601
祈福万景峰,二手房,花都区,16623.16,32.0,在售,113.198186,23.370072
上步花园,二手房,白云区,18286.13,30.0,在售,113.237287,23.170369
高教花园,二手房,海珠区,58962.26,38.0,在售,113.339167,23.096953
太阳城巧克力,二手房,增城区,13130.95,37.0,在售,113.598139,23.164423
华南农业大学宿舍茶山区,二手房,天河区,61963.64,30.0,在售,113.35663,23.15126
珠光山水诚品,二手房,从化区,7978.95,35.0,在售,113.617222,23.572828
煤气公司宿舍(天河区),二手房,天河区,56867.32,46.0,在售,113.340395,23.139304
保利西海岸星海花园,二手房,白云区,29480.14,40.0,在售,113.210865,23.167023
百顺台花园,二手房,白云区,26728.9,30.0,在售,113.258266,23.186983
联发名阁,二手房,越秀区,46729.71,20.0,在售,113.289298,23.120355
和御御公馆,二手房,天河区,52984.73,20.0,在售,113.348118,23.116638
钟村商贸城,二手房,番禺区,16309.44,32.0,在售,113.315302,22.981889
时代天汇,新房,增城区,14224.0,38.0,售罄,113.790886,23.189189
怡福花园,二手房,荔湾区,21636.97,15.0,在售,113.217646,23.106099
国贸云上,新房,白云区,46856.0,35.0,在售,113.293489,23.24176
东方小区,二手房,白云区,33652.75,30.0,在售,113.274955,23.175822
兰亭荟苑,二手房,天河区,84166.57,34.0,在售,113.350777,23.121048
心谊路派出所宿舍,二手房,白云区,21801.94,20.0,在售,113.255359,23.17173
锦钰轩,新房,花都区,15456.0,30.0,在售,113.20833,23.415799
南天阁,二手房,海珠区,34496.02,25.0,在售,113.268618,23.09573
富庭东园,二手房,番禺区,26391.57,18.0,在售,113.315777,23.019611
碧桂园豪进广场,二手房,增城区,20673.73,45.0,在售,113.591224,23.120417
华康小区,二手房,天河区,54029.41,30.0,在售,113.331886,23.137724
广州商务中心,二手房,白云区,19277.98,10.0,在售,113.319684,23.180392
西雅苑,二手房,天河区,60282.67,30.0,在售,113.319531,23.136933
百花山庄御景园,新房,增城区,22598.0,44.4,在售,113.794204,23.314295
田间苑小区,二手房,荔湾区,26565.88,30.0,在售,113.233146,23.134001
大金钟横路云泉居,二手房,白云区,34884.74,57.2,在售,113.269904,23.169366
白云一建宿舍,二手房,天河区,27312.55,20.0,在售,113.400738,23.112963
广州龙湖·揽境,二手房,黄埔区,25104.79,35.0,在售,113.521389,23.213051
阳光家园(天河),二手房,天河区,28628.29,30.0,在售,113.329492,23.17296
龙津华府,二手房,荔湾区,58019.15,30.0,在售,113.241041,23.123665
东方花园又一居,二手房,番禺区,26551.91,40.0,在售,113.378654,22.93194
龙湖大厦,二手房,越秀区,55857.19,30.0,在售,113.28836,23.116635
中洲紫轩,新房,黄埔区,49429.0,30.0,在售,113.43295,23.105402
长运大院,二手房,天河区,27245.65,35.0,在售,113.307963,23.150134
翠城花园,二手房,海珠区,50290.9,30.0,在售,113.270904,23.083238
五矿招商·鹭山府,二手房,黄埔区,42416.45,30.0,在售,113.436463,23.106697
华翠楼小区,二手房,花都区,8469.25,20.0,在售,113.221556,23.381844
东银广场,二手房,海珠区,42983.79,25.0,在售,113.282866,23.099768
广州大学城智慧谷,二手房,番禺区,35501.91,35.0,在售,113.413152,23.02915
翰林阁,二手房,越秀区,53091.86,20.2,在售,113.295679,23.1371
星汇晴轩,二手房,白云区,31109.14,35.0,在售,113.256095,23.169458
珠江天郦,新房,天河区,82151.0,14.1,在售,113.389472,23.124131
中科院化学所,二手房,天河区,32528.78,30.0,在售,113.362075,23.174221
天侨阁,二手房,荔湾区,21111.17,70.0,在售,113.223735,23.107068
中冶逸璟广场,二手房,海珠区,21427.54,35.0,在售,113.276303,23.07661
大岗翡翠蓝湾东区,二手房,南沙区,13105.15,32.0,在售,113.423896,22.801921
南油大厦,二手房,越秀区,32234.91,10.0,在售,113.250024,23.133046
逸涛半岛,二手房,南沙区,27259.75,35.0,在售,113.542244,22.806525
一品灏景,二手房,番禺区,22724.0,33.0,在售,113.37134,22.941177
禺秀园,二手房,番禺区,14826.63,33.0,在售,113.359843,22.941506
芙蓉花园绿茵豪苑,二手房,花都区,14912.2,57.0,在售,113.246181,23.502466
凤馨苑,二手房,增城区,17365.49,41.0,在售,113.597746,23.140011
天德花园,二手房,白云区,18713.9,50.0,在售,113.238049,23.164686
万科瑧樾府,新房,越秀区,90184.0,25.0,在售,113.279477,23.125165
汇怡居,二手房,海珠区,33195.29,30.0,在售,113.289043,23.098318
康城水郡,二手房,番禺区,19609.82,33.0,在售,113.382721,22.917338
天城楼小区,二手房,花都区,10081.13,6.3,在售,113.216746,23.387219
新理想华庭,二手房,海珠区,52610.33,25.0,在售,113.317734,23.106342
环卫局宿舍,二手房,海珠区,20553.94,10.0,在售,113.284771,23.064453
华发宝岗公馆,新房,海珠区,34413.0,30.0,在售,113.26071,23.10001
富港花园,二手房,南沙区,12636.0,30.0,在售,113.551251,22.801684
冠军小区,二手房,天河区,43497.11,11.0,在售,113.342495,23.134379
新福港鼎峰,二手房,黄埔区,44671.18,40.2,在售,113.486523,23.179457
丰年华庭,二手房,荔湾区,31775.2,30.0,在售,113.228186,23.095958
碧桂园凤凰城凤岭苑,二手房,增城区,17247.97,75.1,在售,113.573092,23.136051
珠江源昌花园,二手房,南沙区,14783.89,39.0,在售,113.525129,22.720036
白云交警宿舍,二手房,白云区,14759.62,30.0,在售,113.334658,23.181762
新港西路179号大院,二手房,海珠区,30625.78,10.0,在售,113.307847,23.097238
名门越秀,二手房,越秀区,59928.68,35.2,在售,113.27182,23.119579
翡翠绿洲鸣翠园,二手房,增城区,33090.33,43.0,在售,113.551411,23.138314
东浚荔景苑,二手房,荔湾区,38108.12,29.0,在售,113.240023,23.126639
供销社宿舍,二手房,天河区,21271.49,30.0,在售,113.400786,23.117533
新柿苑,二手房,白云区,20526.08,35.0,在售,113.26311,23.19305
马鞍山一号,二手房,花都区,16957.49,36.0,在售,113.233439,23.391946
青云花园,二手房,从化区,13333.33,30.0,在售,113.584891,23.546169
天工大厦,二手房,天河区,29123.95,70.0,在售,113.344158,23.146565
海珠花园,二手房,海珠区,45202.66,30.0,在售,113.280981,23.099143
保利越秀天启,新房,荔湾区,46195.0,30.0,售罄,113.247474,23.080091
九洲海誉居,二手房,天河区,66700.54,30.0,在售,113.337074,23.15436
省机械研究所,二手房,天河区,50892.67,20.0,在售,113.342104,23.142741
东洲大厦,二手房,天河区,43797.84,30.0,在售,113.320153,23.130574
云逸苑,二手房,白云区,29606.76,30.0,在售,113.267523,23.193207
中国铁建荔湾国际城,二手房,荔湾区,33905.55,67.0,在售,113.217441,23.078253
宝珠苑,二手房,花都区,10314.14,30.0,在售,113.206038,23.393789
碧桂园云麓半山,二手房,南沙区,19866.89,43.0,在售,113.557297,22.774685
华资大厦,二手房,天河区,30844.57,20.0,在售,113.32787,23.159407
伟腾阁,二手房,荔湾区,22668.6,20.0,在售,113.216043,23.106783
洛湖居,二手房,番禺区,24591.68,30.0,在售,113.302356,23.045428
龙湖金地天峯,二手房,番禺区,28784.81,30.0,在售,113.410684,22.939552
松云雅苑,二手房,白云区,27726.6,38.0,在售,113.292668,23.206617
兰亭君舍,二手房,越秀区,60317.22,30.0,在售,113.275847,23.130283
人盛大厦,二手房,从化区,8819.29,10.0,在售,113.586113,23.55103
加怡大厦,二手房,荔湾区,28130.11,20.0,在售,113.241395,23.094035
伟诚广场,二手房,天河区,37491.7,10.0,在售,113.367432,23.122244
丽江花园丽岛翠苑,二手房,番禺区,29665.26,31.0,在售,113.298839,23.033697
假日轩,二手房,海珠区,42679.23,26.0,在售,113.330753,23.092696
柳岸晓风,二手房,南沙区,26012.76,31.0,在售,113.50834,22.767021
翠怡小区,二手房,海珠区,26791.27,28.0,在售,113.280753,23.083268
远大芳华都汇,二手房,荔湾区,15673.41,30.0,在售,113.229005,23.060289
云苑花园,二手房,白云区,23518.6,40.0,在售,113.250506,23.178918
雅怡花园,二手房,白云区,24832.06,20.0,在售,113.237377,23.160244
南骏大厦,二手房,天河区,46550.52,35.0,在售,113.339846,23.144864
君晖苑,二手房,海珠区,31398.1,20.0,在售,113.338369,23.089476
建基路电信大厦,二手房,海珠区,36622.11,1.23,在售,113.286793,23.100418
耀星华庭,二手房,天河区,69225.35,23.0,在售,113.331725,23.144099
海富花园,二手房,海珠区,42641.48,17.0,在售,113.277539,23.083845
绿地·新里缇香公馆,新房,花都区,15684.0,40.2,售罄,113.206151,23.407287
美的江上沄启,二手房,南沙区,24536.08,30.2,在售,113.516248,22.757905
汇景新城上城勋堡,二手房,天河区,63109.51,40.0,在售,113.372727,23.147421
越秀星汇文瀚,二手房,番禺区,55773.79,55.0,在售,113.384723,23.062039
中奥方直明日公元,二手房,增城区,9146.34,30.0,在售,113.6853,23.275788
锦绣天伦花园,新房,增城区,7543.0,28.0,售罄,113.638676,23.12634
利海绿洲花园,二手房,白云区,25486.52,42.0,在售,113.312329,23.236579
天銮,二手房,天河区,128972.8,30.0,在售,113.329931,23.114633
新世界凯粤湾,二手房,荔湾区,41011.81,33.3,在售,113.213756,23.115265
南国公馆,二手房,天河区,102027.58,33.0,在售,113.337293,23.125777
穗芳阁,二手房,荔湾区,19640.81,23.0,在售,113.212687,23.107077
远洋芙蓉墅,二手房,花都区,19872.95,41.4,在售,113.218941,23.494923
力迅时光里,二手房,海珠区,59695.35,36.8,在售,113.270298,23.102152
珠江大厦,二手房,越秀区,34304.62,35.0,在售,113.284326,23.136794
康乃馨苑,二手房,荔湾区,27842.54,30.0,在售,113.232165,23.08131
广州地铁·珑曜上城,新房,番禺区,22165.0,35.0,在售,113.433442,22.94012
绿怡居,二手房,天河区,37265.06,35.0,在售,113.308056,23.140878
福景园,二手房,番禺区,16519.75,30.0,在售,113.350109,22.922643
星辰大厦,二手房,天河区,45821.36,35.0,在售,113.331661,23.131417
金晖花园,二手房,天河区,36465.14,41.25,在售,113.331693,23.154879
雅居乐富春山居,二手房,黄埔区,39129.17,35.0,在售,113.430563,23.184981
宝华豪庭,二手房,荔湾区,41069.57,24.0,在售,113.241511,23.114417
晓风云著,新房,增城区,13018.0,30.0,在售,113.615487,23.119597
兰亭盛荟,二手房,天河区,70794.8,35.0,在售,113.407124,23.112812
誉峰,二手房,天河区,122544.16,41.0,在售,113.338789,23.123342
万科欧泊,二手房,番禺区,42275.41,36.8,在售,113.355978,23.010766
保利世纪绿洲二期,二手房,天河区,42616.75,40.0,在售,113.369165,23.190307
白云雅苑,二手房,白云区,19921.23,40.0,在售,113.233958,23.176519
骏文雅苑,二手房,越秀区,78141.39,25.0,在售,113.273508,23.123577
晋福阁,二手房,白云区,19408.43,30.0,在售,113.301207,23.224472
雪域澜庭A1区,二手房,花都区,19015.39,37.0,在售,113.229111,23.432234
华南碧桂园景翠苑,二手房,番禺区,72648.08,45.0,在售,113.355169,22.99746
鸿雅轩,二手房,花都区,12646.45,33.0,在售,113.225332,23.382424
友田翡翠华庭,二手房,花都区,8674.39,30.0,在售,113.177571,23.456459
下塘新村,二手房,越秀区,29414.66,23.0,在售,113.275959,23.144704
华南碧桂园锦翠苑,二手房,番禺区,27310.91,40.0,在售,113.354126,22.995366
麓景雅苑,二手房,越秀区,48384.92,30.0,在售,113.278737,23.143792
星河丹堤,二手房,南沙区,21126.7,46.0,在售,113.562783,22.772983
景江大厦,二手房,增城区,9461.39,30.0,在售,113.616328,23.106667
蓬莱阁,二手房,荔湾区,40017.97,16.0,在售,113.236885,23.112712
恒华阁,二手房,越秀区,52569.57,10.0,在售,113.286772,23.14301
金昌大厦,二手房,海珠区,36017.13,15.0,在售,113.273391,23.088368
大城云山花园,新房,从化区,19730.0,38.0,在售,113.492645,23.459132
东华花园,二手房,番禺区,22327.63,30.03,在售,113.39165,22.940713
珍宝巴士楼,二手房,黄埔区,19709.02,32.0,在售,113.445166,23.099797
合景保利·香樾四季花园,二手房,花都区,10346.02,35.0,在售,113.203226,23.4324
合一国际,二手房,白云区,41823.96,30.0,在售,113.32822,23.191801
物勘院住宅区,二手房,花都区,12929.55,3.5,在售,113.211151,23.387745
广东一建,二手房,荔湾区,45834.49,35.0,在售,113.250973,23.139266
新景花苑,二手房,白云区,22177.47,20.0,在售,113.267041,23.196729
城投珠江天河壹品,二手房,天河区,54818.74,35.0,在售,113.396126,23.139836
中森茗苑,二手房,增城区,16336.29,32.08,在售,113.626097,23.12801
粤和楼,二手房,天河区,42632.85,30.0,在售,113.36897,23.125274
星汇城,二手房,增城区,18649.83,35.0,在售,113.594253,23.287077
保利和颂,新房,荔湾区,44012.0,30.0,在售,113.228782,23.082644
华润置地·瑞府,二手房,南沙区,24728.1,32.0,在售,113.505781,22.764659
荔城尚东,二手房,增城区,16055.31,30.5,在售,113.793141,23.280723
税务新村,二手房,花都区,11638.15,28.0,在售,113.202919,23.402851
港湾三村,二手房,黄埔区,23119.17,20.0,在售,113.444065,23.10468
上宸花园,新房,花都区,19772.0,35.0,在售,113.251837,23.433824
昊龙花园南区,二手房,番禺区,26411.41,33.0,在售,113.359717,22.914387
珠江·广钢花城,新房,荔湾区,33727.0,30.0,在售,113.252823,23.054912
枫溪苑,二手房,白云区,21707.94,30.0,在售,113.257691,23.180755
祈福新村D区,二手房,番禺区,19290.51,42.0,在售,113.340229,22.961855
坚真花园,二手房,海珠区,44582.37,32.8,在售,113.326902,23.081773
东怡新区东豪园,二手房,番禺区,32225.71,32.0,在售,113.393697,22.928379
省农机所,二手房,天河区,56723.91,20.0,在售,113.344468,23.143358
建业大厦,二手房,番禺区,13521.82,25.0,在售,113.384496,22.94568
泰然居,二手房,天河区,41566.11,20.0,在售,113.3606,23.124915
业丰花园,二手房,荔湾区,24150.07,14.7,在售,113.245092,23.141751
万科山景园,新房,黄埔区,9470.0,32.0,售罄,113.524979,23.210617
紫泉流溪湾,二手房,从化区,12049.66,63.0,在售,113.473415,23.445807
汇金国际金融中心,二手房,天河区,35127.68,20.0,在售,113.380551,23.117876
勤天一品树院,二手房,花都区,10094.58,30.0,在售,113.23849,23.496648
亚太新城富华苑,二手房,增城区,12891.9,25.0,在售,113.611005,23.127511
西丽园,二手房,番禺区,12572.14,40.0,在售,113.354705,22.935686
全鸿花园,二手房,花都区,13668.64,32.0,在售,113.217489,23.386761
嘉汇四季阳光,二手房,增城区,17079.95,31.0,在售,113.811491,23.295245
大华城东瀚,二手房,增城区,8399.02,30.0,在售,113.74317,23.277309
骏辉楼,二手房,花都区,15011.83,15.0,在售,113.227123,23.403463
长江数码花园(南沙),二手房,南沙区,11734.75,20.0,在售,113.344366,22.83236
华南理工大学宿舍西秀村,二手房,天河区,70765.82,35.0,在售,113.34105,23.1567
实地常春藤5期,新房,黄埔区,26574.0,35.0,在售,113.5579,23.21342
广信金兰花园,二手房,白云区,31095.7,40.0,在售,113.273636,23.178578
华景新城芳满庭园,二手房,天河区,56456.55,35.0,在售,113.362752,23.141613
绿城玉海棠,新房,番禺区,40986.0,35.0,在售,113.385784,22.933173
东方花苑,二手房,越秀区,41283.57,36.0,在售,113.31457,23.128748
天健汇,二手房,天河区,23718.21,30.12,在售,113.395712,23.13853
翠荷轩,二手房,荔湾区,30809.9,36.0,在售,113.227448,23.078346
丽江花园康城居,二手房,番禺区,22845.69,35.0,在售,113.301373,23.029838
机安宿舍,二手房,白云区,20624.06,20.0,在售,113.251825,23.178363
龙祥大厦,二手房,海珠区,24337.58,30.0,在售,113.334896,23.090226
科城山庄·峻森园,新房,黄埔区,36950.0,30.0,在售,113.486734,23.18848
广州市司法学校黄边校区,二手房,白云区,19326.58,60.0,在售,113.274099,23.227599
富力千禧花园,二手房,海珠区,50987.93,41.0,在售,113.285587,23.095835
望谷温泉小镇,二手房,从化区,4848.34,35.0,在售,113.641694,23.630707
富丽家园永富楼,二手房,番禺区,18142.05,58.0,在售,113.317303,23.017802
海员路138号大院,二手房,黄埔区,25859.71,3.2,在售,113.446861,23.097317
统战部大院,二手房,越秀区,45005.25,30.0,在售,113.261156,23.121733
自来水公司宿舍,二手房,花都区,6862.52,10.0,在售,113.205426,23.39187
第三金碧花园,二手房,海珠区,40671.56,43.0,在售,113.28845,23.065202
云影花园,二手房,越秀区,110672.73,17.0,在售,113.298917,23.110088
太平花园,二手房,从化区,7605.19,75.0,在售,113.484352,23.431311
金海岸花园观海,二手房,番禺区,30686.35,38.0,在售,113.406899,22.929416
华建小区,二手房,天河区,47835.69,30.0,在售,113.355685,23.132082
东信华庭,二手房,番禺区,29833.83,40.0,在售,113.378906,22.936946
合景朗悦公馆,新房,从化区,8894.0,35.0,在售,113.429091,23.611818
云泉新村,二手房,越秀区,25736.86,20.0,在售,113.30195,23.15575
兰亭颖园,二手房,海珠区,52350.85,40.0,在售,113.272667,23.104386
地球化学研究所,二手房,天河区,47577.96,30.0,在售,113.363789,23.144639
六榕大厦,二手房,越秀区,37566.65,26.0,在售,113.260281,23.126949
兰馨花园,新房,从化区,12587.0,35.0,售罄,113.609078,23.532272
中铁诺德·阅泷,二手房,白云区,18418.38,30.0,在售,113.240173,23.295111
牧业大厦,二手房,天河区,44851.49,15.0,在售,113.365009,23.111196
海景中心,二手房,天河区,43135.84,15.01,在售,113.355091,23.124162
灵山岛金茂湾,二手房,南沙区,22609.05,35.0,在售,113.506598,22.771007
湾区·金融城,新房,南沙区,28268.0,38.4,在售,113.508686,22.756538
都市华庭(天河),二手房,天河区,61955.03,35.0,在售,113.328859,23.140974
民航芙蓉山庄,二手房,花都区,17396.0,67.0,在售,113.223245,23.503441
谷围新村,二手房,番禺区,23500.18,45.0,在售,113.43427,23.037088
金盛大厦,二手房,海珠区,34504.66,10.0,在售,113.275373,23.090091
书香庭,二手房,花都区,10803.89,20.0,在售,113.220547,23.387654
林和苑,二手房,天河区,56366.31,34.0,在售,113.340324,23.14516
泰康城广场,二手房,越秀区,35714.22,50.0,在售,113.267745,23.116928
裕豪公寓,二手房,南沙区,16535.43,12.0,在售,113.57185,22.74479
珠光云岭湖,二手房,从化区,8565.03,0.2,在售,113.568138,23.548665
纵横公寓,二手房,海珠区,36123.68,37.0,在售,113.330626,23.0958
碧桂园海湾1号,二手房,南沙区,20584.78,40.0,在售,113.604549,22.757014
中坚豪庭,二手房,增城区,10164.24,35.0,在售,113.826379,23.277297
嘉骏·小城大院,新房,从化区,12813.0,35.0,售罄,113.576174,23.558456
万科云城米酷,二手房,天河区,22224.03,30.0,在售,113.408242,23.166218
紫光苑,二手房,海珠区,31698.86,15.0,在售,113.268684,23.098432
