小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
雍鑫金科集美雍阳,新房,武清区,12284.0,40.0,售罄,116.991658,39.390166
荔丰花园,二手房,北辰区,16541.39,20.0,在售,117.189459,39.215855
莲香园,二手房,津南区,5177.77,20.0,在售,117.442775,38.934398
好乐里,二手房,和平区,91767.63,25.0,在售,117.194419,39.120702
蓟县石油公司家属院,二手房,蓟州区,9060.96,30.0,在售,117.407896,40.039307
华庭豪苑,二手房,武清区,24768.44,40.0,在售,117.041467,39.367135
南大桥中铁十六局宿舍楼,二手房,东丽区,12643.5,10.0,在售,117.272758,39.122079
宜川北里,二手房,南开区,27078.02,25.0,在售,117.151946,39.139609
北开花园,二手房,红桥区,25277.47,40.0,在售,117.180719,39.155289
创业北里,二手房,滨海新区,4910.0,25.0,在售,117.505296,38.743741
柴楼兴园,二手房,北辰区,14109.89,35.0,在售,117.105936,39.268047
泽信云樾天著,二手房,东丽区,11699.65,40.0,在售,117.39741,39.166557
普明里丁区,二手房,津南区,7573.57,10.0,在售,117.382189,38.981077
翰澜苑,二手房,河东区,30459.37,42.0,在售,117.251214,39.137045
中海八里臺,二手房,河西区,52095.15,40.0,在售,117.183006,39.098435
鑫庭花园,二手房,津南区,8523.74,35.0,在售,117.349475,39.028842
摩卡假日,二手房,西青区,13929.81,25.0,在售,117.037617,39.066934
宇翔园,二手房,南开区,20826.31,25.0,在售,117.1259,39.142505
友城名居,二手房,河西区,35788.48,25.0,在售,117.204538,39.09974
蓝山花园东区,二手房,滨海新区,11773.5,25.0,在售,117.665855,39.055962
中关村·新世界,二手房,宝坻区,6095.09,42.0,在售,117.291671,39.751775
世嘉花苑,二手房,武清区,5188.12,40.0,在售,116.909598,39.30226
时代大厦,二手房,滨海新区,3987.16,25.0,在售,117.66134,39.027476
新城小区,二手房,河西区,27685.83,10.0,在售,117.236392,39.089325
东丽1号,二手房,东丽区,16069.58,30.0,在售,117.35384,39.077174
水岸华庭(西青区),二手房,西青区,12583.61,10.0,在售,117.02808,39.133196
浩天天娇源,二手房,南开区,33060.41,40.0,在售,117.156517,39.094732
三合里,二手房,河西区,41755.77,15.0,在售,117.198257,39.098446
庆丰园,二手房,滨海新区,10569.26,25.0,在售,117.665094,39.04546
水木天成翠杨园,二手房,红桥区,20008.27,40.0,在售,117.133458,39.162992
柴楼金园,二手房,北辰区,13938.26,40.0,在售,117.102724,39.26932
华隆小区,二手房,滨海新区,3417.12,20.0,在售,117.429405,38.681124
祥瑞家园（河东）,二手房,河东区,19434.63,20.0,在售,117.241446,39.145742
凯德国贸,二手房,河西区,24887.2,13.0,在售,117.216689,39.113685
宝星花园,二手房,宝坻区,5946.17,50.0,在售,117.279971,39.654834
周转楼518号,二手房,河东区,10204.08,10.0,在售,117.248622,39.118904
玉峰花园,二手房,河西区,21895.52,25.0,在售,117.27028,39.056408
富力津门湖棕榈花园,二手房,西青区,23825.32,24.0,在售,117.210697,39.061183
泰达城河与海,二手房,红桥区,29912.71,38.0,在售,117.181151,39.157086
金才园,二手房,津南区,9796.08,25.0,在售,117.371006,38.982778
福满园,二手房,滨海新区,10555.47,20.0,在售,117.490392,38.854217
晶采大厦,二手房,河西区,27245.37,25.0,在售,117.222813,39.106661
尚港华府,二手房,武清区,7075.22,39.0,在售,116.944745,39.235952
住总尚清湾,二手房,武清区,11625.72,45.0,在售,117.06062,39.411738
马场道（和平区）,二手房,和平区,71684.43,15.0,在售,117.204513,39.108258
阳光佳园一里,二手房,滨海新区,8250.11,30.0,在售,117.483096,38.729542
宝德云湾,二手房,滨海新区,7476.45,38.0,在售,117.613114,38.991283
润园,二手房,东丽区,9761.63,30.0,在售,117.375099,39.177788
西青道楼,二手房,红桥区,16463.58,15.0,在售,117.150502,39.154802
合景珒悦府,二手房,滨海新区,7955.94,37.14,在售,117.703139,38.951984
枫景湾家园,二手房,滨海新区,7074.62,35.0,在售,117.80829,39.239196
首创国际半岛伊维萨小镇,二手房,武清区,9818.93,45.0,在售,116.835037,39.63639
皓园里,二手房,河北区,18625.19,10.0,在售,117.222227,39.163628
雅环里,二手房,南开区,19173.64,10.0,在售,117.142272,39.146486
瑜芳园,二手房,东丽区,12008.29,42.0,在售,117.38045,39.102869
凤翔里,二手房,南开区,30527.43,20.0,在售,117.16985,39.129707
调富里,二手房,河北区,18041.54,10.0,在售,117.20508,39.170235
香江花园,二手房,河西区,27086.41,30.0,在售,117.234368,39.097064
气象南里,二手房,河西区,26358.5,27.0,在售,117.183153,39.088616
富丽湾花园,二手房,武清区,11984.54,42.0,在售,117.076245,39.323943
福荣里,二手房,东丽区,13922.23,25.0,在售,117.3186,39.088635
新城家园,二手房,滨海新区,13131.17,25.0,在售,117.703004,39.014447
汇福华庭,二手房,南开区,36028.64,10.0,在售,117.17761,39.124045
中铁十八局集团北区,二手房,津南区,18747.95,35.0,在售,117.297489,39.065856
合作里,二手房,和平区,89264.86,10.0,在售,117.198376,39.106133
万科锦庐,二手房,滨海新区,17864.59,40.0,在售,117.742138,39.119995
碧湖庭苑,二手房,武清区,10893.47,40.0,在售,117.119674,39.330684
城兴里,二手房,蓟州区,8293.45,20.0,在售,117.408308,40.034412
兰江新苑,二手房,河西区,24767.81,40.0,在售,117.255021,39.05487
宾馆南道,二手房,河西区,26816.89,10.0,在售,117.207794,39.083661
远大城,二手房,宝坻区,4586.54,40.0,在售,117.426434,39.487288
雍祥府,二手房,北辰区,15079.67,43.0,在售,117.157213,39.217076
龙达园,二手房,西青区,12906.27,20.0,在售,117.243595,39.02095
夏洛兹花园,二手房,东丽区,18615.36,40.0,在售,117.416314,39.14664
华都庭苑,新房,滨海新区,15712.0,30.0,在售,117.50296,38.855894
富平里,二手房,南开区,27730.03,15.0,在售,117.133963,39.140737
重建里,二手房,河西区,42226.34,28.0,在售,117.223914,39.110456
大同门西里,二手房,红桥区,16118.69,32.0,在售,117.160312,39.171622
融创城融林园,二手房,东丽区,20363.18,10.0,在售,117.308341,39.115343
逸品轩,二手房,河东区,31824.57,45.0,在售,117.253524,39.120672
金福南里,二手房,南开区,17868.79,20.0,在售,117.18356,39.06601
盛世华府鸿园,二手房,武清区,18265.4,50.0,在售,117.0699,39.362825
四新道,二手房,红桥区,17011.34,15.0,在售,117.161126,39.183245
嘉和里,二手房,东丽区,8044.09,40.0,在售,117.255151,39.204201
风琴轩,二手房,滨海新区,13548.7,40.0,在售,117.718426,39.104341
格调平园,二手房,西青区,30722.11,40.0,在售,117.203173,39.038522
沈阳道,二手房,和平区,78531.07,10.0,在售,117.193278,39.122704
瑞江花园竹苑,二手房,河西区,23862.05,25.0,在售,117.22765,39.067868
盛世豪庭二期,二手房,武清区,7073.43,45.0,在售,117.005016,39.29351
日照公寓,二手房,河北区,19534.65,28.0,在售,117.195584,39.160765
卫津路(和平区),二手房,和平区,51632.1,45.0,在售,117.179539,39.106111
中车津浦智汇港,新房,河北区,23500.0,35.0,在售,117.197025,39.17431
新文化花园新典居,二手房,和平区,38786.7,25.0,在售,117.185859,39.126088
迁安里,二手房,滨海新区,11363.64,25.0,在售,117.667232,39.039962
香江健康小镇百合园,二手房,宝坻区,6322.31,40.0,在售,117.412663,39.487471
三明里,二手房,滨海新区,6267.81,15.0,在售,117.787078,39.24322
同安道,二手房,和平区,55081.13,20.0,在售,117.184262,39.104501
招商钻石山,二手房,南开区,32779.18,50.0,在售,117.180846,39.073726
兴业家园,二手房,南开区,27163.5,25.0,在售,117.15766,39.125108
迎水道5号,二手房,南开区,24031.68,40.0,在售,117.155269,39.092186
南益名悦华庭,二手房,滨海新区,13174.11,30.0,在售,117.637085,39.051949
鑫海东苑,二手房,蓟州区,15286.51,30.0,在售,117.443302,40.051838
乐园公寓二期,二手房,蓟州区,10348.98,20.0,在售,117.426804,40.036827
倚虹西里,二手房,河东区,16597.02,25.0,在售,117.277411,39.139973
北海楼,二手房,宝坻区,6251.52,10.0,在售,117.322786,39.738625
清秀园,二手房,河西区,27372.29,25.0,在售,117.210962,39.074795
碧水家园D区,二手房,西青区,6348.28,16.0,在售,117.10223,39.101141
溪语花园,二手房,武清区,5922.79,40.3,在售,116.93203,39.65512
云松里,二手房,南开区,33267.0,25.0,在售,117.168205,39.11646
融创城融义园,二手房,东丽区,19663.17,45.0,在售,117.31042,39.110032
贻欣园,二手房,滨海新区,16678.14,28.0,在售,117.699117,39.024671
体工里,二手房,和平区,47606.72,20.0,在售,117.194347,39.109655
万科金色雅筑北苑,二手房,东丽区,18668.37,48.0,在售,117.306043,39.10803
照湖西里,二手房,南开区,17304.6,18.0,在售,117.156951,39.111588
圆月里,二手房,东丽区,5799.79,40.0,在售,117.487532,39.045285
金辉城优步学府,二手房,宝坻区,9940.24,43.0,在售,117.29945,39.706016
双馨嘉园,二手房,武清区,2794.13,40.0,在售,116.825566,39.519486
馨盛园(武清区),二手房,武清区,9392.58,20.0,在售,117.078747,39.379322
富民河畔家园,二手房,河东区,20493.69,45.0,在售,117.262746,39.091917
富力津门湖橘墅花园,二手房,西青区,35216.17,40.0,在售,117.204061,39.048951
华瑞里,二手房,南开区,24175.99,10.0,在售,117.160222,39.139807
华润橡树湾茗润轩,二手房,东丽区,12844.01,35.0,在售,117.394972,39.178395
夏茵里,二手房,西青区,15733.87,11.0,在售,117.113709,39.151723
奥林匹克村,二手房,南开区,20195.65,45.0,在售,117.170522,39.073178
七贤南里,二手房,河西区,23179.74,10.0,在售,117.244191,39.080142
新尚里,二手房,滨海新区,12566.27,11.0,在售,117.713778,39.001819
七0七所社区,二手房,红桥区,21186.04,20.0,在售,117.150647,39.181702
花园里(塘沽),二手房,滨海新区,13706.03,25.0,在售,117.651216,39.015332
铁十六局二处,二手房,东丽区,13340.62,30.0,在售,117.292498,39.148973
家诚里,二手房,西青区,8784.14,40.0,在售,117.02683,39.074889
德益里,二手房,东丽区,8573.48,40.0,在售,117.270949,39.210067
凯立天香家园,二手房,南开区,32056.78,10.0,在售,117.157282,39.130904
滨旅景熙,二手房,滨海新区,9999.78,42.0,在售,117.815482,39.185176
金都花园,二手房,武清区,17621.24,40.0,在售,117.025258,39.393023
蓝海苑,二手房,东丽区,11281.36,20.0,在售,117.3479,39.106057
西运小区,二手房,滨海新区,3676.52,20.0,在售,117.420451,38.698442
青山溪语,二手房,蓟州区,10300.24,43.2,在售,117.42966,40.057387
生辉里,二手房,河西区,37482.24,30.0,在售,117.222597,39.096112
瑞兴里,二手房,红桥区,19930.98,15.0,在售,117.14929,39.14438
绿城桃李春风,二手房,静海区,10241.58,80.0,在售,117.129586,38.889767
中盈小区,二手房,滨海新区,19462.99,25.0,在售,117.698061,39.036195
兴义里,二手房,和平区,85692.63,20.0,在售,117.193782,39.121078
胜利里,二手房,滨海新区,6392.0,17.0,在售,117.457293,38.831683
水木天成碧杉园,二手房,红桥区,17756.96,36.0,在售,117.128387,39.163036
咸阳南里,二手房,南开区,22954.29,25.0,在售,117.140256,39.12319
南春园小区,二手房,滨海新区,3534.0,25.0,在售,117.516192,38.691821
奥克斯泉上文华,二手房,武清区,13999.2,70.0,在售,117.044224,39.349519
万科新城紫芸苑,二手房,北辰区,14040.83,20.0,在售,117.208876,39.209592
大唐盛世,二手房,津南区,6046.86,35.0,在售,117.36413,38.91404
芳园,二手房,东丽区,8550.52,10.0,在售,117.368978,39.175094
小岛壹号,新房,滨海新区,16336.0,30.0,在售,117.507502,38.848935
利民道,二手房,河西区,32842.0,20.0,在售,117.209452,39.098311
富源里,二手房,河西区,22159.11,35.0,在售,117.19291,39.07012
中建理想城,新房,津南区,21685.0,40.0,在售,117.294543,39.057924
义德里,二手房,和平区,78873.94,20.0,在售,117.188324,39.125303
都旺新城兰芳园,二手房,北辰区,15812.09,25.0,在售,117.143457,39.226263
峰汇国际公寓,二手房,河西区,19287.68,30.0,在售,117.206909,39.096793
卓越浅水湾,二手房,河东区,41902.08,36.0,在售,117.22406,39.12465
鸿坤花语,二手房,蓟州区,10405.79,40.0,在售,117.386884,40.038435
普天东里,二手房,北辰区,12983.29,21.0,在售,117.185225,39.190246
金地·新城大境,二手房,宝坻区,9654.49,40.0,在售,117.292911,39.687158
云阳里,二手房,南开区,27100.65,10.0,在售,117.133557,39.141839
瞰海轩,二手房,滨海新区,6785.74,35.0,在售,117.807711,39.040289
天庆里,二手房,河西区,44041.38,10.0,在售,117.222061,39.105896
福源天安佳园,二手房,武清区,5047.69,50.0,在售,117.200085,39.361725
正德里,二手房,滨海新区,14782.32,25.0,在售,117.650985,39.015995
开明西里,二手房,南开区,37493.6,20.0,在售,117.162092,39.130589
明湖苑,二手房,东丽区,10224.9,10.0,在售,117.391503,39.170644
天津雅颂居,二手房,河东区,33700.69,21.0,在售,117.217915,39.126959
绿景家園,二手房,宝坻区,10017.26,40.0,在售,117.329695,39.721479
金地平山印,二手房,河西区,58249.34,28.0,在售,117.186773,39.096124
天房崇德园三期,新房,南开区,56260.0,35.0,在售,117.157292,39.081781
福源公寓(武清),二手房,武清区,6077.3,34.26,在售,117.197599,39.368324
海景公寓,二手房,河西区,37769.82,40.0,在售,117.240318,39.094323
兴宜里,二手房,河北区,14232.4,26.0,在售,117.20919,39.189477
碧水云天,二手房,蓟州区,15983.32,40.0,在售,117.473184,40.068583
江南公寓,二手房,河西区,30181.33,26.0,在售,117.210872,39.10558
融府,二手房,南开区,62635.36,40.0,在售,117.1721,39.122648
兆丰里,二手房,和平区,74773.81,10.0,在售,117.193868,39.121124
幸福楼（塘沽）,二手房,滨海新区,11286.21,25.0,在售,117.634648,39.037994
华宁南里,二手房,南开区,22750.24,25.0,在售,117.140159,39.101333
建新里,二手房,滨海新区,13844.02,35.0,在售,117.633643,39.010978
九策南奥雅居,二手房,西青区,7052.5,46.0,在售,117.195062,39.014543
云阳北里,二手房,南开区,25586.59,25.1,在售,117.133785,39.142583
鸿坤理想湾,二手房,蓟州区,9528.76,40.0,在售,117.38543,40.020723
佳音里,二手房,南开区,30564.8,25.0,在售,117.17279,39.117666
名居花园,二手房,东丽区,19350.13,30.0,在售,117.404462,39.150004
渤海明珠,二手房,河西区,29365.67,46.34,在售,117.234793,39.094963
冠云西里,二手房,河东区,16635.77,25.0,在售,117.27828,39.136889
富秀园,二手房,河北区,17228.23,40.0,在售,117.218359,39.160555
欣圆小区,二手房,东丽区,11293.5,10.0,在售,117.289019,39.087194
富力新城,二手房,静海区,5796.45,45.0,在售,117.138431,38.886571
喜年广场,二手房,河西区,16861.13,25.0,在售,117.232434,39.044883
都旺新城菊芳园,二手房,北辰区,15294.39,25.0,在售,117.144724,39.225523
荣溪园,二手房,北辰区,11119.38,10.0,在售,117.089042,39.211185
增强楼,二手房,河西区,30035.96,25.0,在售,117.20518,39.094126
梨秀园,二手房,西青区,11191.98,25.0,在售,117.191962,39.040796
榕景园,二手房,滨海新区,15449.67,25.0,在售,117.708385,39.041642
建投瑜园,二手房,滨海新区,10688.95,35.0,在售,117.630227,39.122513
富民路94号院,二手房,河东区,16728.62,15.0,在售,117.253919,39.089926
颂禹西里,二手房,南开区,35401.8,20.0,在售,117.162238,39.128768
大唐印象唐雅苑,二手房,东丽区,13139.2,40.0,在售,117.401775,39.176794
中交融成,二手房,河西区,33868.62,40.0,在售,117.255548,39.067734
上江花园,二手房,河北区,15448.21,40.0,在售,117.258756,39.166662
枫珑园,二手房,滨海新区,16557.96,40.0,在售,117.780071,39.106645
桂林里,二手房,和平区,82417.7,10.0,在售,117.202505,39.108991
博彩公寓,二手房,南开区,23776.39,30.0,在售,117.17443,39.081934
丽江花园,二手房,西青区,22993.69,25.0,在售,117.189824,39.062882
合恒香醍名邸,二手房,静海区,11598.49,40.0,在售,117.089763,38.982493
梦香花园,二手房,静海区,7200.84,25.0,在售,116.925815,38.930731
万锦府,二手房,宝坻区,8622.57,40.37,在售,117.345003,39.744226
世茂起雲湾,二手房,滨海新区,4677.36,35.0,在售,117.865031,39.181868
潞水华苑,二手房,武清区,12093.72,38.0,在售,117.061647,39.368761
津塘公寓,二手房,河东区,18483.94,25.0,在售,117.245887,39.114806
城锦园,二手房,武清区,4830.82,40.0,在售,116.874689,39.52
圣世宫,二手房,蓟州区,13175.33,50.0,在售,117.458414,40.064566
青翠园,二手房,北辰区,12595.23,30.0,在售,117.131352,39.236796
久仰里,二手房,河西区,43810.02,15.0,在售,117.22087,39.108425
瑞庭颂苑,二手房,河北区,21347.23,35.0,在售,117.24218,39.17655
任贤里,二手房,河北区,15933.68,25.0,在售,117.204671,39.179301
高新里,二手房,滨海新区,11433.91,20.0,在售,117.630205,39.032802
华宇御熹臺,新房,河西区,40792.0,40.0,在售,117.265361,39.069948
东风路十五栋,二手房,滨海新区,6705.88,45.0,在售,117.817621,39.242985
富力桃园天富园,二手房,津南区,15981.08,45.0,在售,117.271531,39.033347
洛卡小镇逸境园,二手房,西青区,22378.81,45.0,在售,117.214982,39.026438
向阳里(塘沽),二手房,滨海新区,18387.58,25.0,在售,117.653526,39.019925
观澜雅苑,二手房,蓟州区,12372.26,40.0,在售,117.393641,40.030061
延长里,二手房,南开区,20051.92,25.0,在售,117.114456,39.135757
宏德里,二手房,和平区,78984.49,20.0,在售,117.208609,39.119433
光明里(河西区),二手房,河西区,23780.3,10.0,在售,117.225348,39.084575
林奇岛,二手房,静海区,9675.67,41.0,在售,117.125559,38.874582
纪发大厦,二手房,河西区,20817.37,10.0,在售,117.199621,39.073289
新兴东里,二手房,津南区,8768.99,35.0,在售,117.390767,38.98359
雅丽园,二手房,河东区,17372.02,16.0,在售,117.264169,39.143048
集美雍阳,二手房,武清区,16406.84,50.0,在售,116.991782,39.390272
佳荣里,二手房,北辰区,15681.01,10.0,在售,117.126655,39.192898
林苑东里,二手房,南开区,22330.66,12.0,在售,117.145833,39.088296
美克嘉美湾,二手房,武清区,8628.71,42.0,在售,117.05921,39.431917
长平西里,二手房,红桥区,11491.6,20.0,在售,117.158203,39.187777
华章里,二手房,南开区,25913.47,10.0,在售,117.159278,39.12014
橙翠园,二手房,河东区,17094.44,26.0,在售,117.277861,39.157995
风荷新园,二手房,南开区,31391.16,30.0,在售,117.166443,39.13082
中建壹方九里,新房,武清区,17954.0,40.0,售罄,116.987874,39.397784
天宾公寓,二手房,河西区,24188.68,26.0,在售,117.20067,39.083079
金地喜悦里,新房,西青区,24299.0,38.0,在售,117.11659,39.139847
长益里,二手房,红桥区,19368.51,30.0,在售,117.172283,39.155974
新城万青时光里,新房,宝坻区,11827.0,40.0,售罄,117.294537,39.697938
水岸花园,二手房,滨海新区,9696.94,40.5,在售,117.702926,39.119587
远洋国际中心,二手房,河东区,21906.24,20.0,在售,117.222525,39.138661
路劲隽澜湾绿境华庭,二手房,北辰区,9150.09,45.0,在售,117.085339,39.237925
招商江山玺,二手房,南开区,44237.24,45.0,在售,117.133468,39.109603
益鑫里,二手房,红桥区,17221.94,20.0,在售,117.15116,39.156367
全运村流苏园,二手房,河西区,35541.04,40.0,在售,117.259392,39.043782
新城·湖畔风华,二手房,武清区,8209.81,42.0,在售,117.130842,39.320535
中央公馆,二手房,河西区,21412.98,21.0,在售,117.19245,39.100379
万科麒麟小镇,新房,东丽区,6757.0,40.0,在售,117.452724,39.234148
睦安公寓,二手房,津南区,6170.64,40.0,在售,117.382911,38.987525
汇锦新园,二手房,武清区,12415.92,28.0,在售,117.071518,39.36774
环江里,二手房,河北区,14416.75,15.0,在售,117.24862,39.168878
紫金花园,二手房,河西区,17358.36,25.0,在售,117.19495,39.082477
万达·水西台,二手房,红桥区,31455.0,35.0,在售,117.147286,39.149559
聚安西园,二手房,河东区,21346.1,20.01,在售,117.21568,39.144728
津塘路33号,二手房,河东区,12450.48,20.0,在售,117.235032,39.12144
融创城融章园,二手房,东丽区,21886.77,20.0,在售,117.310591,39.111564
宜清花园,二手房,河北区,15794.47,25.0,在售,117.211508,39.189987
昌海里,二手房,河北区,22462.29,23.0,在售,117.20438,39.148258
久华里,二手房,南开区,26015.52,40.0,在售,117.135163,39.088573
锦江北里,二手房,河北区,15776.32,25.0,在售,117.259015,39.164136
日方里,二手房,河北区,16124.73,20.0,在售,117.19476,39.162159
馨泰家园,二手房,宝坻区,8818.19,35.0,在售,117.293708,39.724003
颐安花园西区北院,二手房,武清区,15410.95,25.0,在售,117.037374,39.371391
陶然庭苑,二手房,河东区,21179.62,10.0,在售,117.296912,39.098322
富力华庭,二手房,南开区,31538.74,35.0,在售,117.172417,39.144941
启春里,二手房,北辰区,19301.54,35.0,在售,117.133219,39.19876
副食大楼,二手房,河西区,16345.73,10.0,在售,117.260394,39.076442
顺义南里,二手房,北辰区,10736.5,32.0,在售,117.156724,39.198903
利民里(红桥区),二手房,红桥区,50193.05,25.0,在售,117.18897,39.149194
大生里,二手房,和平区,66817.15,30.0,在售,117.18729,39.115938
官港溪谷林苑,二手房,滨海新区,6830.18,40.0,在售,117.51514,38.912644
景瑞华发悦玺台,二手房,滨海新区,9127.66,43.0,在售,117.614423,38.993731
芳园里(河北区),二手房,河北区,14206.13,16.0,在售,117.216017,39.161627
云兴家园,二手房,红桥区,16673.0,36.0,在售,117.131007,39.152593
御河湾新苑,二手房,红桥区,20607.03,28.0,在售,117.173603,39.15472
天津大学四季村,二手房,南开区,32641.89,10.1,在售,117.1643,39.110376
想云湾,二手房,东丽区,17795.46,40.0,在售,117.443592,39.150871
恒大悦湖公馆,二手房,滨海新区,8462.19,40.0,在售,117.539642,39.121217
贻成园西区,二手房,滨海新区,19846.46,30.0,在售,117.69925,39.035697
冠云东里,二手房,河东区,16923.99,25.0,在售,117.28262,39.138846
崇德里,二手房,和平区,84798.75,11.0,在售,117.216909,39.117562
金冠里小区,二手房,南开区,20661.87,25.0,在售,117.139728,39.096998
宁欣花园,二手房,河北区,23649.2,40.0,在售,117.222129,39.16681
橙圃园,二手房,北辰区,14541.61,25.0,在售,117.12811,39.236146
中建锦苑,新房,滨海新区,9106.0,40.0,售罄,117.614377,38.985278
天合家园,二手房,东丽区,12381.48,25.0,在售,117.351001,39.07847
爱俪园,二手房,南开区,19220.48,15.0,在售,117.167559,39.095952
秋怡家园,二手房,北辰区,15159.6,35.0,在售,117.185569,39.216972
五峰南里,二手房,红桥区,17814.22,20.0,在售,117.166858,39.170439
天宝华苑,二手房,宝坻区,7135.65,30.0,在售,117.307219,39.708616
龙泉里（东丽区）,二手房,东丽区,8438.33,26.0,在售,117.382807,39.10264
八一里,二手房,河西区,16271.74,10.0,在售,117.26722,39.07486
中嘉花园绮水苑,二手房,红桥区,16491.63,25.0,在售,117.145118,39.176205
旭辉景瑞·塘沽湾陆号,二手房,滨海新区,10984.25,43.0,在售,117.611396,38.98468
卫华里,二手房,和平区,49134.77,25.0,在售,117.181545,39.102805
城垣里,二手房,河北区,16149.57,10.0,在售,117.234095,39.15757
保定里,二手房,滨海新区,12813.59,25.0,在售,117.650615,39.041171
山海花园,二手房,河北区,17007.61,25.0,在售,117.18673,39.179946
三六一五家属院,二手房,蓟州区,6330.81,50.0,在售,117.315577,40.071933
河南里,二手房,滨海新区,10687.9,10.0,在售,117.66073,39.001266
美墅金岛,二手房,河西区,36724.2,43.0,在售,117.224621,39.038959
馨如园,二手房,武清区,11359.97,45.0,在售,117.077284,39.382624
丽景名苑,二手房,滨海新区,6331.73,35.0,在售,117.824988,39.23186
舒馨家园,二手房,蓟州区,8228.3,13.0,在售,117.401028,40.028063
桂荷园,二手房,南开区,29637.07,45.0,在售,117.14683,39.116805
东华里,二手房,河北区,15646.9,25.0,在售,117.182856,39.173953
天惠小区,二手房,河西区,23817.01,15.0,在售,117.230407,39.095133
金联公寓,二手房,红桥区,17986.4,25.0,在售,117.15545,39.153529
龙都花园,二手房,河西区,31206.44,36.0,在售,117.225641,39.099856
新立里,二手房,河西区,39871.38,16.0,在售,117.222226,39.109328
紫溪花园,二手房,宝坻区,6152.1,40.0,在售,117.28043,39.659333
盛兴佳园,二手房,西青区,11628.71,40.0,在售,117.118684,39.042326
义江里,二手房,河北区,16499.37,26.0,在售,117.25114,39.163806
集平里,二手房,红桥区,14796.33,40.0,在售,117.148478,39.171986
粮食局厢房楼,二手房,武清区,9257.07,30.0,在售,117.061228,39.379256
汾水道,二手房,南开区,25369.07,30.0,在售,117.148084,39.14129
安达里,二手房,北辰区,13056.58,32.0,在售,117.133346,39.232002
宇康园,二手房,滨海新区,5279.21,12.0,在售,117.57383,39.007298
贝肯山橡实园,二手房,滨海新区,17594.22,35.0,在售,117.716083,39.02065
江坪园,二手房,南开区,37649.24,45.0,在售,117.136332,39.113854
隆鹏园,二手房,南开区,23569.35,25.0,在售,117.141623,39.106801
天安象屿智慧城,新房,东丽区,7679.0,40.0,在售,117.439294,39.166493
永和新里,二手房,和平区,54777.01,10.0,在售,117.185456,39.125105
万平里,二手房,河东区,15724.28,25.0,在售,117.263129,39.126427
和悦花园,二手房,武清区,14035.57,30.0,在售,117.030902,39.370167
未来城冬博苑,二手房,北辰区,15191.66,40.0,在售,117.221374,39.206271
森泰小区,二手房,滨海新区,15112.03,25.0,在售,117.691755,39.036636
银行里,二手房,和平区,44452.68,10.0,在售,117.18401,39.109928
迎宾园,二手房,滨海新区,12140.0,15.0,在售,117.655658,39.058435
金宇里,二手房,南开区,19715.44,24.0,在售,117.142311,39.099723
正阳里(汉沽区),二手房,滨海新区,7074.69,25.0,在售,117.819213,39.233205
盛世华庭,二手房,武清区,15622.88,40.0,在售,117.044407,39.369412
雅润嘉园,二手房,南开区,25243.08,18.0,在售,117.128341,39.13864
乐昌里,二手房,和平区,55975.05,30.0,在售,117.180814,39.105738
福晟公元乐府,二手房,静海区,4540.02,40.0,在售,117.162734,38.891334
柳成里,二手房,北辰区,11560.01,25.0,在售,117.170398,39.188816
翠亨花园南里,二手房,武清区,13043.56,20.0,在售,117.026278,39.37229
华发未来荟,二手房,滨海新区,11273.91,40.0,在售,117.610162,38.99257
融创东岸名郡,二手房,北辰区,10640.29,45.0,在售,117.094735,39.30411
延德里,二手房,和平区,51528.58,10.0,在售,117.19813,39.112933
邮局家属楼,二手房,蓟州区,6251.13,37.0,在售,117.391324,40.040357
天保天成华境,二手房,滨海新区,20952.69,35.0,在售,117.724718,39.017368
龙吉园,二手房,武清区,12465.45,45.0,在售,117.079022,39.320183
同心楼,二手房,红桥区,17170.84,15.0,在售,117.148315,39.180191
北卫里,二手房,滨海新区,11767.32,30.0,在售,117.623465,39.010814
万科滨海大都会观景轩,二手房,滨海新区,19743.6,36.0,在售,117.677623,39.021758
融创城融礼园,二手房,东丽区,21825.24,10.0,在售,117.307942,39.112683
红波里,二手房,河西区,35409.03,20.0,在售,117.214318,39.097444
引河里,二手房,北辰区,11709.75,10.0,在售,117.120748,39.236654
信义里,二手房,和平区,36076.99,20.0,在售,117.20018,39.122664
靖博园,二手房,津南区,10018.21,30.0,在售,117.2869,39.055724
宜兴南里,二手房,北辰区,12517.17,20.0,在售,117.221156,39.18946
云景大厦,二手房,河西区,25492.61,15.0,在售,117.22476,39.104647
天津海棠湾花园,二手房,蓟州区,13841.57,47.0,在售,117.458098,40.057919
悦公馆,二手房,武清区,4896.48,40.0,在售,116.934057,39.174066
欢颜里,二手房,河东区,18401.25,11.0,在售,117.24056,39.148979
彰武楼,二手房,红桥区,16914.17,35.0,在售,117.144294,39.184494
振华里(滨海新区),二手房,滨海新区,8799.92,10.0,在售,117.464751,38.832152
飞云里,二手房,南开区,22424.57,25.0,在售,117.154795,39.123269
十二经路13,二手房,河东区,19354.2,25.0,在售,117.230374,39.122124
瑞宁嘉园,二手房,北辰区,14618.92,25.0,在售,117.1255,39.208048
金水畔家园,二手房,河北区,17071.56,25.0,在售,117.21828,39.18644
华腾里,二手房,河东区,18194.51,30.0,在售,117.22674,39.142647
振华东里,二手房,东丽区,13806.32,10.0,在售,117.319048,39.090095
