小区名称,小区属性,区域名称,成交均价,绿化率,销售状态,中心点经度,中心点纬度
金地朗悦润园,二手房,房山区,42344.17,30.0,在售,116.190347,39.738079
国祥府,新房,密云区,25772.0,30.0,在售,116.866872,40.392509
兴华园,二手房,大兴区,28191.82,35.0,在售,116.336019,39.746125
西三环北路27号院,二手房,海淀区,77315.54,30.0,在售,116.309064,39.947999
交大东路4号院,二手房,海淀区,66794.09,15.2,在售,116.348999,39.954701
百环地产,二手房,海淀区,50394.5,35.0,在售,116.301983,39.986869
岔道小区,二手房,延庆区,10565.04,35.0,在售,115.97954,40.361131
瑞都国际南区,二手房,通州区,35758.15,40.0,在售,116.655658,39.887695
定福家园南里1号院,二手房,朝阳区,47060.47,30.0,在售,116.57172,39.923306
东花市北里中区,二手房,东城区,73256.97,30.0,在售,116.433225,39.899502
当代商城鼎城,二手房,石景山区,19344.93,30.0,在售,116.196303,39.925706
宏盛园东区,二手房,大兴区,36758.37,35.0,在售,116.336726,39.795275
吉润园,新房,密云区,19115.0,30.0,在售,116.86448,40.391517
地质力学研究所,二手房,海淀区,87184.34,0.1,在售,116.315689,39.946469
人民大学北路1号院,二手房,海淀区,96362.29,30.0,在售,116.316756,39.973862
华兴园,二手房,通州区,27665.99,35.01,在售,116.630723,39.903815
太平庄南里,二手房,朝阳区,63897.47,29.0,在售,116.444825,39.937315
万象新天四区,二手房,朝阳区,43831.0,35.0,在售,116.592334,39.926813
宜山居,二手房,昌平区,29161.78,35.0,在售,116.311244,40.207775
供电局良乡家属院,二手房,房山区,25632.57,30.0,在售,116.13742,39.730505
裕龙二区,二手房,顺义区,24176.76,35.0,在售,116.66782,40.121795
卫生局党校,二手房,海淀区,43304.35,30.0,在售,116.199562,40.042008
首开智慧社,二手房,昌平区,46557.87,30.0,在售,116.33738,40.072784
景馨家园,二手房,通州区,30537.0,20.0,在售,116.686344,39.886287
海淀南路30号院,二手房,海淀区,90208.09,30.0,在售,116.304694,39.974846
酒仙桥十一街坊,二手房,朝阳区,45561.25,30.0,在售,116.489283,39.960786
草桥东路20号院,二手房,丰台区,68681.5,32.0,在售,116.359888,39.842682
北竹杆胡同,二手房,东城区,89578.37,0.3,在售,116.429141,39.923162
北京方向,二手房,丰台区,62324.6,30.0,在售,116.299824,39.813753
水色时光四区,二手房,顺义区,18045.13,35.0,在售,116.729692,40.208583
悦秀园,二手房,海淀区,47685.14,40.0,在售,116.334064,40.054155
一瓶,二手房,西城区,95320.35,30.0,在售,116.384476,39.878218
蓝调沙龙西区,二手房,通州区,30443.75,35.0,在售,116.649545,39.887347
住欣家园东区,二手房,朝阳区,43683.99,41.0,在售,116.612564,39.922632
宝钞苑,二手房,东城区,79268.33,35.0,在售,116.398995,39.947889
新外大街15号院,二手房,海淀区,68149.29,20.0,在售,116.369944,39.963388
力鸿花园,二手房,朝阳区,60933.65,40.0,在售,116.441711,39.95706
城建万科城,二手房,延庆区,15261.6,30.0,在售,116.04221,40.48457
望泉家园石景苑,二手房,顺义区,29466.55,40.0,在售,116.630777,40.127193
京奥港枫泉花园,二手房,顺义区,34986.61,30.0,在售,116.549185,40.084536
晓月苑五里,二手房,丰台区,26701.32,41.0,在售,116.239293,39.833723
天泰A8区,二手房,朝阳区,47146.48,30.0,在售,116.56588,39.91892
亚运新新家园朗月园一期,二手房,朝阳区,87065.35,65.0,在售,116.437237,40.01102
公路局家属楼,二手房,房山区,24893.31,10.0,在售,116.129041,39.725427
紫南社区,二手房,海淀区,90501.02,35.0,在售,116.316201,39.933735
万科东第,二手房,朝阳区,67154.2,31.0,在售,116.477207,39.930681
绿林苑,二手房,大兴区,33401.52,25.0,在售,116.365972,39.795817
运河西大街137号院,二手房,通州区,30029.53,30.0,在售,116.666018,39.892741
青荷里晨风园,二手房,朝阳区,37672.59,30.0,在售,116.565178,39.861785
天福园,二手房,朝阳区,84419.29,35.0,在售,116.444454,39.921915
首开熙悦尚郡,二手房,朝阳区,75951.61,30.0,在售,116.53642,39.92288
和义东里五区,二手房,丰台区,34615.02,30.0,在售,116.404378,39.815224
沙河展思门,二手房,昌平区,30433.69,30.0,在售,116.281097,40.134288
华源之星,二手房,朝阳区,69160.9,30.0,在售,116.452521,39.928861
新建宫门35号院,二手房,海淀区,87445.89,10.0,在售,116.286545,39.990684
鑫苑·盛世天玺,二手房,通州区,50722.12,35.0,在售,116.652324,39.876088
花市枣苑,二手房,东城区,110084.8,39.0,在售,116.429604,39.896491
革新里24号院,二手房,东城区,58885.08,18.0,在售,116.3967,39.867272
甘露园西里,二手房,朝阳区,40176.74,30.0,在售,116.510499,39.916537
富力城B区,二手房,朝阳区,75199.88,44.0,在售,116.457989,39.897893
革新里小区,二手房,东城区,65071.67,30.0,在售,116.391834,39.866767
花园路3号院,二手房,海淀区,72103.63,35.0,在售,116.365502,39.978161
聪慧里,二手房,房山区,24005.91,20.0,在售,116.143406,39.733941
五矿名品,二手房,房山区,39290.48,35.0,在售,116.193132,39.721801
小马厂一巷1号院,二手房,西城区,30489.64,44.0,在售,116.341434,39.894183
毛纺厂宿舍,二手房,昌平区,31205.05,30.0,在售,116.224896,40.225013
鲁班大厦,二手房,朝阳区,30413.86,10.0,在售,116.562719,39.916481
青年路小区,二手房,朝阳区,51818.19,25.0,在售,116.523777,39.92471
建功东里,二手房,西城区,79660.9,30.0,在售,116.354295,39.877279
万源东里,二手房,丰台区,40885.42,30.0,在售,116.427937,39.800866
月季园1号院,二手房,门头沟区,24940.55,30.0,在售,116.109687,39.930657
苏州街77号院,二手房,海淀区,81918.95,10.0,在售,116.304532,39.97199
汤泉墅二区,二手房,丰台区,38707.18,60.0,在售,116.154957,39.790983
草桥东路16号,二手房,丰台区,53174.76,36.0,在售,116.359605,39.849487
光耀东方,二手房,海淀区,27271.22,0.3,在售,116.322154,39.899067
紫金数码园,二手房,海淀区,75406.9,30.0,在售,116.337807,39.979833
永兴家园,二手房,房山区,17289.99,35.0,在售,115.98546,39.688903
金通阳光苑,二手房,丰台区,47735.89,30.0,在售,116.237137,39.877178
白纸坊东街25号院,二手房,西城区,96081.95,20.0,在售,116.370007,39.879029
京投发展臻御府,新房,丰台区,62863.0,30.0,售罄,116.303757,39.815604
西四环南路50号,二手房,丰台区,44312.53,10.0,在售,116.282747,39.868864
疃里庄园,二手房,通州区,19967.58,20.0,在售,116.695391,39.946318
纳福胡同,二手房,东城区,231935.48,40.0,在售,116.401383,39.930728
光华里社区,二手房,朝阳区,69906.73,35.0,在售,116.454433,39.912042
和枫雅居,二手房,石景山区,39907.47,30.0,在售,116.19402,39.926579
榆垡新城嘉园D区,二手房,大兴区,19778.18,35.0,在售,116.311428,39.518933
文慧园56号公寓,二手房,海淀区,85265.92,10.0,在售,116.358028,39.951907
金鱼池中区,二手房,东城区,67180.02,30.0,在售,116.409028,39.88973
森林大第,二手房,昌平区,33086.68,36.0,在售,116.384454,40.061096
溪水花园一区,二手房,密云区,8010.11,40.0,在售,116.842295,40.474078
芳草园别墅,二手房,通州区,27657.65,30.0,在售,116.719952,39.854452
官书院,二手房,东城区,80059.4,35.0,在售,116.410443,39.946487
东风北里,二手房,房山区,12201.48,30.0,在售,115.960968,39.759109
建华南里,二手房,房山区,24265.43,20.0,在售,116.146903,39.742043
磨房北里,二手房,朝阳区,48617.09,30.0,在售,116.474374,39.880656
西山美墅馆K区,二手房,海淀区,73382.99,50.0,在售,116.230624,39.956738
张仪村4号院,二手房,丰台区,29254.63,20.0,在售,116.233824,39.885941
东关二条,二手房,昌平区,30373.47,10.0,在售,116.243409,40.221968
万泽御河湾,二手房,海淀区,71993.09,17.0,在售,116.298283,39.934337
新桥大街56号院,二手房,门头沟区,31053.05,30.0,在售,116.103451,39.939266
车道沟东路4号院,二手房,海淀区,73446.85,50.0,在售,116.304919,39.947492
怡然家园6号院,二手房,丰台区,40463.17,30.0,在售,116.382665,39.841835
优山美地A区,二手房,顺义区,75296.32,35.0,在售,116.523773,40.07602
大方家胡同,二手房,东城区,86163.32,20.0,在售,116.428657,39.919441
四方景园一区,二手房,丰台区,42362.62,35.0,在售,116.442889,39.857878
东大街35号院,二手房,丰台区,47672.79,30.0,在售,116.293186,39.856248
理工大学家属楼,二手房,房山区,26173.35,30.0,在售,116.085881,39.721317
康营家园十五区,二手房,朝阳区,24145.16,30.0,在售,116.545941,40.036771
裕龙花园三区,二手房,顺义区,36876.09,30.0,在售,116.672051,40.12501
公园十七区,新房,顺义区,51016.0,30.0,售罄,116.535276,40.106786
玉渊潭南路9号院,二手房,海淀区,120369.69,25.0,在售,116.327156,39.912365
圣都大厦,二手房,西城区,49401.02,32.0,在售,116.356536,39.877777
后现代城D区,二手房,朝阳区,56797.06,30.0,在售,116.485405,39.898075
金华里,二手房,大兴区,20469.31,30.0,在售,116.346255,39.745419
玉芳园,二手房,丰台区,41888.5,30.0,在售,116.360079,39.846525
百子湾家园二区,二手房,朝阳区,37683.44,31.0,在售,116.512534,39.898288
勘测院宿舍,二手房,海淀区,83770.62,28.0,在售,116.3192,39.902781
北蜂窝中路甲8号院,二手房,海淀区,78808.92,20.0,在售,116.328287,39.898823
新街口外大街18号,二手房,西城区,133042.45,30.0,在售,116.371868,39.955049
广渠门南水关,二手房,东城区,91983.42,30.0,在售,116.441054,39.891873
望京国誉府,新房,朝阳区,90235.0,30.0,在售,116.462943,40.051006
裕民路4号院,二手房,朝阳区,55425.79,15.0,在售,116.385832,39.972877
大山子南里,二手房,朝阳区,44660.05,30.0,在售,116.48626,39.981357
溪城家园2号院,二手房,昌平区,49862.81,30.0,在售,116.402389,40.041666
金隅嘉和园,二手房,昌平区,37718.08,15.0,在售,116.264924,40.218612
中建港怡嘉园,二手房,大兴区,42279.91,30.0,在售,116.331682,39.752899
富锦嘉园四区,二手房,丰台区,37816.22,30.0,在售,116.284659,39.815546
育新嘉园,二手房,海淀区,41801.51,39.0,在售,116.338954,40.050754
金隅丽港城,二手房,朝阳区,60074.6,45.0,在售,116.462668,39.991446
金隅万科悦嘉公寓,二手房,昌平区,26810.48,30.0,在售,116.238639,40.21184
至善街4号,二手房,丰台区,31700.89,20.0,在售,116.398853,39.806058
望京西园一区,二手房,朝阳区,48234.84,35.0,在售,116.475518,40.003912
长虹东路乙1号,二手房,房山区,15565.44,25.0,在售,116.139449,39.72291
碧波园一期,二手房,房山区,22718.07,32.0,在售,116.179598,39.74974
清华园,二手房,海淀区,104414.89,20.0,在售,116.328352,39.99195
万科假日风景,二手房,丰台区,66538.28,35.0,在售,116.249899,39.8668
北京宸园,新房,朝阳区,110447.0,30.0,在售,116.496793,39.963464
长桥园公寓,二手房,通州区,25216.73,30.0,在售,116.626237,39.907481
展思门路1号院,二手房,昌平区,37267.08,20.0,在售,116.283123,40.13415
小康家园,二手房,大兴区,26475.1,25.0,在售,116.521226,39.820613
于家园一区,二手房,怀柔区,22341.32,30.0,在售,116.643451,40.334173
三里河居民区,二手房,西城区,103521.58,30.0,在售,116.337511,39.915902
檀城家园,二手房,密云区,16597.73,30.0,在售,116.849252,40.373494
加州水郡一期,二手房,房山区,34723.11,45.01,在售,116.172306,39.766693
中建·长安麓院,新房,门头沟区,48688.0,30.0,在售,116.103638,39.898417
万科翡翠山晓西麓,新房,石景山区,42602.0,30.0,在售,116.143242,39.952434
酒仙桥十街坊,二手房,朝阳区,43744.48,30.0,在售,116.488911,39.96306
兴琦家园,二手房,丰台区,47322.67,30.0,在售,116.375626,39.838696
长椿街西里,二手房,西城区,87429.48,30.0,在售,116.362554,39.898401
马甸南村,二手房,西城区,96400.35,10.0,在售,116.377643,39.966747
迎风六里二区,二手房,房山区,15262.96,30.0,在售,115.965549,39.723252
中关村航天社区,二手房,海淀区,113427.41,30.0,在售,116.33101,39.979619
双合家园,二手房,朝阳区,42073.38,30.0,在售,116.52797,39.856655
望京花园东区,二手房,朝阳区,48603.53,30.0,在售,116.475579,40.007662
嘉诚花园二期,二手房,昌平区,29670.89,33.0,在售,116.405807,40.045088
安苑北里,二手房,朝阳区,61609.81,30.0,在售,116.409301,39.986706
北京金茂府二期,二手房,丰台区,86125.61,35.0,在售,116.429463,39.842754
金世纪嘉园,二手房,东城区,64570.71,35.0,在售,116.444915,39.898852
清林苑,二手房,海淀区,76214.11,30.0,在售,116.356824,40.015888
大百顺胡同,二手房,西城区,128455.28,30.0,在售,116.386195,39.890852
柏阳景园,二手房,朝阳区,37899.34,35.0,在售,116.553288,39.8738
长阳国际城三区,二手房,房山区,32207.33,30.0,在售,116.218474,39.755646
润千秋佳苑,二手房,海淀区,67085.72,30.0,在售,116.270499,40.033522
行宫园二里,二手房,房山区,23888.57,30.0,在售,116.14583,39.749113
鹿牌家园小区,二手房,昌平区,23365.14,30.0,在售,116.13853,40.24118
长龙家园,二手房,房山区,22103.3,40.0,在售,116.216326,39.806757
西顺城街甲27号院,二手房,通州区,28161.07,30.0,在售,116.667307,39.902489
公园大道,二手房,朝阳区,78862.41,30.9,在售,116.486473,39.932291
知春东里,二手房,海淀区,90185.56,30.0,在售,116.327017,39.974875
原香漫谷一区,二手房,房山区,18781.28,30.0,在售,116.010394,39.713493
天恒乐活城北区,二手房,房山区,21395.53,35.0,在售,116.078714,39.714883
自由季,二手房,东城区,33045.49,30.0,在售,116.437081,39.890153
南柳巷56号,二手房,西城区,85953.49,30.0,在售,116.38056,39.89305
晾果厂3号院,二手房,海淀区,89404.91,30.0,在售,116.329223,39.911324
龙禧苑二区,二手房,昌平区,30426.93,31.0,在售,116.340778,40.085342
三义庙南1号,二手房,海淀区,69311.47,30.0,在售,116.312133,39.963123
黄辛庄东里,二手房,房山区,19701.14,30.0,在售,116.149788,39.755486
莲怡园一区,二手房,丰台区,50531.48,30.0,在售,116.300661,39.885557
华馨公寓,二手房,朝阳区,63983.92,40.0,在售,116.402302,40.00445
海清园,二手房,海淀区,40543.33,20.0,在售,116.341847,40.033172
北方工业大学宿舍,二手房,石景山区,62266.93,30.0,在售,116.210615,39.929465
红星北里小区,二手房,大兴区,35513.65,30.0,在售,116.426016,39.808494
方舟苑二期,二手房,朝阳区,47853.54,29.99,在售,116.464569,39.979614
金通阳光苑南区,二手房,丰台区,45745.22,35.0,在售,116.237105,39.877247
百子湾家园A区,二手房,朝阳区,50976.73,31.0,在售,116.509007,39.899957
天泰定福苑,二手房,朝阳区,35775.02,30.0,在售,116.556282,39.9197
东四十一条,二手房,东城区,99133.71,30.0,在售,116.42281,39.934361
隆恩寺路17号院,二手房,石景山区,28182.25,30.0,在售,116.124791,39.962972
罗马花园,二手房,朝阳区,47259.49,30.0,在售,116.418454,39.983615
金岛花园,二手房,朝阳区,55566.99,57.0,在售,116.434688,39.961211
长远天地,二手房,海淀区,50831.56,30.0,在售,116.306705,39.97739
永康胡同,二手房,东城区,131522.5,30.0,在售,116.409806,39.94708
永定路西里,二手房,海淀区,79426.34,35.0,在售,116.26324,39.905138
紫御府,二手房,海淀区,112648.56,35.0,在售,116.33424,39.945787
南马道,二手房,怀柔区,22800.53,33.0,在售,116.635474,40.314333
万象新天一区,二手房,朝阳区,41226.99,38.0,在售,116.592893,39.929899
富锦嘉园五区,二手房,丰台区,44500.38,35.0,在售,116.284712,39.815306
西山美墅馆A区,二手房,海淀区,84539.68,61.0,在售,116.238915,39.959234
沿海赛洛城七期,二手房,朝阳区,46893.97,28.0,在售,116.504412,39.898127
中建宸庐云起,二手房,顺义区,24113.78,30.0,在售,116.656417,40.155965
牡丹园东里,二手房,海淀区,72924.75,30.0,在售,116.376129,39.977581
世豪花园,二手房,朝阳区,34328.07,30.0,在售,116.506804,39.84364
西山美庐,二手房,海淀区,104794.72,65.0,在售,116.210847,39.953438
峪园小区,二手房,门头沟区,24282.37,31.0,在售,116.103659,39.932651
城北社区,二手房,房山区,14807.33,30.0,在售,115.985012,39.707149
三间房南里7号院,二手房,朝阳区,35110.78,30.0,在售,116.567608,39.910188
新华街五里,二手房,丰台区,40664.79,35.0,在售,116.289232,39.843632
洼子一号,二手房,通州区,31529.02,10.0,在售,116.671622,39.877055
南辛路7号院,二手房,昌平区,23050.33,30.0,在售,116.141,40.230196
葡萄园,二手房,西城区,84080.23,30.0,在售,116.343099,39.931103
格调,二手房,西城区,96381.47,35.0,在售,116.327276,39.886726
新居西里,二手房,西城区,80329.18,10.0,在售,116.345856,39.891942
复兴路77号院,二手房,海淀区,60400.0,25.0,在售,116.271628,39.907668
龙湖香醍漫步三区,二手房,顺义区,21106.97,35.0,在售,116.664564,40.206693
当代采育满庭春MOMA,二手房,大兴区,15573.78,35.0,在售,116.620824,39.660493
草厂头条7号院,二手房,东城区,95752.49,30.0,在售,116.405223,39.896264
武夷花园综合楼,二手房,通州区,31463.94,35.0,在售,116.700047,39.918288
玉阁胡同,二手房,东城区,184745.76,30.0,在售,116.396534,39.947097
金地家园,二手房,昌平区,36255.5,30.0,在售,116.263798,40.228119
保利绿城·和锦诚园,二手房,大兴区,53294.17,35.0,在售,116.44031,39.784429
芳群园二区,二手房,丰台区,53231.79,30.0,在售,116.429007,39.863479
佟馨家园C区,二手房,大兴区,31409.72,30.0,在售,116.313885,39.724249
四季香山,二手房,海淀区,85557.06,60.0,在售,116.246549,39.961188
建西苑北里,二手房,海淀区,52168.83,25.0,在售,116.208343,39.922194
凯景铭座,二手房,朝阳区,66512.74,20.0,在售,116.403831,39.962363
通朝大街65号院,二手房,通州区,35986.76,30.0,在售,116.652716,39.892556
金茂府南区,二手房,朝阳区,100461.59,40.0,在售,116.484517,39.894092
合景领峰7号院,二手房,房山区,41570.04,30.0,在售,116.185779,39.770313
双桥小区,二手房,朝阳区,27921.33,33.0,在售,116.572439,39.901697
大兴区康乐园,二手房,大兴区,33417.89,40.0,在售,116.428609,39.793671
粮食局宿舍楼,二手房,昌平区,35697.6,20.0,在售,116.230666,40.219173
冠军楼,二手房,丰台区,41211.81,30.0,在售,116.408931,39.853312
新桥大街26号院,二手房,门头沟区,26583.41,10.0,在售,116.101963,39.9417
建明里小区,二手房,昌平区,27651.06,30.0,在售,116.222823,40.222613
馨瑞嘉园,二手房,海淀区,45574.34,30.0,在售,116.2151,40.124758
依莲轩,二手房,西城区,72014.51,32.99,在售,116.327875,39.88465
新康街3号院,二手房,西城区,93412.5,10.0,在售,116.37262,39.95825
金隅康惠园3号院,二手房,朝阳区,43562.27,30.0,在售,116.578813,39.906253
新外大街甲12号院,二手房,西城区,110373.59,15.0,在售,116.371479,39.95935
昌盛园三区,二手房,昌平区,31322.89,36.0,在售,116.255095,40.210444
凤凰城二期,二手房,朝阳区,73168.44,40.0,在售,116.45342,39.962067
中国昊华,二手房,朝阳区,42828.33,20.0,在售,116.423438,39.991469
民族大学南路19号院,二手房,海淀区,80981.1,30.0,在售,116.31957,39.94816
六二一宿舍,二手房,海淀区,73225.34,0.35,在售,116.326652,40.032333
长龙苑小区,二手房,房山区,20966.13,45.0,在售,116.213498,39.807769
山水华府,二手房,房山区,16426.19,35.0,在售,116.07134,39.652467
四方景园五区,二手房,丰台区,42087.93,35.0,在售,116.44213,39.855776
安宁佳园,二手房,海淀区,56724.34,30.0,在售,116.327571,40.051429
阿尔法社区B区,二手房,通州区,36560.35,30.0,在售,116.648858,39.870429
丽华苑,二手房,西城区,119917.84,30.0,在售,116.369135,39.910384
大红门35号院,二手房,丰台区,42183.44,30.0,在售,116.382392,39.840771
翡翠四季C区,二手房,通州区,56164.88,30.0,在售,116.585814,39.816729
老古城大楼,二手房,石景山区,40043.94,35.0,在售,116.181091,39.908159
金色漫香林四期,二手房,大兴区,40591.76,30.0,在售,116.517668,39.822524
长阳半岛4号院,二手房,房山区,38505.84,35.0,在售,116.207218,39.759826
新华联运河湾北区,二手房,通州区,55381.97,37.5,在售,116.696017,39.906595
双林苑,二手房,丰台区,39163.61,30.0,在售,116.255158,39.873512
鸿坤理想城派郡,二手房,大兴区,43211.66,30.1,在售,116.345935,39.795817
首创天阅山河,新房,丰台区,78854.0,35.0,售罄,116.242668,39.861933
山水蓝维,二手房,朝阳区,60235.78,39.0,在售,116.438628,40.03884
复兴路甲49号院,二手房,海淀区,94687.44,30.0,在售,116.299083,39.909172
长昆名居,二手房,海淀区,64620.39,20.0,在售,116.298565,39.951742
陶然北岸,二手房,西城区,96085.34,30.0,在售,116.383302,39.884052
青秀雅苑,二手房,丰台区,43626.9,25.0,在售,116.338276,39.83625
城关南里,二手房,房山区,15756.98,28.0,在售,115.985345,39.693086
欧陆苑,二手房,顺义区,92525.09,50.0,在售,116.547408,40.065363
木樨地,二手房,西城区,92171.35,30.0,在售,116.336388,39.901238
北太平路3号院,二手房,海淀区,86717.66,10.0,在售,116.268997,39.904419
富力湾,二手房,顺义区,20899.57,30.0,在售,116.661394,40.156463
朝阳嘉园（中泰雅轩）,二手房,朝阳区,45957.12,20.0,在售,116.505312,39.916838
月季园,二手房,海淀区,68430.76,30.0,在售,116.373711,39.971551
动力厂宿舍,二手房,海淀区,53211.98,20.0,在售,116.332949,40.037378
车公庄西路45号院,二手房,海淀区,74934.66,30.0,在售,116.311544,39.932863
新裕家园,二手房,东城区,97764.32,30.0,在售,116.423302,39.892804
珠江逸景家园,二手房,通州区,26856.66,38.0,在售,116.543091,39.739535
广渠门外大街路南区,二手房,朝阳区,59744.47,20.0,在售,116.456007,39.893219
清澄名苑北区,二手房,大兴区,29893.37,35.0,在售,116.327952,39.736186
南宫雅苑二期,二手房,丰台区,29329.81,30.0,在售,116.164355,39.803462
亮马嘉园,二手房,朝阳区,50603.16,30.0,在售,116.49991,39.960012
同兴园,二手房,大兴区,29791.21,35.0,在售,116.363655,39.798152
国风上观,二手房,朝阳区,63500.86,50.0,在售,116.486225,39.99231
马家堡甲116号院,二手房,丰台区,44742.12,20.0,在售,116.382469,39.853896
北京农职院家属楼,二手房,昌平区,37290.56,30.0,在售,116.306936,40.078213
樱桃二条8号院,二手房,西城区,66599.86,35.0,在售,116.361308,39.880681
方庄6号,二手房,丰台区,56876.21,35.0,在售,116.443415,39.859913
惠泽家园,二手房,门头沟区,21056.59,30.0,在售,116.067451,39.933488
南半截胡同26号院,二手房,西城区,89422.77,25.0,在售,116.373431,39.884228
张郭庄小区,二手房,丰台区,29953.18,30.0,在售,116.195985,39.849191
信恒大厦,二手房,西城区,62827.99,25.0,在售,116.361695,39.88888
远洋傲北别墅,二手房,昌平区,31719.46,66.0,在售,116.415935,40.144944
小营路5号,二手房,朝阳区,66645.07,20.0,在售,116.423937,39.995641
定福景园,二手房,朝阳区,40396.22,33.0,在售,116.563524,39.921384
白菜湾社区,二手房,西城区,82764.52,20.0,在售,116.347672,39.886275
新华联培训中心,二手房,通州区,35550.48,40.0,在售,116.673339,39.931271
砖塔胡同78号院,二手房,西城区,96560.99,20.0,在售,116.368331,39.921839
龙锦苑东四区,二手房,昌平区,32884.7,35.0,在售,116.375059,40.083471
广安门外南街甲19号楼,二手房,西城区,95883.18,20.0,在售,116.346587,39.888459
福盈家园2号院,二手房,朝阳区,46958.94,30.0,在售,116.567807,39.921294
建东苑西区,二手房,朝阳区,45326.43,30.0,在售,116.58261,39.915364
日新家园,二手房,丰台区,37720.98,25.0,在售,116.425236,39.839612
永安西里,二手房,房山区,14243.42,30.0,在售,115.981263,39.690869
华源二里,二手房,丰台区,57608.96,31.0,在售,116.316284,39.876578
蓝爵公馆,二手房,房山区,33122.29,69.0,在售,116.12619,39.734006
水口子村51号院,二手房,丰台区,47276.57,30.0,在售,116.312514,39.886991
南开地,二手房,丰台区,37209.67,30.0,在售,116.283483,39.84075
华业玫瑰郡,二手房,朝阳区,58063.8,30.0,在售,116.501663,39.930143
广安门外南街67号院,二手房,西城区,81777.65,30.0,在售,116.345401,39.879935
富锦嘉园三区,二手房,丰台区,43161.45,40.0,在售,116.282484,39.817075
康营家园A区,二手房,朝阳区,10974.02,30.0,在售,116.547417,40.033899
朱各庄小区,二手房,海淀区,100246.46,20.0,在售,116.287525,39.917331
富国里小区,二手房,西城区,94846.83,30.0,在售,116.365867,39.929374
芳城园三区,二手房,丰台区,51048.86,35.0,在售,116.435227,39.867132
正义路10号院,二手房,东城区,87259.65,20.0,在售,116.406716,39.904294
马甸玉兰园,二手房,海淀区,77914.19,32.0,在售,116.377741,39.970486
远洋万和城,二手房,朝阳区,96246.08,60.0,在售,116.432204,39.992286
通惠北路12号院,二手房,通州区,33643.33,10.0,在售,116.643715,39.916127
禾风仕家,二手房,东城区,90761.43,27.0,在售,116.421693,39.923061
田村山南路20号院,二手房,海淀区,54715.42,35.0,在售,116.234341,39.919375
合景·领汇长安,二手房,门头沟区,43243.57,30.0,在售,116.1199,39.911498
华贸商务楼,二手房,朝阳区,42865.52,40.0,在售,116.481643,39.911643
北清云际,新房,昌平区,59055.0,30.0,售罄,116.29253,40.084916
一线材厂宿舍,二手房,昌平区,40886.45,30.0,在售,116.272933,40.131862
铁路宿舍,二手房,通州区,30344.61,20.0,在售,116.626364,39.905643
吉庆里东区,二手房,朝阳区,71124.47,35.0,在售,116.441444,39.928056
万寿路4号院,二手房,海淀区,89722.71,30.0,在售,116.284775,39.914261
草桥28号院,二手房,丰台区,53672.86,35.0,在售,116.358261,39.849788
蕴实园,二手房,朝阳区,33029.5,45.0,在售,116.432474,40.037967
天资璟庭,二手房,房山区,28786.72,40.0,在售,116.165506,39.761964
柳林馆,二手房,海淀区,85393.09,30.0,在售,116.311842,39.910792
西便门内大街79号院,二手房,西城区,72767.37,24.0,在售,116.351393,39.895571
义和庄北里,二手房,大兴区,22852.28,25.0,在售,116.329481,39.717686
天怡福园,二手房,丰台区,59300.24,30.0,在售,116.437222,39.851617
奥林公寓,二手房,密云区,14193.29,50.0,在售,116.833774,40.370369
劳动局家属院,二手房,顺义区,21829.54,25.0,在售,116.657421,40.128058
广信嘉园,二手房,西城区,62348.32,25.0,在售,116.353308,39.890823
太平路44号院,二手房,海淀区,94294.28,30.0,在售,116.266707,39.898076
帅府园,二手房,通州区,39969.74,25.0,在售,116.646242,39.902728
三里屯SOHO,二手房,朝阳区,62893.71,30.0,在售,116.453545,39.932375
华盛乐章,二手房,朝阳区,50721.21,10.0,在售,116.381394,39.993995
又一村,二手房,海淀区,74508.68,10.0,在售,116.299806,39.931632
北京乡村高尔夫别墅,二手房,顺义区,28595.19,80.0,在售,116.670596,40.159285
芳馨园,二手房,朝阳区,60552.1,34.0,在售,116.435315,39.956994
王庄路27号院,二手房,海淀区,72064.42,30.0,在售,116.339791,39.995751
天通苑北一区,二手房,昌平区,28571.66,36.0,在售,116.417082,40.076809
黄瓜园,二手房,西城区,86191.89,30.0,在售,116.336431,39.926235
后海北沿,二手房,西城区,267676.77,20.0,在售,116.392732,39.939545
丽园B区,二手房,大兴区,32333.27,40.0,在售,116.320212,39.751747
地壳研究院,二手房,海淀区,64761.24,30.0,在售,116.325498,40.054376
中铁国际花园3号院,二手房,房山区,36502.02,30.0,在售,116.188815,39.772301
大耳胡同,二手房,西城区,163043.48,30.0,在售,116.389974,39.898447
现代建材公司,二手房,石景山区,25580.8,30.0,在售,116.1333,39.946615
铁医路1号院,二手房,海淀区,71697.4,25.0,在售,116.323086,39.900467
朝阳新城四区,二手房,朝阳区,44552.17,35.0,在售,116.554612,39.946216
瑞雪春堂二里,二手房,房山区,26515.79,30.0,在售,116.149056,39.717843
周庄嘉园B区,二手房,朝阳区,56375.89,39.0,在售,116.473838,39.866373
融泽嘉园8号院,二手房,昌平区,57838.4,35.0,在售,116.316953,40.061397
山澜樾府,新房,延庆区,28388.0,30.0,在售,115.967993,40.448575
太平仓胡同,二手房,西城区,104255.9,28.0,在售,116.375201,39.931611
远洋新仕界,二手房,房山区,35208.11,30.0,在售,116.181039,39.724852
兴都苑,二手房,大兴区,27755.94,30.0,在售,116.33806,39.797057
